datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-24 00:00:00,4.059141870912726,290.8220320620892,276.84943989348767,255.95230557406464,0.0769514513977476,3.55547,6821.43063,2248.05957,91.21175,2387.82756,11379.35982,2882.23996,1059.26193
2023-06-24 01:00:00,4.059141870912726,290.8220320620892,276.84943989348767,255.95230557406464,0.0769514513977476,3.65795,6899.22021,2252.23152,91.12459,3017.29542,6942.16994,3252.46013,1195.32282
2023-06-24 02:00:00,4.059141870912726,290.8220320620892,276.84943989348767,255.95230557406464,0.0769514513977476,3.81378,7303.94261,2259.7577,91.64584,3478.92852,1821.22997,3429.19987,1260.27705
2023-06-24 03:00:00,4.059141870912726,290.8220320620892,276.84943989348767,255.95230557406464,0.0769514513977476,3.79184,7620.58317,2265.26417,91.9639,4007.87042,5.73,3485.45003,1280.94974
2023-06-24 04:00:00,3.4411057710966744,288.4642607407497,277.0536735733596,255.95230557406464,0.0769514513977476,4.16999,7947.50386,2263.99613,92.06911,4656.36265,0.0,3485.00997,1280.78801
2023-06-24 05:00:00,3.4411057710966744,288.4642607407497,277.0536735733596,255.95230557406464,0.0769514513977476,4.23294,8169.08738,2261.20154,88.45665,5182.53376,0.0,3383.04992,1243.31633
2023-06-24 06:00:00,3.4411057710966744,288.4642607407497,277.0536735733596,255.95230557406464,0.0769514513977476,4.23613,8213.25373,2256.32459,89.09682,5823.63147,0.0,3235.47,1189.07872
2023-06-24 07:00:00,3.124698362474253,287.3081788862365,276.9902188059264,128.5960920468359,0.100470489132073,4.10446,7854.77189,2255.89709,89.56974,5789.03232,0.0,2991.65984,1099.47521
2023-06-24 08:00:00,3.124698362474253,287.3081788862365,276.9902188059264,128.5960920468359,0.100470489132073,4.21848,7491.22614,2256.07439,86.6947,5315.09854,0.0,2853.0001,1048.51589
2023-06-24 09:00:00,3.124698362474253,287.3081788862365,276.9902188059264,128.5960920468359,0.100470489132073,4.18789,6990.24779,2255.93831,86.97566,4588.01026,0.0,2614.79005,960.97049
2023-06-24 10:00:00,3.014468374994072,286.46027936556806,276.7890309021634,0.0,0.1087240210189443,4.10537,6630.45944,2255.56623,87.49389,4110.82117,0.0,2369.37008,870.77536
2023-06-24 11:00:00,3.014468374994072,286.46027936556806,276.7890309021634,0.0,0.1087240210189443,4.03052,6332.2053,2254.92784,86.55366,3398.12454,0.0,2149.06001,789.80844
2023-06-24 12:00:00,3.014468374994072,286.46027936556806,276.7890309021634,0.0,0.1087240210189443,4.16681,6052.16668,2256.45276,86.89239,2856.49319,57.34,1920.26002,705.72137
2023-06-24 13:00:00,2.9399021619903563,289.79956837546683,276.746044926184,0.0,0.118302538243133,4.10474,5973.76931,2256.64262,86.88844,2674.83685,2405.2201,1638.54007,602.1855
2023-06-24 14:00:00,2.9399021619903563,289.79956837546683,276.746044926184,0.0,0.118302538243133,4.40423,5998.18626,2256.88094,86.9025,2673.18101,7259.42966,1342.66999,493.44927
2023-06-24 15:00:00,2.9399021619903563,289.79956837546683,276.746044926184,0.0,0.118302538243133,4.34359,6192.07818,2255.90814,85.53933,2509.18764,10647.43962,1036.59,380.96076
2023-06-24 16:00:00,3.747156064602649,293.2668949819569,275.7705592502245,114.6914784537826,0.1319510776579794,4.23612,6546.13194,2256.26289,86.78768,2510.58323,12163.79012,836.39999,307.38824
2023-06-24 17:00:00,3.747156064602649,293.2668949819569,275.7705592502245,114.6914784537826,0.1319510776579794,4.00465,6842.26564,2255.95305,84.01658,2528.925,13048.61985,728.13997,267.60123
2023-06-24 18:00:00,3.747156064602649,293.2668949819569,275.7705592502245,114.6914784537826,0.1319510776579794,4.02728,7167.52249,2255.85723,84.26884,2456.39323,13585.65961,731.56998,268.8618
2023-06-24 19:00:00,4.568727528106585,295.4214724234308,274.7494047349314,343.7469831559224,0.1423652985454682,3.83374,7320.27413,2254.53678,85.71006,1857.83787,13750.27045,827.29996,304.04386
2023-06-24 20:00:00,4.568727528106585,295.4214724234308,274.7494047349314,343.7469831559224,0.1423652985454682,4.05069,7378.4909,2254.14695,83.72206,1607.10376,13829.96061,1015.07003,373.05188
2023-06-24 21:00:00,4.568727528106585,295.4214724234308,274.7494047349314,343.7469831559224,0.1423652985454682,4.14916,7321.21538,2254.36671,84.51109,1441.92487,13751.82,1276.84004,469.25588
2023-06-24 22:00:00,5.354083144117682,295.31849151690835,274.6929925868378,874.6777564335475,0.1498891615343696,4.10324,7357.97153,2255.47068,85.54227,1468.50687,13414.59071,1572.05003,577.74952
2023-06-24 23:00:00,5.354083144117682,295.31849151690835,274.6929925868378,874.6777564335475,0.1498891615343696,4.28963,7488.98672,2254.87092,86.73843,2065.65845,12758.47006,1860.64993,683.81386
2023-06-25 00:00:00,5.354083144117682,295.31849151690835,274.6929925868378,874.6777564335475,0.1498891615343696,4.00473,7973.24704,2240.09128,89.77725,2375.52189,11566.57702,2113.54725,70.02625
2023-06-25 01:00:00,4.572586007105938,292.02278576366905,276.2583284440244,796.4152224681529,0.2135614920278288,4.10152,7988.23718,2244.23935,89.71643,2862.40677,8716.92123,2259.1469,71.15327
2023-06-25 02:00:00,4.572586007105938,292.02278576366905,276.2583284440244,796.4152224681529,0.2135614920278288,4.25548,8343.75585,2251.73455,90.24558,3192.64341,6050.59043,2378.0556,68.10717
2023-06-25 03:00:00,4.572586007105938,292.02278576366905,276.2583284440244,796.4152224681529,0.2135614920278288,4.22607,8617.01291,2257.21481,90.58004,3657.0669,3923.34393,2438.63502,81.6071
2023-06-25 04:00:00,3.9131737256144703,289.2825664285003,276.6579393213,256.5061654250713,0.28612050463272,4.59525,8887.58872,2255.93858,90.68244,4274.56269,2368.57594,2555.1462,77.06076
2023-06-25 05:00:00,3.9131737256144703,289.2825664285003,276.6579393213,256.5061654250713,0.28612050463272,4.66135,9077.43376,2253.14345,87.16113,4827.93523,1369.25159,2654.31656,80.97777
2023-06-25 06:00:00,3.9131737256144703,289.2825664285003,276.6579393213,256.5061654250713,0.28612050463272,4.67424,9112.77881,2248.29816,87.7963,5512.90352,915.76192,2657.74062,114.38964
2023-06-25 07:00:00,3.75873436258108,287.9728687399231,276.6487467119291,128.98962064094806,0.3027191309537109,4.52463,8740.52317,2247.88403,88.26754,5578.82932,50.03877,2702.98971,138.95696
2023-06-25 08:00:00,3.75873436258108,287.9728687399231,276.6487467119291,128.98962064094806,0.3027191309537109,4.63859,8383.08109,2248.08181,85.46251,5210.52874,0.0,2665.87888,128.55846
2023-06-25 09:00:00,3.75873436258108,287.9728687399231,276.6487467119291,128.98962064094806,0.3027191309537109,4.60265,7883.26528,2247.9774,85.71542,4556.55488,325.6011,2631.8578,111.49196
2023-06-25 10:00:00,3.552992394024219,287.0003499245995,276.504608614233,0.0,0.3075385557182671,4.51639,7505.9571,2247.63862,86.22988,4059.44654,687.87948,2538.27083,123.45093
2023-06-25 11:00:00,3.552992394024219,287.0003499245995,276.504608614233,0.0,0.3075385557182671,4.44289,7190.19868,2247.03313,85.34037,3298.02994,168.12972,2489.71919,123.51561
2023-06-25 12:00:00,3.552992394024219,287.0003499245995,276.504608614233,0.0,0.3075385557182671,4.57352,6882.59502,2248.58029,85.73119,2647.62382,0.0,2383.1393,102.04135
2023-06-25 13:00:00,3.329346625626269,290.16313836817005,276.56196704215034,0.0,0.314109866184963,4.49505,6757.47775,2248.79609,85.65449,2348.22511,476.57881,2280.42465,71.29098
2023-06-25 14:00:00,3.329346625626269,290.16313836817005,276.56196704215034,0.0,0.314109866184963,4.78987,6729.11547,2249.05461,85.66077,2248.8477,2534.17758,2161.49602,48.54467
2023-06-25 15:00:00,3.329346625626269,290.16313836817005,276.56196704215034,0.0,0.314109866184963,4.73605,6875.49479,2248.11143,84.31957,2052.39433,5044.74446,2112.11102,40.04771
2023-06-25 16:00:00,4.307833649076027,293.7611749976216,275.67784695920216,119.69907466757,0.3242088510341016,4.62773,7209.98445,2248.48202,85.53624,2085.03502,7574.0518,2111.90739,49.08399
2023-06-25 17:00:00,4.307833649076027,293.7611749976216,275.67784695920216,119.69907466757,0.3242088510341016,4.39201,7532.4369,2248.19197,82.85411,2195.64073,10508.91762,1975.90553,81.18597
2023-06-25 18:00:00,4.307833649076027,293.7611749976216,275.67784695920216,119.69907466757,0.3242088510341016,4.43343,7928.02274,2248.10215,83.12959,2238.55846,11719.96799,1909.15335,89.80585
2023-06-25 19:00:00,5.497222878108883,295.91001719370934,274.9062817177661,369.9037342590683,0.3350899139100184,4.23499,8173.07136,2246.7929,84.5343,1799.0985,12193.00119,1868.55385,75.76822
