UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,other
2023-08-22 00:00:00,2023-08-23 19:34:33,3.0,5193.0,6182.0,7190.0,1956.0,40.0,14.0
2023-08-22 01:00:00,2023-08-23 19:34:33,3.0,4753.0,6189.0,7188.0,1788.0,0.0,14.0
2023-08-22 02:00:00,2023-08-23 19:34:33,3.0,4269.0,5714.0,7190.0,993.0,0.0,14.0
2023-08-22 03:00:00,2023-08-23 19:34:33,3.0,4097.0,4761.0,7188.0,407.0,0.0,14.0
2023-08-22 04:00:00,2023-08-23 19:34:33,3.0,4038.0,3539.0,7194.0,199.0,0.0,14.0
2023-08-22 05:00:00,2023-08-23 19:34:33,3.0,3736.0,3086.0,7194.0,0.0,0.0,14.0
2023-08-22 06:00:00,2023-08-23 19:34:33,3.0,3045.0,3208.0,7198.0,0.0,0.0,14.0
2023-08-22 07:00:00,2023-08-23 19:34:33,3.0,3006.0,2946.0,7197.0,0.0,0.0,14.0
2023-08-22 08:00:00,2023-08-23 19:34:33,3.0,2882.0,2879.0,7197.0,0.0,0.0,14.0
2023-08-22 09:00:00,2023-08-23 19:34:33,3.0,2703.0,2891.0,7193.0,0.0,0.0,14.0
2023-08-22 10:00:00,2023-08-23 19:34:33,3.0,2827.0,2954.0,7197.0,0.0,0.0,14.0
2023-08-22 11:00:00,2023-08-23 19:34:33,3.0,3005.0,3066.0,7188.0,0.0,0.0,14.0
2023-08-22 12:00:00,2023-08-23 19:34:33,3.0,3008.0,3252.0,7194.0,0.0,44.0,14.0
2023-08-22 13:00:00,2023-08-23 19:34:33,3.0,2967.0,3207.0,7193.0,0.0,235.0,14.0
2023-08-22 14:00:00,2023-08-23 19:34:33,3.0,2897.0,3347.0,7186.0,0.0,508.0,14.0
2023-08-22 15:00:00,2023-08-23 19:34:33,3.0,2943.0,3579.0,7183.0,114.0,669.0,15.0
2023-08-22 16:00:00,2023-08-23 19:34:33,3.0,3361.0,3731.0,7174.0,433.0,789.0,16.0
2023-08-22 17:00:00,2023-08-23 19:34:33,3.0,3875.0,4270.0,7179.0,1075.0,821.0,15.0
2023-08-22 18:00:00,2023-08-23 19:34:33,3.0,4196.0,5018.0,7178.0,1438.0,826.0,15.0
2023-08-22 19:00:00,2023-08-23 19:34:33,3.0,4802.0,5390.0,7176.0,1457.0,811.0,15.0
2023-08-22 20:00:00,2023-08-23 19:34:33,3.0,5100.0,5636.0,7176.0,1651.0,754.0,15.0
2023-08-22 21:00:00,2023-08-23 19:34:33,3.0,5090.0,5806.0,7173.0,1725.0,649.0,15.0
2023-08-22 22:00:00,2023-08-23 19:34:33,3.0,5085.0,5962.0,7180.0,2135.0,479.0,15.0
2023-08-22 23:00:00,2023-08-23 19:34:33,3.0,5083.0,5958.0,7186.0,2360.0,224.0,15.0
