,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-09-02 00:00:00,2023-09-04 18:10:14,3.0,234.48,3315.0,2755.0,7148.0,1874.0,22.0,15.0
1,2023-09-02 01:00:00,2023-09-04 18:10:14,3.0,215.11,2789.0,2744.0,7153.0,1913.0,0.0,15.0
2,2023-09-02 02:00:00,2023-09-04 18:10:14,3.0,213.84,2576.0,2611.0,7148.0,1363.0,0.0,15.0
3,2023-09-02 03:00:00,2023-09-04 18:10:14,3.0,221.02,2382.0,2482.0,7153.0,353.0,0.0,15.0
4,2023-09-02 04:00:00,2023-09-04 18:10:14,3.0,214.71,2129.0,2381.0,7154.0,0.0,0.0,15.0
5,2023-09-02 05:00:00,2023-09-04 18:10:14,3.0,208.25,2007.0,2342.0,7163.0,0.0,0.0,15.0
6,2023-09-02 06:00:00,2023-09-04 18:10:14,3.0,207.54,1995.0,2329.0,7160.0,0.0,0.0,15.0
7,2023-09-02 07:00:00,2023-09-04 18:10:14,3.0,203.52,1940.0,2236.0,7161.0,0.0,0.0,15.0
8,2023-09-02 08:00:00,2023-09-04 18:10:14,3.0,198.58,1924.0,1965.0,7166.0,0.0,0.0,16.0
9,2023-09-02 09:00:00,2023-09-04 18:10:14,3.0,197.51,1930.0,1879.0,7166.0,0.0,0.0,15.0
10,2023-09-02 10:00:00,2023-09-04 18:10:14,3.0,198.08,1936.0,1897.0,7167.0,0.0,0.0,15.0
11,2023-09-02 11:00:00,2023-09-04 18:10:14,3.0,198.65,1937.0,1924.0,7160.0,0.0,0.0,14.0
12,2023-09-02 12:00:00,2023-09-04 18:10:14,3.0,198.93,1947.0,1969.0,7165.0,0.0,48.0,15.0
13,2023-09-02 13:00:00,2023-09-04 18:10:14,3.0,193.13,1926.0,1944.0,7166.0,0.0,297.0,15.0
14,2023-09-02 14:00:00,2023-09-04 18:10:14,3.0,186.42,1931.0,1830.0,7168.0,0.0,609.0,16.0
15,2023-09-02 15:00:00,2023-09-04 18:10:14,3.0,189.9,2009.0,1932.0,7160.0,0.0,736.0,16.0
16,2023-09-02 16:00:00,2023-09-04 18:10:14,3.0,190.49,2059.0,2033.0,7164.0,0.0,942.0,17.0
17,2023-09-02 17:00:00,2023-09-04 18:10:14,3.0,199.67,2253.0,2040.0,7162.0,0.0,931.0,16.0
18,2023-09-02 18:00:00,2023-09-04 18:10:14,3.0,204.75,2368.0,2039.0,7159.0,0.0,939.0,17.0
19,2023-09-02 19:00:00,2023-09-04 18:10:14,3.0,220.8,2711.0,2129.0,7154.0,0.0,932.0,17.0
20,2023-09-02 20:00:00,2023-09-04 18:10:14,3.0,220.2,2933.0,2260.0,7156.0,718.0,879.0,16.0
21,2023-09-02 21:00:00,2023-09-04 18:10:14,3.0,228.36,3324.0,2338.0,7161.0,1294.0,758.0,16.0
22,2023-09-02 22:00:00,2023-09-04 18:10:14,3.0,225.01,3399.0,2359.0,7156.0,1900.0,569.0,15.0
23,2023-09-02 23:00:00,2023-09-04 18:10:14,3.0,228.78,3426.0,2665.0,7162.0,2218.0,243.0,15.0
