,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
0,2023-08-20 00:00:00,2023-08-21 21:40:21,3.0,317.14,4047.0,3500.0,7216.0,1449.0,69.0,14.0
1,2023-08-20 01:00:00,2023-08-21 21:40:21,3.0,312.64,3924.0,3172.0,7215.0,1342.0,9.0,14.0
2,2023-08-20 02:00:00,2023-08-21 21:40:21,3.0,307.07,3630.0,3012.0,7209.0,1022.0,9.0,15.0
3,2023-08-20 03:00:00,2023-08-21 21:40:21,3.0,298.61,2985.0,2975.0,7213.0,226.0,8.0,14.0
4,2023-08-20 04:00:00,2023-08-21 21:40:21,3.0,278.14,2482.0,2695.0,7212.0,0.0,10.0,14.0
5,2023-08-20 05:00:00,2023-08-21 21:40:21,3.0,266.13,2340.0,2380.0,7215.0,0.0,8.0,15.0
6,2023-08-20 06:00:00,2023-08-21 21:40:21,3.0,262.79,2329.0,2235.0,7216.0,0.0,9.0,14.0
7,2023-08-20 07:00:00,2023-08-21 21:40:21,3.0,257.8,2330.0,1975.0,7216.0,0.0,7.0,15.0
8,2023-08-20 08:00:00,2023-08-21 21:40:21,3.0,252.62,2330.0,1726.0,7215.0,0.0,9.0,14.0
9,2023-08-20 09:00:00,2023-08-21 21:40:21,3.0,250.3,2329.0,1622.0,7220.0,0.0,7.0,14.0
10,2023-08-20 10:00:00,2023-08-21 21:40:21,3.0,249.68,2302.0,1660.0,7221.0,0.0,11.0,15.0
11,2023-08-20 11:00:00,2023-08-21 21:40:21,3.0,250.5,2213.0,1910.0,7221.0,0.0,9.0,14.0
12,2023-08-20 12:00:00,2023-08-21 21:40:21,3.0,252.14,2202.0,2073.0,7221.0,0.0,78.0,15.0
13,2023-08-20 13:00:00,2023-08-21 21:40:21,3.0,251.98,2199.0,2284.0,7215.0,0.0,326.0,14.0
14,2023-08-20 14:00:00,2023-08-21 21:40:21,3.0,252.04,2198.0,2508.0,7212.0,0.0,583.0,15.0
15,2023-08-20 15:00:00,2023-08-21 21:40:21,3.0,256.24,2318.0,2576.0,7205.0,0.0,740.0,16.0
16,2023-08-20 16:00:00,2023-08-21 21:40:21,3.0,279.9,2843.0,2773.0,7204.0,0.0,828.0,15.0
17,2023-08-20 17:00:00,2023-08-21 21:40:21,3.0,304.61,3377.0,3157.0,7205.0,0.0,862.0,16.0
18,2023-08-20 18:00:00,2023-08-21 21:40:21,3.0,322.78,3847.0,3679.0,7206.0,187.0,858.0,15.0
19,2023-08-20 19:00:00,2023-08-21 21:40:21,3.0,332.69,3936.0,4671.0,7202.0,349.0,838.0,15.0
20,2023-08-20 20:00:00,2023-08-21 21:40:21,3.0,332.57,3997.0,5096.0,7203.0,712.0,790.0,15.0
21,2023-08-20 21:00:00,2023-08-21 21:40:21,3.0,332.31,3998.0,5549.0,7200.0,1057.0,690.0,15.0
22,2023-08-20 22:00:00,2023-08-21 21:40:21,3.0,326.7,3927.0,5742.0,7206.0,1517.0,545.0,15.0
23,2023-08-20 23:00:00,2023-08-21 21:40:21,3.0,330.63,4031.0,5997.0,7202.0,1819.0,284.0,14.0
