datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-19 00:00:00,2023-08-20 14:50:47,3.0,2.099311738135949,294.4334725787354,287.4865488030191,0.3381325100009731,0.0112338953185749,4031.60369,4888.99077,7192.50184,1728.88313,8531.07002,281.12525
2023-08-19 01:00:00,2023-08-20 14:50:47,3.0,2.099311738135949,294.4334725787354,287.4865488030191,0.3381325100009731,0.0112338953185749,3913.76687,4505.10308,7198.3852,1519.56613,3836.45998,126.42327
2023-08-19 02:00:00,2023-08-20 14:50:47,3.0,2.099311738135949,294.4334725787354,287.4865488030191,0.3381325100009731,0.0112338953185749,3792.61936,4058.96066,7200.79629,1281.28655,451.45,14.87668
2023-08-19 03:00:00,2023-08-20 14:50:47,3.0,2.099311738135949,294.4334725787354,287.4865488030191,0.3381325100009731,0.0112338953185749,3626.43793,3682.59021,7202.90749,891.28438,0.07,0.00231
2023-08-19 04:00:00,2023-08-20 14:50:47,3.0,2.102457749697235,292.90156734559764,286.61618823385186,0.3381325100009731,0.0112338953185749,3547.34991,3227.12985,7203.3254,433.71673,0.0,0.0
2023-08-19 05:00:00,2023-08-20 14:50:47,3.0,2.102457749697235,292.90156734559764,286.61618823385186,0.3381325100009731,0.0112338953185749,3369.22531,2776.0178,7202.58578,169.68112,0.0,0.0
2023-08-19 06:00:00,2023-08-20 14:50:47,3.0,2.102457749697235,292.90156734559764,286.61618823385186,0.3381325100009731,0.0112338953185749,3185.58813,2317.3317,7202.29656,0.0,0.0,0.0
2023-08-19 07:00:00,2023-08-20 14:50:47,3.0,2.0838411156666234,291.7350829457081,285.8076901659234,0.1691164627766793,0.025991176168287,3040.63954,2169.21692,7204.92632,0.0,15.75,0.51901
2023-08-19 08:00:00,2023-08-20 14:50:47,3.0,2.0838411156666234,291.7350829457081,285.8076901659234,0.1691164627766793,0.025991176168287,2873.39904,1980.31538,7211.65011,0.0,12.57,0.41422
2023-08-19 09:00:00,2023-08-20 14:50:47,3.0,2.0838411156666234,291.7350829457081,285.8076901659234,0.1691164627766793,0.025991176168287,2747.96286,1901.91948,7217.14884,0.0,7.95,0.26198
2023-08-19 10:00:00,2023-08-20 14:50:47,3.0,2.094447069092912,292.4784024510209,286.200694948274,0.0,0.0336367982328511,2683.27326,2006.51173,7221.56076,0.0,5.46,0.17992
2023-08-19 11:00:00,2023-08-20 14:50:47,3.0,2.094447069092912,292.4784024510209,286.200694948274,0.0,0.0336367982328511,2715.04292,2074.12255,7223.53086,3.93946,5.25,0.173
2023-08-19 12:00:00,2023-08-20 14:50:47,3.0,2.094447069092912,292.4784024510209,286.200694948274,0.0,0.0336367982328511,2775.75667,2288.31488,7228.68877,66.07687,4.68,0.15422
2023-08-19 13:00:00,2023-08-20 14:50:47,3.0,2.223222060280264,299.64127686834087,286.7593101539396,12.946690077597204,0.0426894794260417,2859.20283,2472.20259,7232.15896,31.33672,342.15,11.27491
2023-08-19 14:00:00,2023-08-20 14:50:47,3.0,2.223222060280264,299.64127686834087,286.7593101539396,12.946690077597204,0.0426894794260417,3056.98001,2752.98518,7237.64559,0.0,3894.50992,128.33619
2023-08-19 15:00:00,2023-08-20 14:50:47,3.0,2.223222060280264,299.64127686834087,286.7593101539396,12.946690077597204,0.0426894794260417,3265.26408,2991.07748,7238.87399,0.0,7084.58006,233.45891
2023-08-19 16:00:00,2023-08-20 14:50:47,3.0,1.5462248669772032,304.0255513069933,287.2964054738262,464.2639787567667,0.049163833346687,3513.34188,3265.23377,7243.16519,0.0,7752.90002,255.48213
2023-08-19 17:00:00,2023-08-20 14:50:47,3.0,1.5462248669772032,304.0255513069933,287.2964054738262,464.2639787567667,0.049163833346687,3734.83564,3645.92373,7246.16699,249.03159,8121.08011,267.61481
2023-08-19 18:00:00,2023-08-20 14:50:47,3.0,1.5462248669772032,304.0255513069933,287.2964054738262,464.2639787567667,0.049163833346687,3930.14324,4137.07562,7241.62416,623.0806,7993.77025,263.41955
2023-08-19 19:00:00,2023-08-20 14:50:47,3.0,1.7365395784705937,304.2156850977408,286.92284843392383,667.3310376420254,0.0508466889741163,4078.49861,4536.70992,7233.39166,960.15137,7578.37022,249.73083
2023-08-19 20:00:00,2023-08-20 14:50:47,3.0,1.7365395784705937,304.2156850977408,286.92284843392383,667.3310376420254,0.0508466889741163,4272.26113,4820.36458,7229.15413,1221.67665,7239.62971,238.56828
2023-08-19 21:00:00,2023-08-20 14:50:47,3.0,1.7365395784705937,304.2156850977408,286.92284843392383,667.3310376420254,0.0508466889741163,4332.74511,4891.0107,7224.87854,1449.02818,6925.06011,228.20223
2023-08-19 22:00:00,2023-08-20 14:50:47,3.0,1.7291259060844024,298.190581809488,289.08741420425355,758.5234130635288,0.0549892691045288,4313.16289,4791.98267,7225.99721,1578.92235,6302.25992,207.67903
