datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-10 00:00:00,2023-08-13 18:01:21,3.0,2.014813401324761,295.9089671140312,290.79630087122086,0.8432399114444389,0.4502920931064305,4266.96543,4706.01081,7172.14716,2299.46697,9186.91965,302.73753
2023-08-10 01:00:00,2023-08-13 18:01:21,3.0,2.014813401324761,295.9089671140312,290.79630087122086,0.8432399114444389,0.4502920931064305,4183.96829,4432.26299,7178.00694,2036.49737,4492.03985,148.02666
2023-08-10 02:00:00,2023-08-13 18:01:21,3.0,2.014813401324761,295.9089671140312,290.79630087122086,0.8432399114444389,0.4502920931064305,4079.05244,4139.19557,7180.4553,1699.10414,723.86002,23.85344
2023-08-10 03:00:00,2023-08-13 18:01:21,3.0,2.014813401324761,295.9089671140312,290.79630087122086,0.8432399114444389,0.4502920931064305,3902.93174,3888.0643,7182.61826,1162.60884,0.0,0.0
2023-08-10 04:00:00,2023-08-13 18:01:21,3.0,2.156975277870928,295.2837218930727,290.8720471492225,0.8432399114444389,0.4502920931064305,3773.74439,3557.00738,7183.09319,557.3248,0.0,0.0
2023-08-10 05:00:00,2023-08-13 18:01:21,3.0,2.156975277870928,295.2837218930727,290.8720471492225,0.8432399114444389,0.4502920931064305,3478.00712,3219.0025,7182.42587,192.05433,0.0,0.0
2023-08-10 06:00:00,2023-08-13 18:01:21,3.0,2.156975277870928,295.2837218930727,290.8720471492225,0.8432399114444389,0.4502920931064305,3187.13176,2852.35487,7182.20497,0.0,0.0,0.0
2023-08-10 07:00:00,2023-08-13 18:01:21,3.0,2.511806972837093,294.8445456746548,291.46651751453595,0.4220265631440741,0.556822110918926,2916.88427,2760.99851,7184.89064,0.0,0.0,0.0
2023-08-10 08:00:00,2023-08-13 18:01:21,3.0,2.511806972837093,294.8445456746548,291.46651751453595,0.4220265631440741,0.556822110918926,2605.55695,2623.24385,7191.64405,0.0,0.0,0.0
2023-08-10 09:00:00,2023-08-13 18:01:21,3.0,2.511806972837093,294.8445456746548,291.46651751453595,0.4220265631440741,0.556822110918926,2358.97109,2565.47867,7197.17145,0.0,0.0,0.0
