datetime,wind_actual,avg_wind_production_forecast
2021-01-01T00:00:00.000000000,9019.0,9487.094
2021-01-01T01:00:00.000000000,8565.0,9449.9795
2021-01-01T02:00:00.000000000,8767.0,9329.351
2021-01-01T03:00:00.000000000,8805.0,9471.399
2021-01-01T04:00:00.000000000,9021.0,9501.918
2021-01-01T05:00:00.000000000,9320.0,9471.596
2021-01-01T06:00:00.000000000,9366.0,9584.994
2021-01-01T07:00:00.000000000,9455.0,9562.127
2021-01-01T08:00:00.000000000,9602.0,9690.977
2021-01-01T09:00:00.000000000,9996.0,9570.432
2021-01-01T10:00:00.000000000,9982.0,9766.338
2021-01-01T11:00:00.000000000,9690.0,9700.178
2021-01-01T12:00:00.000000000,9242.0,9936.034
2021-01-01T13:00:00.000000000,9071.0,9691.143
2021-01-01T14:00:00.000000000,8533.0,9793.219
2021-01-01T15:00:00.000000000,8114.0,9305.798
2021-01-01T16:00:00.000000000,8359.0,9446.227
2021-01-01T17:00:00.000000000,7940.0,9056.192
2021-01-01T18:00:00.000000000,7635.0,8846.705
2021-01-01T19:00:00.000000000,6699.0,8679.135
2021-01-01T20:00:00.000000000,6111.0,8431.985
2021-01-01T21:00:00.000000000,5765.0,7556.0156
2021-01-01T22:00:00.000000000,6236.0,7587.8574
2021-01-01T23:00:00.000000000,6382.0,7368.1284
2021-01-02T00:00:00.000000000,5988.0,6025.484
2021-01-02T01:00:00.000000000,6102.0,6080.604
2021-01-02T02:00:00.000000000,6827.0,6025.394
2021-01-02T03:00:00.000000000,6674.0,6328.6553
2021-01-02T04:00:00.000000000,6881.0,6297.8003
2021-01-02T05:00:00.000000000,7330.0,6308.846
2021-01-02T06:00:00.000000000,8283.0,6600.699
2021-01-02T07:00:00.000000000,8103.0,6746.0146
2021-01-02T08:00:00.000000000,7720.0,6648.7485
2021-01-02T09:00:00.000000000,7336.0,6871.792
2021-01-02T10:00:00.000000000,7364.0,7011.3926
2021-01-02T11:00:00.000000000,6319.0,7191.9614
2021-01-02T12:00:00.000000000,6251.0,7469.41
