datetime,avg_other_production_forecast
2023-06-27T00:00:00.000000000,29.07405
2023-06-27T01:00:00.000000000,29.46391
2023-06-27T02:00:00.000000000,30.62648
2023-06-27T03:00:00.000000000,30.18045
2023-06-27T04:00:00.000000000,30.43908
2023-06-27T05:00:00.000000000,30.80238
2023-06-27T06:00:00.000000000,31.12348
2023-06-27T07:00:00.000000000,31.87623
2023-06-27T08:00:00.000000000,31.56216
2023-06-27T09:00:00.000000000,31.11669
2023-06-27T10:00:00.000000000,30.14192
2023-06-27T11:00:00.000000000,28.59053
2023-06-27T12:00:00.000000000,26.48279
2023-06-27T13:00:00.000000000,23.32761
2023-06-27T14:00:00.000000000,18.69108
2023-06-27T15:00:00.000000000,13.83819
2023-06-27T16:00:00.000000000,10.22494
2023-06-27T17:00:00.000000000,8.01413
2023-06-27T18:00:00.000000000,7.10286
2023-06-27T19:00:00.000000000,7.71729
2023-06-27T20:00:00.000000000,10.04832
2023-06-27T21:00:00.000000000,13.28631
2023-06-27T22:00:00.000000000,16.78134
2023-06-27T23:00:00.000000000,20.01814
2023-06-28T00:00:00.000000000,10.5266
2023-06-28T01:00:00.000000000,14.67754
2023-06-28T02:00:00.000000000,16.19791
2023-06-28T03:00:00.000000000,20.2701
2023-06-28T04:00:00.000000000,18.3159
2023-06-28T05:00:00.000000000,17.80127
2023-06-28T06:00:00.000000000,18.10857
2023-06-28T07:00:00.000000000,16.38273
2023-06-28T08:00:00.000000000,13.60592
2023-06-28T09:00:00.000000000,16.81207
2023-06-28T10:00:00.000000000,19.01329
2023-06-28T11:00:00.000000000,19.74207
2023-06-28T12:00:00.000000000,18.77173
2023-06-28T13:00:00.000000000,16.16499
2023-06-28T14:00:00.000000000,13.02991
2023-06-28T15:00:00.000000000,14.35662
2023-06-28T16:00:00.000000000,15.78311
2023-06-28T17:00:00.000000000,16.98235
2023-06-28T18:00:00.000000000,18.9956
2023-06-28T19:00:00.000000000,21.42067
2023-06-28T20:00:00.000000000,24.06816
2023-06-28T21:00:00.000000000,19.69316
2023-06-28T22:00:00.000000000,21.34342
2023-06-28T23:00:00.000000000,14.89259
2023-06-29T00:00:00.000000000,10.5266
2023-06-29T01:00:00.000000000,14.67754
2023-06-29T02:00:00.000000000,16.19791
2023-06-29T03:00:00.000000000,20.2701
2023-06-29T04:00:00.000000000,18.3159
2023-06-29T05:00:00.000000000,17.80127
2023-06-29T06:00:00.000000000,18.10857
2023-06-29T07:00:00.000000000,16.38273
2023-06-29T08:00:00.000000000,13.60592
2023-06-29T09:00:00.000000000,16.81207
2023-06-29T10:00:00.000000000,19.01329
2023-06-29T11:00:00.000000000,19.74207
2023-06-29T12:00:00.000000000,18.77173
2023-06-29T13:00:00.000000000,16.16499
2023-06-29T14:00:00.000000000,13.02991
2023-06-29T15:00:00.000000000,14.35662
2023-06-29T16:00:00.000000000,15.78311
2023-06-29T17:00:00.000000000,16.98235
2023-06-29T18:00:00.000000000,18.9956
2023-06-29T19:00:00.000000000,21.42067
2023-06-29T20:00:00.000000000,24.06816
2023-06-29T21:00:00.000000000,19.69316
2023-06-29T22:00:00.000000000,21.34342
2023-06-29T23:00:00.000000000,14.89259
2023-06-30T00:00:00.000000000,10.5266
2023-06-30T01:00:00.000000000,14.67754
2023-06-30T02:00:00.000000000,16.19791
2023-06-30T03:00:00.000000000,20.2701
2023-06-30T04:00:00.000000000,18.3159
2023-06-30T05:00:00.000000000,17.80127
2023-06-30T06:00:00.000000000,18.10857
2023-06-30T07:00:00.000000000,16.38273
2023-06-30T08:00:00.000000000,13.60592
2023-06-30T09:00:00.000000000,16.81207
2023-06-30T10:00:00.000000000,19.01329
2023-06-30T11:00:00.000000000,19.74207
2023-06-30T12:00:00.000000000,18.77173
2023-06-30T13:00:00.000000000,16.16499
2023-06-30T14:00:00.000000000,13.02991
2023-06-30T15:00:00.000000000,14.35662
2023-06-30T16:00:00.000000000,15.78311
2023-06-30T17:00:00.000000000,16.98235
2023-06-30T18:00:00.000000000,18.9956
2023-06-30T19:00:00.000000000,21.42067
2023-06-30T20:00:00.000000000,24.06816
2023-06-30T21:00:00.000000000,19.69316
2023-06-30T22:00:00.000000000,21.34342
2023-06-30T23:00:00.000000000,14.89259
