UTC time,oil,wind,hydro,nat_gas,coal
2023-04-02 01:00,145.0,15.0,0.0,0.0,338.0
2023-04-02 02:00,145.0,25.0,0.0,0.0,342.0
2023-04-02 03:00,145.0,17.0,0.0,100.0,344.0
2023-04-02 04:00,145.0,18.0,0.0,195.0,347.0
2023-04-02 05:00,145.0,18.0,0.0,195.0,351.0
2023-04-02 06:00,145.0,13.0,0.0,195.0,352.0
2023-04-02 07:00,145.0,8.0,31.0,195.0,346.0
2023-04-02 08:00,144.0,4.0,93.0,195.0,357.0
2023-04-02 09:00,145.0,2.0,109.0,195.0,355.0
2023-04-02 10:00,145.0,0.0,99.0,195.0,364.0
2023-04-02 11:00,145.0,0.0,99.0,195.0,366.0
2023-04-02 12:00,145.0,1.0,100.0,195.0,370.0
2023-04-02 13:00,145.0,1.0,137.0,195.0,371.0
2023-04-02 14:00,145.0,0.0,138.0,195.0,366.0
2023-04-02 15:00,144.0,0.0,138.0,195.0,366.0
2023-04-02 16:00,144.0,1.0,186.0,195.0,367.0
2023-04-02 17:00,144.0,1.0,188.0,195.0,367.0
2023-04-02 18:00,144.0,2.0,242.0,195.0,363.0
2023-04-02 19:00,144.0,9.0,213.0,195.0,363.0
2023-04-02 20:00,144.0,7.0,188.0,195.0,370.0
2023-04-02 21:00,144.0,6.0,143.0,195.0,371.0
2023-04-02 22:00,144.0,0.0,71.0,184.0,372.0
2023-04-02 23:00,144.0,0.0,0.0,160.0,371.0
2023-04-03 00:00,144.0,0.0,0.0,160.0,371.0
2023-04-03 01:00,144.0,1.0,0.0,160.0,374.0
2023-04-03 02:00,144.0,4.0,0.0,160.0,370.0
2023-04-03 03:00,144.0,2.0,0.0,160.0,370.0
2023-04-03 04:00,144.0,1.0,0.0,185.0,371.0
2023-04-03 05:00,144.0,1.0,5.0,195.0,371.0
2023-04-03 06:00,144.0,1.0,37.0,195.0,367.0
2023-04-03 07:00,144.0,0.0,53.0,195.0,365.0
2023-04-03 08:00,144.0,2.0,81.0,195.0,364.0
2023-04-03 09:00,144.0,1.0,121.0,195.0,355.0
2023-04-03 10:00,144.0,3.0,142.0,181.0,356.0
2023-04-03 11:00,144.0,14.0,136.0,180.0,356.0
2023-04-03 12:00,145.0,19.0,142.0,195.0,359.0
2023-04-03 13:00,145.0,25.0,151.0,195.0,350.0
2023-04-03 14:00,144.0,23.0,163.0,195.0,358.0
2023-04-03 15:00,144.0,19.0,179.0,195.0,363.0
2023-04-03 16:00,144.0,7.0,211.0,211.0,370.0
2023-04-03 17:00,144.0,2.0,211.0,213.0,367.0
2023-04-03 18:00,144.0,8.0,231.0,214.0,367.0
2023-04-03 19:00,145.0,7.0,210.0,229.0,371.0
2023-04-03 20:00,144.0,8.0,249.0,230.0,371.0
2023-04-03 21:00,144.0,34.0,244.0,195.0,363.0
2023-04-03 22:00,145.0,36.0,129.0,182.0,366.0
2023-04-03 23:00,144.0,36.0,75.0,160.0,365.0
2023-04-04 00:00,144.0,35.0,19.0,160.0,368.0
2023-04-04 01:00,144.0,36.0,0.0,160.0,366.0
2023-04-04 02:00,145.0,36.0,0.0,186.0,364.0
2023-04-04 03:00,144.0,36.0,0.0,179.0,366.0
2023-04-04 04:00,144.0,36.0,0.0,187.0,368.0
2023-04-04 05:00,145.0,36.0,29.0,217.0,365.0
2023-04-04 06:00,144.0,36.0,53.0,217.0,363.0
2023-04-04 07:00,144.0,36.0,85.0,217.0,362.0
2023-04-04 08:00,144.0,36.0,80.0,215.0,364.0
2023-04-04 09:00,145.0,36.0,70.0,215.0,367.0
2023-04-04 10:00,145.0,36.0,90.0,195.0,368.0
2023-04-04 11:00,145.0,36.0,91.0,193.0,369.0
2023-04-04 12:00,145.0,36.0,90.0,196.0,365.0
2023-04-04 13:00,145.0,36.0,70.0,215.0,370.0
2023-04-04 14:00,145.0,36.0,96.0,218.0,374.0
2023-04-04 15:00,144.0,36.0,153.0,216.0,374.0
2023-04-04 16:00,144.0,35.0,227.0,188.0,371.0
2023-04-04 17:00,144.0,32.0,235.0,175.0,373.0
2023-04-04 18:00,144.0,33.0,214.0,215.0,371.0
2023-04-04 19:00,144.0,31.0,204.0,216.0,373.0
2023-04-04 20:00,144.0,29.0,326.0,190.0,378.0
2023-04-04 21:00,144.0,27.0,323.0,182.0,375.0
2023-04-04 22:00,144.0,29.0,214.0,195.0,374.0
2023-04-04 23:00,145.0,28.0,119.0,195.0,372.0
2023-04-05 00:00,145.0,27.0,52.0,195.0,375.0
2023-04-05 01:00,145.0,27.0,34.0,195.0,373.0
2023-04-05 02:00,145.0,28.0,32.0,195.0,374.0
2023-04-05 03:00,145.0,30.0,31.0,195.0,374.0
2023-04-05 04:00,145.0,31.0,41.0,201.0,364.0
2023-04-05 05:00,145.0,32.0,60.0,210.0,354.0
2023-04-05 06:00,145.0,33.0,152.0,219.0,299.0
2023-04-05 07:00,145.0,34.0,205.0,200.0,305.0
2023-04-05 08:00,145.0,34.0,207.0,189.0,307.0
2023-04-05 09:00,146.0,33.0,208.0,184.0,306.0
2023-04-05 10:00,145.0,32.0,209.0,183.0,309.0
2023-04-05 11:00,146.0,32.0,209.0,185.0,307.0
2023-04-05 12:00,146.0,32.0,208.0,208.0,305.0
2023-04-05 13:00,146.0,34.0,207.0,218.0,308.0
2023-04-05 14:00,146.0,34.0,240.0,219.0,309.0
2023-04-05 15:00,145.0,34.0,278.0,198.0,311.0
2023-04-05 16:00,145.0,34.0,268.0,209.0,318.0
2023-04-05 17:00,145.0,34.0,292.0,181.0,304.0
2023-04-05 18:00,145.0,34.0,304.0,195.0,305.0
2023-04-05 19:00,145.0,34.0,304.0,176.0,309.0
2023-04-05 20:00,145.0,34.0,333.0,214.0,310.0
2023-04-05 21:00,145.0,34.0,352.0,219.0,298.0
2023-04-05 22:00,145.0,34.0,277.0,223.0,302.0
2023-04-05 23:00,145.0,34.0,169.0,224.0,303.0
2023-04-06 00:00,146.0,34.0,111.0,204.0,301.0
2023-04-06 01:00,145.0,34.0,108.0,195.0,296.0
2023-04-06 02:00,146.0,34.0,109.0,195.0,296.0
2023-04-06 03:00,146.0,34.0,85.0,205.0,302.0
2023-04-06 04:00,145.0,34.0,96.0,199.0,302.0
2023-04-06 05:00,146.0,34.0,117.0,211.0,294.0
2023-04-06 06:00,145.0,34.0,141.0,219.0,302.0
2023-04-06 07:00,146.0,35.0,173.0,216.0,303.0
2023-04-06 08:00,145.0,36.0,178.0,212.0,308.0
2023-04-06 09:00,147.0,36.0,169.0,219.0,305.0
2023-04-06 10:00,146.0,34.0,178.0,202.0,306.0
2023-04-06 11:00,146.0,34.0,178.0,204.0,308.0
2023-04-06 12:00,146.0,34.0,201.0,214.0,296.0
2023-04-06 13:00,146.0,34.0,231.0,194.0,296.0
2023-04-06 14:00,146.0,34.0,233.0,206.0,297.0
2023-04-06 15:00,146.0,34.0,238.0,200.0,298.0
2023-04-06 16:00,146.0,34.0,304.0,204.0,296.0
2023-04-06 17:00,146.0,33.0,342.0,182.0,292.0
2023-04-06 18:00,146.0,34.0,337.0,219.0,292.0
2023-04-06 19:00,146.0,34.0,349.0,202.0,285.0
2023-04-06 20:00,146.0,33.0,404.0,214.0,287.0
2023-04-06 21:00,146.0,33.0,416.0,216.0,289.0
2023-04-06 22:00,146.0,34.0,301.0,224.0,296.0
2023-04-06 23:00,146.0,34.0,201.0,224.0,295.0
2023-04-07 00:00,146.0,34.0,125.0,224.0,297.0
2023-04-07 01:00,146.0,34.0,112.0,224.0,296.0
2023-04-07 02:00,146.0,34.0,115.0,208.0,298.0
2023-04-07 03:00,146.0,33.0,119.0,207.0,300.0
2023-04-07 04:00,146.0,33.0,116.0,207.0,304.0
2023-04-07 05:00,147.0,22.0,141.0,205.0,296.0
2023-04-07 06:00,147.0,9.0,159.0,212.0,287.0
2023-04-07 07:00,146.0,9.0,199.0,176.0,285.0
2023-04-07 08:00,147.0,8.0,172.0,185.0,288.0
2023-04-07 09:00,147.0,7.0,146.0,206.0,287.0
2023-04-07 10:00,147.0,3.0,124.0,214.0,290.0
2023-04-07 11:00,147.0,1.0,120.0,213.0,293.0
2023-04-07 12:00,147.0,0.0,114.0,174.0,323.0
2023-04-07 13:00,147.0,0.0,55.0,215.0,345.0
2023-04-07 14:00,147.0,0.0,73.0,203.0,356.0
2023-04-07 15:00,147.0,4.0,87.0,214.0,359.0
2023-04-07 16:00,147.0,7.0,150.0,211.0,366.0
2023-04-07 17:00,147.0,2.0,172.0,215.0,351.0
2023-04-07 18:00,147.0,5.0,192.0,219.0,348.0
2023-04-07 19:00,147.0,6.0,185.0,219.0,348.0
2023-04-07 20:00,146.0,3.0,250.0,218.0,356.0
2023-04-07 21:00,146.0,2.0,282.0,214.0,356.0
2023-04-07 22:00,26.0,2.0,303.0,228.0,353.0
2023-04-07 23:00,0.0,1.0,243.0,231.0,358.0
2023-04-08 00:00,0.0,2.0,172.0,214.0,358.0
2023-04-08 01:00,0.0,2.0,159.0,195.0,353.0
2023-04-08 02:00,0.0,3.0,155.0,195.0,358.0
2023-04-08 03:00,0.0,1.0,133.0,195.0,360.0
2023-04-08 04:00,0.0,0.0,125.0,215.0,358.0
2023-04-08 05:00,0.0,0.0,118.0,208.0,356.0
2023-04-08 06:00,0.0,0.0,164.0,180.0,355.0
2023-04-08 07:00,0.0,0.0,200.0,185.0,357.0
2023-04-08 08:00,0.0,1.0,208.0,188.0,359.0
2023-04-08 09:00,0.0,5.0,198.0,168.0,356.0
2023-04-08 10:00,0.0,10.0,188.0,183.0,358.0
2023-04-08 11:00,0.0,10.0,187.0,177.0,361.0
2023-04-08 12:00,0.0,11.0,187.0,192.0,363.0
2023-04-08 13:00,0.0,12.0,210.0,176.0,361.0
2023-04-08 14:00,0.0,7.0,211.0,201.0,364.0
2023-04-08 15:00,0.0,5.0,252.0,181.0,368.0
2023-04-08 16:00,0.0,4.0,270.0,207.0,362.0
2023-04-08 17:00,0.0,4.0,290.0,206.0,361.0
2023-04-08 18:00,0.0,2.0,301.0,214.0,364.0
2023-04-08 19:00,0.0,0.0,309.0,186.0,360.0
2023-04-08 20:00,0.0,1.0,347.0,212.0,353.0
2023-04-08 21:00,0.0,1.0,361.0,219.0,355.0
2023-04-08 22:00,0.0,0.0,235.0,219.0,361.0
2023-04-08 23:00,0.0,0.0,165.0,199.0,359.0
2023-04-09 00:00,0.0,0.0,123.0,182.0,355.0
2023-04-09 01:00,0.0,0.0,102.0,195.0,344.0
2023-04-09 02:00,0.0,0.0,79.0,195.0,348.0
2023-04-09 03:00,0.0,0.0,54.0,200.0,346.0
2023-04-09 04:00,0.0,0.0,31.0,202.0,349.0
2023-04-09 05:00,0.0,0.0,62.0,200.0,354.0
2023-04-09 06:00,0.0,0.0,120.0,216.0,354.0
2023-04-09 07:00,0.0,0.0,227.0,200.0,371.0
2023-04-09 08:00,0.0,0.0,245.0,207.0,397.0
2023-04-09 09:00,0.0,0.0,275.0,217.0,401.0
2023-04-09 10:00,0.0,0.0,296.0,217.0,400.0
2023-04-09 11:00,0.0,0.0,320.0,202.0,398.0
2023-04-09 12:00,0.0,0.0,325.0,211.0,399.0
2023-04-09 13:00,0.0,0.0,325.0,189.0,401.0
2023-04-09 14:00,0.0,0.0,307.0,215.0,406.0
2023-04-09 15:00,0.0,0.0,308.0,206.0,406.0
2023-04-09 16:00,0.0,0.0,327.0,201.0,407.0
2023-04-09 17:00,0.0,0.0,327.0,191.0,408.0
2023-04-09 18:00,0.0,3.0,344.0,211.0,391.0
2023-04-09 19:00,0.0,2.0,344.0,216.0,366.0
2023-04-09 20:00,0.0,2.0,323.0,219.0,367.0
2023-04-09 21:00,0.0,2.0,329.0,174.0,364.0
2023-04-09 22:00,0.0,0.0,208.0,195.0,364.0
2023-04-09 23:00,0.0,2.0,115.0,195.0,364.0
2023-04-10 00:00,0.0,2.0,68.0,195.0,366.0
2023-04-10 01:00,0.0,6.0,52.0,195.0,364.0
2023-04-10 02:00,0.0,8.0,55.0,195.0,363.0
2023-04-10 03:00,0.0,8.0,54.0,195.0,351.0
2023-04-10 04:00,0.0,12.0,71.0,195.0,351.0
2023-04-10 05:00,0.0,21.0,87.0,199.0,351.0
2023-04-10 06:00,0.0,23.0,138.0,188.0,342.0
2023-04-10 07:00,0.0,25.0,147.0,192.0,343.0
2023-04-10 08:00,0.0,25.0,140.0,185.0,347.0
2023-04-10 09:00,0.0,20.0,142.0,208.0,350.0
2023-04-10 10:00,0.0,14.0,168.0,203.0,348.0
2023-04-10 11:00,0.0,16.0,184.0,183.0,348.0
2023-04-10 12:00,0.0,4.0,190.0,183.0,350.0
2023-04-10 13:00,0.0,7.0,210.0,173.0,350.0
2023-04-10 14:00,0.0,7.0,209.0,198.0,350.0
2023-04-10 15:00,0.0,13.0,225.0,197.0,353.0
2023-04-10 16:00,0.0,2.0,258.0,213.0,356.0
2023-04-10 17:00,0.0,1.0,290.0,190.0,356.0
2023-04-10 18:00,0.0,0.0,289.0,204.0,354.0
2023-04-10 19:00,0.0,1.0,273.0,193.0,356.0
2023-04-10 20:00,0.0,12.0,327.0,207.0,351.0
2023-04-10 21:00,0.0,27.0,328.0,210.0,344.0
2023-04-10 22:00,0.0,35.0,189.0,195.0,342.0
2023-04-10 23:00,0.0,36.0,89.0,195.0,343.0
2023-04-11 00:00,0.0,36.0,37.0,180.0,344.0
2023-04-11 01:00,0.0,36.0,35.0,160.0,347.0
2023-04-11 02:00,0.0,35.0,35.0,160.0,348.0
2023-04-11 03:00,0.0,35.0,22.0,160.0,347.0
2023-04-11 04:00,0.0,35.0,17.0,195.0,345.0
2023-04-11 05:00,0.0,35.0,39.0,186.0,346.0
2023-04-11 06:00,0.0,35.0,66.0,174.0,346.0
2023-04-11 07:00,0.0,36.0,60.0,200.0,343.0
2023-04-11 08:00,0.0,36.0,60.0,190.0,339.0
2023-04-11 09:00,0.0,36.0,70.0,208.0,332.0
2023-04-11 10:00,0.0,36.0,98.0,192.0,335.0
2023-04-11 11:00,0.0,36.0,97.0,194.0,340.0
2023-04-11 12:00,0.0,36.0,97.0,173.0,342.0
2023-04-11 13:00,0.0,36.0,80.0,184.0,342.0
2023-04-11 14:00,0.0,36.0,85.0,204.0,348.0
2023-04-11 15:00,0.0,34.0,138.0,167.0,358.0
2023-04-11 16:00,0.0,33.0,154.0,173.0,366.0
2023-04-11 17:00,0.0,32.0,153.0,208.0,367.0
2023-04-11 18:00,0.0,34.0,164.0,216.0,365.0
2023-04-11 19:00,0.0,34.0,174.0,187.0,364.0
2023-04-11 20:00,0.0,34.0,246.0,211.0,362.0
2023-04-11 21:00,0.0,34.0,263.0,180.0,360.0
2023-04-11 22:00,0.0,33.0,147.0,186.0,361.0
2023-04-11 23:00,0.0,34.0,92.0,179.0,333.0
2023-04-12 00:00,0.0,34.0,18.0,195.0,340.0
2023-04-12 01:00,0.0,34.0,0.0,180.0,344.0
2023-04-12 02:00,0.0,34.0,0.0,160.0,342.0
2023-04-12 03:00,0.0,34.0,0.0,160.0,342.0
2023-04-12 04:00,0.0,34.0,0.0,185.0,342.0
2023-04-12 05:00,0.0,34.0,0.0,182.0,345.0
2023-04-12 06:00,0.0,34.0,21.0,172.0,344.0
2023-04-12 07:00,0.0,34.0,43.0,189.0,341.0
2023-04-12 08:00,0.0,34.0,45.0,206.0,344.0
2023-04-12 09:00,0.0,32.0,45.0,173.0,343.0
2023-04-12 10:00,0.0,29.0,45.0,194.0,342.0
2023-04-12 11:00,0.0,30.0,45.0,197.0,343.0
2023-04-12 12:00,0.0,32.0,29.0,171.0,344.0
2023-04-12 13:00,0.0,33.0,0.0,192.0,346.0
2023-04-12 14:00,0.0,33.0,0.0,204.0,343.0
2023-04-12 15:00,0.0,33.0,36.0,196.0,349.0
2023-04-12 16:00,0.0,31.0,132.0,171.0,353.0
2023-04-12 17:00,0.0,28.0,154.0,174.0,351.0
2023-04-12 18:00,0.0,16.0,174.0,206.0,347.0
2023-04-12 19:00,0.0,6.0,170.0,204.0,349.0
2023-04-12 20:00,0.0,5.0,233.0,215.0,351.0
2023-04-12 21:00,0.0,8.0,262.0,190.0,346.0
2023-04-12 22:00,0.0,7.0,203.0,219.0,344.0
2023-04-12 23:00,0.0,14.0,66.0,195.0,351.0
2023-04-13 00:00,0.0,12.0,26.0,195.0,345.0
2023-04-13 01:00,0.0,16.0,0.0,195.0,348.0
2023-04-13 02:00,0.0,17.0,0.0,195.0,345.0
2023-04-13 03:00,0.0,7.0,31.0,213.0,347.0
2023-04-13 04:00,0.0,3.0,38.0,215.0,350.0
2023-04-13 05:00,0.0,2.0,21.0,187.0,349.0
2023-04-13 06:00,0.0,0.0,41.0,173.0,346.0
2023-04-13 07:00,0.0,0.0,26.0,171.0,341.0
2023-04-13 08:00,0.0,2.0,0.0,183.0,339.0
2023-04-13 09:00,0.0,7.0,0.0,181.0,337.0
2023-04-13 10:00,0.0,10.0,0.0,176.0,337.0
2023-04-13 11:00,0.0,11.0,0.0,174.0,338.0
2023-04-13 12:00,0.0,12.0,0.0,172.0,339.0
2023-04-13 13:00,0.0,16.0,0.0,171.0,347.0
2023-04-13 14:00,0.0,18.0,0.0,189.0,330.0
2023-04-13 15:00,0.0,18.0,21.0,197.0,335.0
2023-04-13 16:00,0.0,19.0,65.0,202.0,337.0
2023-04-13 17:00,0.0,18.0,92.0,201.0,337.0
2023-04-13 18:00,0.0,14.0,130.0,219.0,328.0
2023-04-13 19:00,0.0,14.0,119.0,197.0,331.0
2023-04-13 20:00,0.0,13.0,190.0,181.0,335.0
2023-04-13 21:00,0.0,4.0,184.0,187.0,337.0
2023-04-13 22:00,0.0,2.0,125.0,195.0,334.0
2023-04-13 23:00,0.0,2.0,43.0,195.0,333.0
2023-04-14 00:00,0.0,3.0,0.0,195.0,329.0
2023-04-14 01:00,0.0,3.0,0.0,195.0,329.0
2023-04-14 02:00,0.0,3.0,0.0,195.0,331.0
2023-04-14 03:00,0.0,3.0,0.0,206.0,330.0
2023-04-14 04:00,0.0,3.0,0.0,206.0,329.0
2023-04-14 05:00,0.0,3.0,0.0,187.0,325.0
2023-04-14 06:00,0.0,3.0,0.0,189.0,327.0
2023-04-14 07:00,0.0,9.0,21.0,189.0,327.0
2023-04-14 08:00,0.0,4.0,55.0,191.0,330.0
2023-04-14 09:00,0.0,0.0,63.0,191.0,330.0
2023-04-14 10:00,0.0,25.0,48.0,193.0,331.0
2023-04-14 11:00,0.0,14.0,64.0,216.0,329.0
2023-04-14 12:00,0.0,0.0,118.0,174.0,290.0
2023-04-14 13:00,0.0,0.0,100.0,171.0,272.0
2023-04-14 14:00,0.0,1.0,64.0,177.0,272.0
2023-04-14 15:00,0.0,0.0,59.0,200.0,270.0
2023-04-14 16:00,0.0,0.0,116.0,204.0,273.0
2023-04-14 17:00,0.0,0.0,162.0,180.0,273.0
2023-04-14 18:00,0.0,2.0,194.0,181.0,273.0
2023-04-14 19:00,0.0,0.0,175.0,172.0,274.0
2023-04-14 20:00,0.0,0.0,233.0,181.0,275.0
2023-04-14 21:00,0.0,2.0,233.0,181.0,278.0
2023-04-14 22:00,0.0,1.0,163.0,195.0,276.0
2023-04-14 23:00,0.0,0.0,94.0,183.0,279.0
2023-04-15 00:00,0.0,0.0,39.0,183.0,281.0
2023-04-15 01:00,0.0,0.0,26.0,195.0,274.0
2023-04-15 02:00,0.0,0.0,26.0,195.0,275.0
2023-04-15 03:00,0.0,0.0,0.0,195.0,273.0
2023-04-15 04:00,0.0,0.0,0.0,191.0,274.0
2023-04-15 05:00,0.0,1.0,1.0,175.0,275.0
2023-04-15 06:00,0.0,2.0,24.0,184.0,273.0
2023-04-15 07:00,0.0,0.0,54.0,192.0,272.0
2023-04-15 08:00,0.0,0.0,69.0,188.0,272.0
2023-04-15 09:00,0.0,0.0,82.0,217.0,273.0
2023-04-15 10:00,0.0,0.0,119.0,206.0,271.0
2023-04-15 11:00,0.0,2.0,120.0,200.0,274.0
2023-04-15 12:00,0.0,2.0,119.0,188.0,273.0
2023-04-15 13:00,0.0,1.0,119.0,206.0,274.0
2023-04-15 14:00,0.0,3.0,136.0,193.0,274.0
2023-04-15 15:00,0.0,5.0,148.0,219.0,273.0
2023-04-15 16:00,0.0,4.0,186.0,214.0,274.0
2023-04-15 17:00,0.0,5.0,229.0,217.0,274.0
2023-04-15 18:00,0.0,6.0,264.0,216.0,273.0
2023-04-15 19:00,0.0,8.0,257.0,175.0,277.0
2023-04-15 20:00,0.0,4.0,245.0,210.0,279.0
2023-04-15 21:00,0.0,2.0,246.0,191.0,277.0
2023-04-15 22:00,0.0,4.0,134.0,226.0,276.0
2023-04-15 23:00,0.0,3.0,60.0,228.0,279.0
2023-04-16 00:00,0.0,1.0,26.0,220.0,277.0
2023-04-16 01:00,0.0,2.0,0.0,204.0,275.0
2023-04-16 02:00,0.0,3.0,0.0,228.0,271.0
2023-04-16 03:00,0.0,0.0,0.0,193.0,273.0
2023-04-16 04:00,0.0,0.0,0.0,206.0,274.0
2023-04-16 05:00,0.0,0.0,0.0,184.0,272.0
2023-04-16 06:00,0.0,0.0,34.0,214.0,273.0
2023-04-16 07:00,0.0,0.0,138.0,173.0,272.0
2023-04-16 08:00,0.0,0.0,119.0,179.0,273.0
2023-04-16 09:00,0.0,1.0,100.0,206.0,272.0
2023-04-16 10:00,0.0,2.0,153.0,213.0,271.0
2023-04-16 11:00,0.0,5.0,181.0,194.0,272.0
2023-04-16 12:00,0.0,6.0,184.0,190.0,273.0
2023-04-16 13:00,0.0,10.0,156.0,190.0,271.0
2023-04-16 14:00,0.0,6.0,116.0,205.0,272.0
2023-04-16 15:00,0.0,3.0,117.0,211.0,277.0
2023-04-16 16:00,0.0,2.0,164.0,197.0,282.0
2023-04-16 17:00,0.0,1.0,184.0,169.0,275.0
2023-04-16 18:00,0.0,2.0,184.0,188.0,274.0
2023-04-16 19:00,0.0,1.0,186.0,173.0,274.0
2023-04-16 20:00,0.0,1.0,173.0,203.0,273.0
2023-04-16 21:00,0.0,2.0,151.0,221.0,269.0
2023-04-16 22:00,0.0,2.0,278.0,211.0,167.0
2023-04-16 23:00,0.0,0.0,227.0,215.0,152.0
2023-04-17 00:00,0.0,0.0,214.0,195.0,150.0
2023-04-17 01:00,0.0,1.0,198.0,195.0,147.0
2023-04-17 02:00,0.0,2.0,171.0,195.0,149.0
2023-04-17 03:00,0.0,1.0,134.0,182.0,195.0
2023-04-17 04:00,0.0,0.0,136.0,198.0,199.0
2023-04-17 05:00,0.0,0.0,136.0,168.0,191.0
2023-04-17 06:00,0.0,0.0,136.0,185.0,185.0
2023-04-17 07:00,0.0,0.0,157.0,206.0,192.0
2023-04-17 08:00,0.0,0.0,197.0,198.0,199.0
2023-04-17 09:00,0.0,0.0,187.0,166.0,218.0
2023-04-17 10:00,0.0,5.0,199.0,165.0,224.0
2023-04-17 11:00,0.0,11.0,165.0,181.0,223.0
2023-04-17 12:00,0.0,1.0,222.0,166.0,218.0
2023-04-17 13:00,0.0,3.0,175.0,193.0,219.0
2023-04-17 14:00,0.0,5.0,175.0,200.0,219.0
2023-04-17 15:00,0.0,1.0,218.0,211.0,221.0
2023-04-17 16:00,0.0,0.0,290.0,210.0,220.0
2023-04-17 17:00,0.0,0.0,320.0,184.0,221.0
2023-04-17 18:00,0.0,2.0,306.0,210.0,223.0
2023-04-17 19:00,0.0,1.0,321.0,201.0,223.0
2023-04-17 20:00,0.0,0.0,335.0,227.0,224.0
2023-04-17 21:00,0.0,0.0,333.0,225.0,222.0
2023-04-17 22:00,0.0,0.0,280.0,228.0,208.0
2023-04-17 23:00,0.0,0.0,185.0,228.0,204.0
2023-04-18 00:00,0.0,0.0,126.0,228.0,206.0
2023-04-18 01:00,0.0,0.0,119.0,229.0,206.0
2023-04-18 02:00,0.0,0.0,122.0,210.0,200.0
2023-04-18 03:00,0.0,0.0,111.0,209.0,195.0
2023-04-18 04:00,0.0,0.0,134.0,209.0,196.0
2023-04-18 05:00,0.0,1.0,144.0,199.0,203.0
2023-04-18 06:00,0.0,0.0,199.0,186.0,213.0
2023-04-18 07:00,0.0,1.0,230.0,172.0,214.0
2023-04-18 08:00,0.0,2.0,218.0,173.0,214.0
2023-04-18 09:00,0.0,2.0,211.0,184.0,212.0
2023-04-18 10:00,0.0,0.0,229.0,178.0,211.0
2023-04-18 11:00,0.0,0.0,231.0,175.0,212.0
2023-04-18 12:00,0.0,0.0,226.0,172.0,213.0
2023-04-18 13:00,0.0,0.0,230.0,216.0,213.0
2023-04-18 14:00,0.0,0.0,271.0,193.0,212.0
2023-04-18 15:00,0.0,0.0,293.0,186.0,212.0
2023-04-18 16:00,0.0,0.0,298.0,207.0,213.0
2023-04-18 17:00,0.0,5.0,337.0,190.0,212.0
2023-04-18 18:00,0.0,10.0,336.0,210.0,205.0
2023-04-18 19:00,0.0,27.0,316.0,198.0,206.0
2023-04-18 20:00,0.0,33.0,376.0,187.0,211.0
2023-04-18 21:00,0.0,35.0,377.0,186.0,207.0
2023-04-18 22:00,0.0,32.0,268.0,195.0,207.0
2023-04-18 23:00,0.0,33.0,193.0,195.0,202.0
2023-04-19 00:00,0.0,34.0,159.0,195.0,200.0
2023-04-19 01:00,0.0,33.0,128.0,195.0,197.0
2023-04-19 02:00,0.0,28.0,123.0,195.0,199.0
2023-04-19 03:00,0.0,35.0,102.0,195.0,198.0
2023-04-19 04:00,0.0,36.0,128.0,195.0,200.0
2023-04-19 05:00,0.0,36.0,116.0,204.0,197.0
2023-04-19 06:00,0.0,35.0,148.0,188.0,201.0
2023-04-19 07:00,0.0,35.0,187.0,176.0,201.0
2023-04-19 08:00,0.0,34.0,188.0,180.0,201.0
2023-04-19 09:00,0.0,34.0,184.0,192.0,203.0
2023-04-19 10:00,0.0,32.0,164.0,208.0,199.0
2023-04-19 11:00,0.0,30.0,171.0,172.0,215.0
2023-04-19 12:00,0.0,32.0,143.0,172.0,233.0
2023-04-19 13:00,0.0,31.0,113.0,178.0,239.0
2023-04-19 14:00,0.0,14.0,129.0,214.0,246.0
2023-04-19 15:00,0.0,12.0,139.0,195.0,294.0
2023-04-19 16:00,0.0,14.0,175.0,178.0,330.0
2023-04-19 17:00,0.0,3.0,228.0,167.0,330.0
2023-04-19 18:00,0.0,3.0,229.0,210.0,326.0
2023-04-19 19:00,0.0,5.0,238.0,190.0,328.0
2023-04-19 20:00,0.0,8.0,270.0,210.0,329.0
2023-04-19 21:00,0.0,10.0,240.0,219.0,329.0
2023-04-19 22:00,0.0,13.0,134.0,214.0,326.0
2023-04-19 23:00,0.0,17.0,69.0,195.0,326.0
2023-04-20 00:00,0.0,23.0,17.0,185.0,326.0
2023-04-20 01:00,0.0,32.0,16.0,160.0,333.0
2023-04-20 02:00,0.0,33.0,0.0,195.0,332.0
2023-04-20 03:00,0.0,34.0,0.0,191.0,331.0
2023-04-20 04:00,0.0,35.0,0.0,199.0,330.0
2023-04-20 05:00,0.0,28.0,0.0,180.0,330.0
2023-04-20 06:00,0.0,21.0,0.0,198.0,328.0
2023-04-20 07:00,0.0,29.0,24.0,169.0,330.0
2023-04-20 08:00,0.0,31.0,0.0,204.0,328.0
2023-04-20 09:00,0.0,26.0,0.0,216.0,329.0
2023-04-20 10:00,0.0,33.0,0.0,218.0,334.0
2023-04-20 11:00,0.0,33.0,16.0,218.0,337.0
2023-04-20 12:00,0.0,32.0,6.0,212.0,344.0
2023-04-20 13:00,0.0,25.0,10.0,218.0,336.0
2023-04-20 14:00,0.0,13.0,39.0,187.0,354.0
2023-04-20 15:00,0.0,12.0,39.0,206.0,358.0
2023-04-20 16:00,0.0,6.0,136.0,207.0,310.0
2023-04-20 17:00,0.0,4.0,184.0,191.0,320.0
2023-04-20 18:00,0.0,9.0,227.0,189.0,317.0
