,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-30 00:00:00,2023-09-02 22:35:24,3.0,329.44,0.0,8880.0,3313.0,3.0,1620.0,2.0,282.0,567.0
1,2023-08-30 01:00:00,2023-09-02 22:35:24,3.0,330.91,0.0,8803.0,3305.0,3.0,1468.0,0.0,318.0,555.0
2,2023-08-30 02:00:00,2023-09-02 22:35:24,3.0,336.15,0.0,8438.0,3311.0,3.0,1066.0,0.0,280.0,544.0
3,2023-08-30 03:00:00,2023-09-02 22:35:24,3.0,335.99,0.0,7726.0,3284.0,3.0,804.0,0.0,231.0,547.0
4,2023-08-30 04:00:00,2023-09-02 22:35:24,3.0,326.3,0.0,7037.0,3312.0,0.0,832.0,0.0,205.0,549.0
5,2023-08-30 05:00:00,2023-09-02 22:35:24,3.0,328.06,0.0,6837.0,3316.0,0.0,709.0,0.0,160.0,557.0
6,2023-08-30 06:00:00,2023-09-02 22:35:24,3.0,327.24,0.0,6590.0,3313.0,0.0,665.0,0.0,94.0,545.0
7,2023-08-30 07:00:00,2023-09-02 22:35:24,3.0,323.8,0.0,6311.0,3311.0,0.0,664.0,0.0,73.0,546.0
8,2023-08-30 08:00:00,2023-09-02 22:35:24,3.0,326.75,0.0,6449.0,3328.0,0.0,642.0,0.0,42.0,542.0
9,2023-08-30 09:00:00,2023-09-02 22:35:24,3.0,330.28,0.0,6689.0,3318.0,0.0,673.0,0.0,32.0,552.0
10,2023-08-30 10:00:00,2023-09-02 22:35:24,3.0,328.96,0.0,6542.0,3309.0,0.0,647.0,0.0,36.0,550.0
11,2023-08-30 11:00:00,2023-09-02 22:35:24,3.0,332.91,0.0,7197.0,3326.0,0.0,811.0,2.0,39.0,546.0
12,2023-08-30 12:00:00,2023-09-02 22:35:24,3.0,337.12,0.0,7518.0,3314.0,0.0,798.0,14.0,45.0,542.0
13,2023-08-30 13:00:00,2023-09-02 22:35:24,3.0,347.15,0.0,8255.0,3325.0,0.0,708.0,35.0,54.0,546.0
14,2023-08-30 14:00:00,2023-09-02 22:35:24,3.0,346.15,0.0,8274.0,3317.0,0.0,706.0,68.0,84.0,549.0
15,2023-08-30 15:00:00,2023-09-02 22:35:24,3.0,343.13,0.0,8219.0,3313.0,0.0,756.0,103.0,97.0,544.0
16,2023-08-30 16:00:00,2023-09-02 22:35:24,3.0,345.9,0.0,8504.0,3320.0,0.0,746.0,113.0,112.0,550.0
17,2023-08-30 17:00:00,2023-09-02 22:35:24,3.0,346.89,0.0,8741.0,3320.0,0.0,731.0,152.0,154.0,551.0
18,2023-08-30 18:00:00,2023-09-02 22:35:24,3.0,341.9,0.0,8592.0,3312.0,0.0,791.0,202.0,191.0,544.0
19,2023-08-30 19:00:00,2023-09-02 22:35:24,3.0,338.78,0.0,8734.0,3330.0,0.0,858.0,243.0,295.0,569.0
20,2023-08-30 20:00:00,2023-09-02 22:35:24,3.0,325.82,0.0,8800.0,3326.0,0.0,1471.0,257.0,306.0,565.0
21,2023-08-30 21:00:00,2023-09-02 22:35:24,3.0,318.55,0.0,9041.0,3316.0,0.0,1933.0,247.0,362.0,563.0
22,2023-08-30 22:00:00,2023-09-02 22:35:24,3.0,319.63,0.0,9329.0,3316.0,0.0,2004.0,153.0,473.0,555.0
23,2023-08-30 23:00:00,2023-09-02 22:35:24,3.0,321.94,0.0,9256.0,3304.0,0.0,1885.0,43.0,507.0,528.0
