datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-22 00:00:00,2023-08-23 15:25:34,3.0,2.8611605219425416,289.4078859810277,286.0769634930781,0.0,0.0750683881948257,19.35016,9076.16902,3358.66112,25.50652,1300.64831,7733.40988,753.33998,566.52627
2023-08-22 01:00:00,2023-08-23 15:25:34,3.0,2.8611605219425416,289.4078859810277,286.0769634930781,0.0,0.0750683881948257,19.89047,8608.46552,3351.75259,26.44855,996.4431,3144.87014,722.95996,543.67991
2023-08-22 02:00:00,2023-08-23 15:25:34,3.0,2.8611605219425416,289.4078859810277,286.0769634930781,0.0,0.0750683881948257,20.51841,7902.96881,3340.68969,32.18484,911.29558,251.59999,673.71997,506.65048
2023-08-22 03:00:00,2023-08-23 15:25:34,3.0,2.8611605219425416,289.4078859810277,286.0769634930781,0.0,0.0750683881948257,21.62588,6866.56042,3343.86952,15.95833,877.59896,4.63,627.19001,471.65905
2023-08-22 04:00:00,2023-08-23 15:25:34,3.0,3.412417918516669,287.87800424503087,285.15707845287824,0.0,0.0750683881948257,23.36565,5979.06547,3358.31993,3.83723,931.09306,5.82,595.51,447.83506
2023-08-22 05:00:00,2023-08-23 15:25:34,3.0,3.412417918516669,287.87800424503087,285.15707845287824,0.0,0.0750683881948257,24.01666,5250.56973,3355.33594,0.0341,960.01943,7.23,547.09,411.42229
2023-08-22 06:00:00,2023-08-23 15:25:34,3.0,3.412417918516669,287.87800424503087,285.15707845287824,0.0,0.0750683881948257,25.26617,4904.53079,3350.54993,0.0,878.28592,7.62,474.34001,356.71288
2023-08-22 07:00:00,2023-08-23 15:25:34,3.0,3.991089353326859,286.456465453778,284.120032373302,0.0,0.3104787241455894,25.74311,4774.53584,3354.68189,0.0,847.21374,0.0,375.69001,282.52617
2023-08-22 08:00:00,2023-08-23 15:25:34,3.0,3.991089353326859,286.456465453778,284.120032373302,0.0,0.3104787241455894,26.27127,5039.00211,3334.42215,12.84049,937.92126,0.0,340.00999,255.69411
2023-08-22 09:00:00,2023-08-23 15:25:34,3.0,3.991089353326859,286.456465453778,284.120032373302,0.0,0.3104787241455894,26.01369,5537.36571,3358.88825,15.73352,1010.55718,0.0,304.73999,229.17038
2023-08-22 10:00:00,2023-08-23 15:25:34,3.0,4.763287324294884,288.48137344093595,284.0640886822848,0.0,1.0464742166226442,25.02927,5804.53528,3342.73042,15.69453,1029.14514,0.0,252.47999,189.86985
2023-08-22 11:00:00,2023-08-23 15:25:34,3.0,4.763287324294884,288.48137344093595,284.0640886822848,0.0,1.0464742166226442,23.1143,6266.31541,3344.22672,15.04577,1014.24727,0.0,198.72,149.44129
2023-08-22 12:00:00,2023-08-23 15:25:34,3.0,4.763287324294884,288.48137344093595,284.0640886822848,0.0,1.0464742166226442,23.02483,6740.50182,3344.86501,14.47868,1008.81859,0.0,157.21999,118.23248
2023-08-22 13:00:00,2023-08-23 15:25:34,3.0,5.379832632948869,291.72112556574376,283.00213381531773,38.02006314263684,1.6341238058323049,22.59099,6946.81818,3347.37108,12.67358,942.33711,675.23998,126.06,94.79957
2023-08-22 14:00:00,2023-08-23 15:25:34,3.0,5.379832632948869,291.72112556574376,283.00213381531773,38.02006314263684,1.6341238058323049,22.06991,7273.2107,3350.26713,10.91129,938.50047,4362.31985,100.26,75.39746
2023-08-22 15:00:00,2023-08-23 15:25:34,3.0,5.379832632948869,291.72112556574376,283.00213381531773,38.02006314263684,1.6341238058323049,21.85067,7481.32662,3347.89851,16.34537,1001.58496,9059.29986,89.97,67.65918
2023-08-22 16:00:00,2023-08-23 15:25:34,3.0,5.238789607117632,293.1956633761491,282.37607800657366,493.5179510398608,1.955574806935112,21.72906,7435.19275,3349.61727,13.74113,1094.18366,11483.14026,101.36,76.22469
2023-08-22 17:00:00,2023-08-23 15:25:34,3.0,5.238789607117632,293.1956633761491,282.37607800657366,493.5179510398608,1.955574806935112,23.78043,7455.59406,3349.86755,19.55872,1123.58995,12415.92021,118.83,89.36246
2023-08-22 18:00:00,2023-08-23 15:25:34,3.0,5.238789607117632,293.1956633761491,282.37607800657366,493.5179510398608,1.955574806935112,23.7318,7749.12598,3348.57005,30.92454,1199.3167,12893.10017,132.1,99.34176
2023-08-22 19:00:00,2023-08-23 15:25:34,3.0,4.616304773942067,292.7938831906708,283.16654692908025,637.4450274924815,2.04479714310244,21.54102,7899.93619,3364.85401,44.18814,1212.61348,13057.31051,135.42,101.83847
2023-08-22 20:00:00,2023-08-23 15:25:34,3.0,4.616304773942067,292.7938831906708,283.16654692908025,637.4450274924815,2.04479714310244,20.70964,8169.38581,3399.76198,43.59929,1400.63469,13042.81957,134.34,101.02629
2023-08-22 21:00:00,2023-08-23 15:25:34,3.0,4.616304773942067,292.7938831906708,283.16654692908025,637.4450274924815,2.04479714310244,19.66033,8423.54956,3378.50922,53.55461,1621.92394,12907.72999,139.95,105.24512
2023-08-22 22:00:00,2023-08-23 15:25:34,3.0,3.320396838041766,288.79512020763593,283.0497023759217,616.9187221103102,2.0540241455065904,20.27318,8559.59393,3389.89632,66.03796,1665.30941,12518.02963,149.26,112.24641
2023-08-22 23:00:00,2023-08-23 15:25:34,3.0,3.320396838041766,288.79512020763593,283.0497023759217,616.9187221103102,2.0540241455065904,19.39867,8460.37721,3385.1645,61.09963,1493.81341,11659.62056,167.56,126.00837
2023-08-23 00:00:00,2023-08-23 15:25:34,3.0,3.320396838041766,288.79512020763593,283.0497023759217,616.9187221103102,2.0540241455065904,19.35016,8134.85122,3430.64391,25.50652,1155.00072,4467.48193,235.28176,497.88559
2023-08-23 01:00:00,2023-08-23 15:25:34,3.0,3.181937972132607,287.07001619044587,282.245532630109,380.1933825389305,2.057249903758615,19.89047,7813.65181,3423.5728,26.44855,875.98084,2156.57938,240.0397,496.23254
2023-08-23 02:00:00,2023-08-23 15:25:34,3.0,3.181937972132607,287.07001619044587,282.245532630109,380.1933825389305,2.057249903758615,20.51841,7209.44348,3412.00538,32.18484,795.6405,0.0,267.83184,498.76474
2023-08-23 03:00:00,2023-08-23 15:25:34,3.0,3.181937972132607,287.07001619044587,282.245532630109,380.1933825389305,2.057249903758615,21.62588,6214.81586,3415.03691,15.95833,754.45961,0.0,274.6728,502.87298
2023-08-23 04:00:00,2023-08-23 15:25:34,3.0,3.4639904112258275,286.1786084453552,281.7644628548046,0.0,2.0577269494207155,23.36565,5335.05035,3428.66625,3.83723,787.8857,0.0,287.38073,501.17398
2023-08-23 05:00:00,2023-08-23 15:25:34,3.0,3.4639904112258275,286.1786084453552,281.7644628548046,0.0,2.0577269494207155,24.01666,4625.33821,3425.16124,0.0341,808.15862,191.65774,297.21766,502.46717
2023-08-23 06:00:00,2023-08-23 15:25:34,3.0,3.4639904112258275,286.1786084453552,281.7644628548046,0.0,2.0577269494207155,25.26617,4259.07937,3420.0062,0.0,738.12391,577.27322,302.5873,505.12662
2023-08-23 07:00:00,2023-08-23 15:25:34,3.0,3.489054725459498,285.5339930422758,281.309687460238,0.0,2.057908331254441,25.74311,4095.88846,3424.11106,0.0,712.73872,783.80617,301.88146,505.50668
2023-08-23 08:00:00,2023-08-23 15:25:34,3.0,3.489054725459498,285.5339930422758,281.309687460238,0.0,2.057908331254441,26.27127,4303.22344,3403.22807,12.84049,789.68379,352.18793,304.5322,510.94078
2023-08-23 09:00:00,2023-08-23 15:25:34,3.0,3.489054725459498,285.5339930422758,281.309687460238,0.0,2.057908331254441,26.01369,4762.0091,3428.07206,15.73352,848.9556,471.26563,290.56121,509.44822
