UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-08-22T00:00:00.000000000,2023-08-23 15:25:34,3.0,434.62191
2023-08-22T01:00:00.000000000,2023-08-23 15:25:34,3.0,413.84117
2023-08-22T02:00:00.000000000,2023-08-23 15:25:34,3.0,394.49076
2023-08-22T03:00:00.000000000,2023-08-23 15:25:34,3.0,380.2005
2023-08-22T04:00:00.000000000,2023-08-23 15:25:34,3.0,383.68912
2023-08-22T05:00:00.000000000,2023-08-23 15:25:34,3.0,390.85412
2023-08-22T06:00:00.000000000,2023-08-23 15:25:34,3.0,392.35023
2023-08-22T07:00:00.000000000,2023-08-23 15:25:34,3.0,384.95431
2023-08-22T08:00:00.000000000,2023-08-23 15:25:34,3.0,365.68879
2023-08-22T09:00:00.000000000,2023-08-23 15:25:34,3.0,338.53187
2023-08-22T10:00:00.000000000,2023-08-23 15:25:34,3.0,327.00917
2023-08-22T11:00:00.000000000,2023-08-23 15:25:34,3.0,321.38788
2023-08-22T12:00:00.000000000,2023-08-23 15:25:34,3.0,311.97414
2023-08-22T13:00:00.000000000,2023-08-23 15:25:34,3.0,320.34457
2023-08-22T14:00:00.000000000,2023-08-23 15:25:34,3.0,331.87811
2023-08-22T15:00:00.000000000,2023-08-23 15:25:34,3.0,343.46314
2023-08-22T16:00:00.000000000,2023-08-23 15:25:34,3.0,348.57854
2023-08-22T17:00:00.000000000,2023-08-23 15:25:34,3.0,361.84097
2023-08-22T18:00:00.000000000,2023-08-23 15:25:34,3.0,376.73158
2023-08-22T19:00:00.000000000,2023-08-23 15:25:34,3.0,389.2036
2023-08-22T20:00:00.000000000,2023-08-23 15:25:34,3.0,399.71381
2023-08-22T21:00:00.000000000,2023-08-23 15:25:34,3.0,395.62977
2023-08-22T22:00:00.000000000,2023-08-23 15:25:34,3.0,390.0677
2023-08-22T23:00:00.000000000,2023-08-23 15:25:34,3.0,379.66785
2023-08-23T00:00:00.000000000,2023-08-23 15:25:34,3.0,409.75011
2023-08-23T01:00:00.000000000,2023-08-23 15:25:34,3.0,394.71571
2023-08-23T02:00:00.000000000,2023-08-23 15:25:34,3.0,377.72386
2023-08-23T03:00:00.000000000,2023-08-23 15:25:34,3.0,359.77351
2023-08-23T04:00:00.000000000,2023-08-23 15:25:34,3.0,355.78593
2023-08-23T05:00:00.000000000,2023-08-23 15:25:34,3.0,356.7933
2023-08-23T06:00:00.000000000,2023-08-23 15:25:34,3.0,360.73511
2023-08-23T07:00:00.000000000,2023-08-23 15:25:34,3.0,361.08267
2023-08-23T08:00:00.000000000,2023-08-23 15:25:34,3.0,352.00373
2023-08-23T09:00:00.000000000,2023-08-23 15:25:34,3.0,332.30042
2023-08-23T10:00:00.000000000,2023-08-23 15:25:34,3.0,320.93136
2023-08-23T11:00:00.000000000,2023-08-23 15:25:34,3.0,312.03679
2023-08-23T12:00:00.000000000,2023-08-23 15:25:34,3.0,299.09978
2023-08-23T13:00:00.000000000,2023-08-23 15:25:34,3.0,302.8252
