datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-07 00:00:00,2023-09-08 18:25:38,3.0,3.154387732164216,294.55198173956944,280.97614413422787,134.93362598525198,0.0,505.82984,894.11282,280.09674,8073.37987,980.15003,586.5821
2023-09-07 01:00:00,2023-09-08 18:25:38,3.0,3.154387732164216,294.55198173956944,280.97614413422787,134.93362598525198,0.0,499.30379,1089.10392,280.99442,2460.37995,1208.66,723.33652
2023-09-07 02:00:00,2023-09-08 18:25:38,3.0,3.154387732164216,294.55198173956944,280.97614413422787,134.93362598525198,0.0,503.73453,1253.25945,356.64414,25.45,1411.09995,844.48904
2023-09-07 03:00:00,2023-09-08 18:25:38,3.0,3.154387732164216,294.55198173956944,280.97614413422787,134.93362598525198,0.0,530.57362,1362.26451,416.65306,0.0,1545.20999,924.74875
2023-09-07 04:00:00,2023-09-08 18:25:38,3.0,2.4030081135369965,292.80254139917247,281.1318418900536,134.93362598525198,0.0,569.97086,1452.18876,379.124,0.0,1579.25007,945.12043
2023-09-07 05:00:00,2023-09-08 18:25:38,3.0,2.4030081135369965,292.80254139917247,281.1318418900536,134.93362598525198,0.0,594.71304,1506.66816,334.09115,0.0,1560.97003,934.18053
2023-09-07 06:00:00,2023-09-08 18:25:38,3.0,2.4030081135369965,292.80254139917247,281.1318418900536,134.93362598525198,0.0,596.63286,1526.92442,295.22186,0.0,1524.12,912.1272
2023-09-07 07:00:00,2023-09-08 18:25:38,3.0,2.0397183122902054,291.49234699856083,280.1784053885752,67.46703097348727,0.0,578.25814,1450.11585,248.02677,0.0,1447.43997,866.23715
2023-09-07 08:00:00,2023-09-08 18:25:38,3.0,2.0397183122902054,291.49234699856083,280.1784053885752,67.46703097348727,0.0,566.24252,1408.06337,152.62784,0.0,1363.15995,815.7988
2023-09-07 09:00:00,2023-09-08 18:25:38,3.0,2.0397183122902054,291.49234699856083,280.1784053885752,67.46703097348727,0.0,573.97752,1349.60272,58.74181,0.0,1247.65996,746.6765
