datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-16 00:00:00,2023-08-18 21:41:24,3.0,3.088173232732582,298.66271964487885,281.6315010632479,163.55820534222323,0.0461476586039893,606.89594,2131.70937,256.56246,8190.30011,884.61998,529.41103
2023-08-16 01:00:00,2023-08-18 21:41:24,3.0,3.088173232732582,298.66271964487885,281.6315010632479,163.55820534222323,0.0461476586039893,630.91979,2186.99003,254.01504,3662.85009,1140.22999,682.38379
2023-08-16 02:00:00,2023-08-18 21:41:24,3.0,3.088173232732582,298.66271964487885,281.6315010632479,163.55820534222323,0.0461476586039893,649.75291,2206.85362,312.51257,475.79,1349.75007,807.7735
2023-08-16 03:00:00,2023-08-18 21:41:24,3.0,3.088173232732582,298.66271964487885,281.6315010632479,163.55820534222323,0.0461476586039893,702.39575,2158.63053,356.8003,0.0,1486.60002,889.67293
2023-08-16 04:00:00,2023-08-18 21:41:24,3.0,2.4554486775827904,296.8907764525741,281.4601921192767,163.55820534222323,0.0461476586039893,741.28901,2112.77323,317.49203,0.0,1576.37999,943.40279
2023-08-16 05:00:00,2023-08-18 21:41:24,3.0,2.4554486775827904,296.8907764525741,281.4601921192767,163.55820534222323,0.0461476586039893,716.09347,2074.0487,263.94054,0.0,1697.61,1015.95429
2023-08-16 06:00:00,2023-08-18 21:41:24,3.0,2.4554486775827904,296.8907764525741,281.4601921192767,163.55820534222323,0.0461476586039893,658.05676,2058.93261,223.53391,0.0,1810.42006,1083.46677
2023-08-16 07:00:00,2023-08-18 21:41:24,3.0,2.233355090634795,295.8854160101064,281.41378309542324,81.77906548970618,0.0495678689269897,586.42131,2018.54936,171.46012,0.0,1842.01995,1102.37809
2023-08-16 08:00:00,2023-08-18 21:41:24,3.0,2.233355090634795,295.8854160101064,281.41378309542324,81.77906548970618,0.0495678689269897,536.21359,2095.78023,81.23137,0.0,1775.08999,1062.32309
2023-08-16 09:00:00,2023-08-18 21:41:24,3.0,2.233355090634795,295.8854160101064,281.41378309542324,81.77906548970618,0.0495678689269897,523.64997,2123.74486,2.98365,0.0,1671.36997,1000.25064
