UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-09-06T00:00:00.000000000,2023-09-08 17:38:55,3.0,328.67886
2023-09-06T01:00:00.000000000,2023-09-08 17:38:55,3.0,346.7213
2023-09-06T02:00:00.000000000,2023-09-08 17:38:55,3.0,364.41661
2023-09-06T03:00:00.000000000,2023-09-08 17:38:55,3.0,379.99369
2023-09-06T04:00:00.000000000,2023-09-08 17:38:55,3.0,399.85863
2023-09-06T05:00:00.000000000,2023-09-08 17:38:55,3.0,434.38351
2023-09-06T06:00:00.000000000,2023-09-08 17:38:55,3.0,492.28207
2023-09-06T07:00:00.000000000,2023-09-08 17:38:55,3.0,554.35608
2023-09-06T08:00:00.000000000,2023-09-08 17:38:55,3.0,578.49121
2023-09-06T09:00:00.000000000,2023-09-08 17:38:55,3.0,556.88865
2023-09-06T10:00:00.000000000,2023-09-08 17:38:55,3.0,529.62697
2023-09-06T11:00:00.000000000,2023-09-08 17:38:55,3.0,525.56132
2023-09-06T12:00:00.000000000,2023-09-08 17:38:55,3.0,525.83387
2023-09-06T13:00:00.000000000,2023-09-08 17:38:55,3.0,500.50929
2023-09-06T14:00:00.000000000,2023-09-08 17:38:55,3.0,452.17895
2023-09-06T15:00:00.000000000,2023-09-08 17:38:55,3.0,406.73544
2023-09-06T16:00:00.000000000,2023-09-08 17:38:55,3.0,386.37364
2023-09-06T17:00:00.000000000,2023-09-08 17:38:55,3.0,385.35934
2023-09-06T18:00:00.000000000,2023-09-08 17:38:55,3.0,374.34816
2023-09-06T19:00:00.000000000,2023-09-08 17:38:55,3.0,339.79687
2023-09-06T20:00:00.000000000,2023-09-08 17:38:55,3.0,309.63315
2023-09-06T21:00:00.000000000,2023-09-08 17:38:55,3.0,296.33114
2023-09-06T22:00:00.000000000,2023-09-08 17:38:55,3.0,298.57626
2023-09-06T23:00:00.000000000,2023-09-08 17:38:55,3.0,316.11035
2023-09-07T00:00:00.000000000,2023-09-08 17:38:55,3.0,277.57596
2023-09-07T01:00:00.000000000,2023-09-08 17:38:55,3.0,330.48154
2023-09-07T02:00:00.000000000,2023-09-08 17:38:55,3.0,380.99134
2023-09-07T03:00:00.000000000,2023-09-08 17:38:55,3.0,420.22679
2023-09-07T04:00:00.000000000,2023-09-08 17:38:55,3.0,452.11089
2023-09-07T05:00:00.000000000,2023-09-08 17:38:55,3.0,475.87326
2023-09-07T06:00:00.000000000,2023-09-08 17:38:55,3.0,494.96961
2023-09-07T07:00:00.000000000,2023-09-08 17:38:55,3.0,521.15266
2023-09-07T08:00:00.000000000,2023-09-08 17:38:55,3.0,541.21142
2023-09-07T09:00:00.000000000,2023-09-08 17:38:55,3.0,547.00877
2023-09-07T10:00:00.000000000,2023-09-08 17:38:55,3.0,555.40471
2023-09-07T11:00:00.000000000,2023-09-08 17:38:55,3.0,580.42924
2023-09-07T12:00:00.000000000,2023-09-08 17:38:55,3.0,601.52458
2023-09-07T13:00:00.000000000,2023-09-08 17:38:55,3.0,598.53527
2023-09-07T14:00:00.000000000,2023-09-08 17:38:55,3.0,567.19579
2023-09-07T15:00:00.000000000,2023-09-08 17:38:55,3.0,504.02911
2023-09-07T16:00:00.000000000,2023-09-08 17:38:55,3.0,417.62729
2023-09-07T17:00:00.000000000,2023-09-08 17:38:55,3.0,332.41838
2023-09-07T18:00:00.000000000,2023-09-08 17:38:55,3.0,276.90126
2023-09-07T19:00:00.000000000,2023-09-08 17:38:55,3.0,239.80603
2023-09-07T20:00:00.000000000,2023-09-08 17:38:55,3.0,228.66974
2023-09-07T21:00:00.000000000,2023-09-08 17:38:55,3.0,220.09062
2023-09-07T22:00:00.000000000,2023-09-08 17:38:55,3.0,214.65417
2023-09-07T23:00:00.000000000,2023-09-08 17:38:55,3.0,234.45284
2023-09-08T00:00:00.000000000,2023-09-08 17:38:55,3.0,286.9316
2023-09-08T01:00:00.000000000,2023-09-08 17:38:55,3.0,320.35756
2023-09-08T02:00:00.000000000,2023-09-08 17:38:55,3.0,356.64779
2023-09-08T03:00:00.000000000,2023-09-08 17:38:55,3.0,394.88071
2023-09-08T04:00:00.000000000,2023-09-08 17:38:55,3.0,435.49414
2023-09-08T05:00:00.000000000,2023-09-08 17:38:55,3.0,467.84786
2023-09-08T06:00:00.000000000,2023-09-08 17:38:55,3.0,485.27954
2023-09-08T07:00:00.000000000,2023-09-08 17:38:55,3.0,500.26272
2023-09-08T08:00:00.000000000,2023-09-08 17:38:55,3.0,515.06839
2023-09-08T09:00:00.000000000,2023-09-08 17:38:55,3.0,523.83613
2023-09-08T10:00:00.000000000,2023-09-08 17:38:55,3.0,532.5429
2023-09-08T11:00:00.000000000,2023-09-08 17:38:55,3.0,550.42309
2023-09-08T12:00:00.000000000,2023-09-08 17:38:55,3.0,559.57149
2023-09-08T13:00:00.000000000,2023-09-08 17:38:55,3.0,552.43812
2023-09-08T14:00:00.000000000,2023-09-08 17:38:55,3.0,529.3028
2023-09-08T15:00:00.000000000,2023-09-08 17:38:55,3.0,482.80259
2023-09-08T16:00:00.000000000,2023-09-08 17:38:55,3.0,410.34835
2023-09-08T17:00:00.000000000,2023-09-08 17:38:55,3.0,328.25169
2023-09-08T18:00:00.000000000,2023-09-08 17:38:55,3.0,271.73183
2023-09-08T19:00:00.000000000,2023-09-08 17:38:55,3.0,241.33093
2023-09-08T20:00:00.000000000,2023-09-08 17:38:55,3.0,245.9157
2023-09-08T21:00:00.000000000,2023-09-08 17:38:55,3.0,251.46698
2023-09-08T22:00:00.000000000,2023-09-08 17:38:55,3.0,252.09314
2023-09-08T23:00:00.000000000,2023-09-08 17:38:55,3.0,267.8863
