datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-05 00:00:00,3.250002821641269,295.8920135590146,274.5956410940673,240.57955601127165,0.0,335.98954,1443.42825,263.35496,10521.0505,3111.74011,1862.25677
2023-08-05 01:00:00,3.250002821641269,295.8920135590146,274.5956410940673,240.57955601127165,0.0,329.54576,1582.65871,258.52232,5290.67007,3600.88995,2154.99414
2023-08-05 02:00:00,3.250002821641269,295.8920135590146,274.5956410940673,240.57955601127165,0.0,333.26478,1687.92536,315.96795,712.93001,3815.98995,2283.72321
2023-08-05 03:00:00,3.250002821641269,295.8920135590146,274.5956410940673,240.57955601127165,0.0,351.64711,1730.86091,359.73603,2.59,3888.06002,2326.85438
2023-08-05 04:00:00,2.3732955786759016,293.114230423206,275.2837821361284,240.57955601127165,0.0,381.99547,1756.85801,319.49727,0.0,3853.35991,2306.0877
2023-08-05 05:00:00,2.3732955786759016,293.114230423206,275.2837821361284,240.57955601127165,0.0,400.02443,1757.37636,268.78886,0.0,3753.34001,2246.22963
2023-08-05 06:00:00,2.3732955786759016,293.114230423206,275.2837821361284,240.57955601127165,0.0,403.33303,1743.65966,229.92357,0.0,3641.4201,2179.24988
2023-08-05 07:00:00,2.0621731984906577,291.7194614305383,274.49890970208537,120.2902612953388,0.0,392.2852,1656.34394,182.22989,0.0,3583.8799,2144.81428
2023-08-05 08:00:00,2.0621731984906577,291.7194614305383,274.49890970208537,120.2902612953388,0.0,388.40244,1624.15795,94.36978,0.0,3463.74989,2072.92109
2023-08-05 09:00:00,2.0621731984906577,291.7194614305383,274.49890970208537,120.2902612953388,0.0,393.85723,1571.41418,16.83141,0.0,3332.60012,1994.43299
2023-08-05 10:00:00,1.9521576430614265,290.58535510395234,274.22750047035817,0.0,0.0,388.31846,1454.50762,0.0,0.0,3185.71014,1906.52499
2023-08-05 11:00:00,1.9521576430614265,290.58535510395234,274.22750047035817,0.0,0.0,385.38262,1315.04899,0.0,0.0,2973.15013,1779.316
2023-08-05 12:00:00,1.9521576430614265,290.58535510395234,274.22750047035817,0.0,0.0,374.12268,1245.38336,2.14157,0.23,2663.50012,1594.00238
2023-08-05 13:00:00,1.3257538496835646,295.4370395143137,274.5992445869656,0.0,0.0,382.63134,1191.20718,0.0,1477.58994,2239.43003,1340.21274
2023-08-05 14:00:00,1.3257538496835646,295.4370395143137,274.5992445869656,0.0,0.0,383.69355,1128.62876,0.0,6563.4399,1686.58001,1009.35327
