Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
38208,2023-05-12 00:00:00,2024-07-17 00:00:00,3.1,145.22,7845.0,8706.0,14312.0,3847.0,133.0,28415.0,7.0
38209,2023-05-12 01:00:00,2024-07-17 00:00:00,3.1,125.37,8104.0,3710.0,12580.0,3847.0,345.0,31904.0,116.0
38210,2023-05-12 02:00:00,2024-07-17 00:00:00,3.1,112.16,8399.0,192.0,10551.0,3848.0,552.0,34362.0,87.0
38211,2023-05-12 03:00:00,2024-07-17 00:00:00,3.1,113.95,8514.0,1.0,10632.0,3848.0,174.0,33627.0,2.0
38212,2023-05-12 04:00:00,2024-07-17 00:00:00,3.1,116.69,8312.0,0.0,11166.0,3848.0,110.0,30698.0,0.0
38213,2023-05-12 05:00:00,2024-07-17 00:00:00,3.1,121.91,8171.0,0.0,12693.0,3848.0,89.0,26139.0,0.0
38214,2023-05-12 06:00:00,2024-07-17 00:00:00,3.1,110.99,7038.0,0.0,15083.0,3848.0,58.0,22164.0,0.0
38215,2023-05-12 07:00:00,2024-07-17 00:00:00,3.1,89.39,5430.0,0.0,17080.0,3849.0,36.0,19773.0,0.0
38216,2023-05-12 08:00:00,2024-07-17 00:00:00,3.1,79.87,4711.0,0.0,17708.0,3849.0,37.0,18522.0,0.0
38217,2023-05-12 09:00:00,2024-07-17 00:00:00,3.1,80.03,4625.0,0.0,17133.0,3849.0,42.0,18270.0,0.0
38218,2023-05-12 10:00:00,2024-07-17 00:00:00,3.1,87.94,5121.0,0.0,16100.0,3850.0,28.0,19160.0,0.0
38219,2023-05-12 11:00:00,2024-07-17 00:00:00,3.1,99.46,5961.0,0.0,15252.0,3850.0,40.0,20448.0,0.0
38220,2023-05-12 12:00:00,2024-07-17 00:00:00,3.1,105.04,6597.0,4.0,14979.0,3850.0,163.0,22153.0,0.0
38221,2023-05-12 13:00:00,2024-07-17 00:00:00,3.1,117.53,6927.0,1270.0,13567.0,3851.0,57.0,23118.0,0.0
38222,2023-05-12 14:00:00,2024-07-17 00:00:00,3.1,141.03,6725.0,5307.0,12194.0,3851.0,75.0,22012.0,0.0
38223,2023-05-12 15:00:00,2024-07-17 00:00:00,3.1,137.5,5790.0,7514.0,13728.0,3852.0,83.0,21256.0,0.0
38224,2023-05-12 16:00:00,2024-07-17 00:00:00,3.1,142.86,5716.0,9211.0,13407.0,3852.0,65.0,22098.0,28.0
38225,2023-05-12 17:00:00,2024-07-17 00:00:00,3.1,150.51,6420.0,9684.0,11920.0,3850.0,46.0,24432.0,46.0
38226,2023-05-12 18:00:00,2024-07-17 00:00:00,3.1,156.54,7269.0,9754.0,10848.0,3849.0,139.0,26536.0,18.0
38227,2023-05-12 19:00:00,2024-07-17 00:00:00,3.1,154.6,7587.0,9841.0,10615.0,3849.0,172.0,28784.0,0.0
38228,2023-05-12 20:00:00,2024-07-17 00:00:00,3.1,148.84,7604.0,9541.0,11609.0,3849.0,139.0,29803.0,0.0
38229,2023-05-12 21:00:00,2024-07-17 00:00:00,3.1,137.22,7504.0,8231.0,13004.0,3848.0,165.0,31008.0,2.0
38230,2023-05-12 22:00:00,2024-07-17 00:00:00,3.1,121.68,7235.0,6249.0,15776.0,3848.0,59.0,31347.0,87.0
38231,2023-05-12 23:00:00,2024-07-17 00:00:00,3.1,115.38,7580.0,4273.0,17152.0,3848.0,105.0,31025.0,88.0
