UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-06-02 00:00:00,2024-07-17 00:00:00,3.1,4.639455374597659,288.28644711002386,277.28340388737536,536.5891216453776,1.503075021698734,1181.80479,1134.97322,0.00739,33.9003,244.65452,2384.65702
2023-06-02 01:00:00,2024-07-17 00:00:00,3.1,3.5868649429303634,284.525284207822,277.9231833266049,87.274409529484,0.4296890660147906,1195.37939,1217.5098,0.00242,31.62506,102.52654,2364.63397
2023-06-02 02:00:00,2024-07-17 00:00:00,3.1,3.5868649429303634,284.525284207822,277.9231833266049,87.274409529484,0.4296890660147906,1216.63013,1299.59638,0.0,29.66824,35.30638,2359.8949
2023-06-02 03:00:00,2024-07-17 00:00:00,3.1,3.5868649429303634,284.525284207822,277.9231833266049,87.274409529484,0.4296890660147906,1221.32504,1297.38692,0.0,25.11178,50.10957,2334.31147
2023-06-02 04:00:00,2024-07-17 00:00:00,3.1,2.829980152528285,283.251876479149,278.25640128195766,43.637098058131095,0.747247695323688,1222.0399,1268.98507,0.0418,29.08897,67.16155,2214.57754
2023-06-02 05:00:00,2024-07-17 00:00:00,3.1,2.829980152528285,283.251876479149,278.25640128195766,43.637098058131095,0.747247695323688,1224.4867,1250.14716,0.03362,27.84243,55.02777,2153.08467
2023-06-02 06:00:00,2024-07-17 00:00:00,3.1,2.829980152528285,283.251876479149,278.25640128195766,43.637098058131095,0.747247695323688,1222.81446,1200.53534,0.05605,22.72148,0.0,2020.7114
2023-06-02 07:00:00,2024-07-17 00:00:00,3.1,2.361401869588104,282.3954073169563,278.01587158231587,0.0,0.2961748501922001,1237.57733,1146.44804,0.05599,20.14889,0.0,1859.30795
2023-06-02 08:00:00,2024-07-17 00:00:00,3.1,2.361401869588104,282.3954073169563,278.01587158231587,0.0,0.2961748501922001,1248.49801,1105.10885,0.05202,24.45578,0.0,1721.82018
2023-06-02 09:00:00,2024-07-17 00:00:00,3.1,2.361401869588104,282.3954073169563,278.01587158231587,0.0,0.2961748501922001,1259.95985,1031.41347,0.01523,20.68697,0.0,1582.81216
2023-06-02 10:00:00,2024-07-17 00:00:00,3.1,2.197916193390104,281.7774111806714,278.01053519468803,0.3117669524767576,0.5447769899847552,1252.80961,979.37893,0.02465,23.63783,0.0,1476.8747
2023-06-02 11:00:00,2024-07-17 00:00:00,3.1,2.197916193390104,281.7774111806714,278.01053519468803,0.3117669524767576,0.5447769899847552,1262.10331,977.21052,0.0,33.84834,136.82614,1429.56951
2023-06-02 12:00:00,2024-07-17 00:00:00,3.1,2.197916193390104,281.7774111806714,278.01053519468803,0.3117669524767576,0.5447769899847552,1280.37402,973.53115,0.01164,31.31655,214.64719,1373.87205
2023-06-02 13:00:00,2024-07-17 00:00:00,3.1,2.3937696572518963,285.4229631272942,278.4553076241581,172.5930096648522,0.3406424306301652,1292.00534,1007.33252,0.01677,27.31081,333.45059,1331.54049
2023-06-02 14:00:00,2024-07-17 00:00:00,3.1,2.3937696572518963,285.4229631272942,278.4553076241581,172.5930096648522,0.3406424306301652,1305.92793,1015.09471,0.00871,24.38759,504.54475,1370.15541
2023-06-02 15:00:00,2024-07-17 00:00:00,3.1,2.3937696572518963,285.4229631272942,278.4553076241581,172.5930096648522,0.3406424306301652,1320.61484,1012.69185,0.03213,24.13816,644.48879,1423.96312
2023-06-02 16:00:00,2024-07-17 00:00:00,3.1,2.972181668409278,288.1660878367438,278.1789019212204,348.56548317760365,1.128270137500909,1330.76338,1023.77851,0.0891,25.90538,819.12085,1475.13935
2023-06-02 17:00:00,2024-07-17 00:00:00,3.1,2.972181668409278,288.1660878367438,278.1789019212204,348.56548317760365,1.128270137500909,1333.64015,1068.66819,0.06501,29.24487,947.87738,1529.21837
2023-06-02 18:00:00,2024-07-17 00:00:00,3.1,2.972181668409278,288.1660878367438,278.1789019212204,348.56548317760365,1.128270137500909,1331.48114,1114.87251,0.05565,20.09512,961.57901,1638.56274
2023-06-02 19:00:00,2024-07-17 00:00:00,3.1,3.8274642451789367,289.2377632214444,278.1653358794595,600.0563587948321,1.1711515886389725,1338.3755,1167.0205,0.00918,22.04016,892.5957,1742.61366
2023-06-02 20:00:00,2024-07-17 00:00:00,3.1,3.8274642451789367,289.2377632214444,278.1653358794595,600.0563587948321,1.1711515886389725,1337.06049,1232.27497,0.0,14.76348,780.26125,1746.14377
2023-06-02 21:00:00,2024-07-17 00:00:00,3.1,3.8274642451789367,289.2377632214444,278.1653358794595,600.0563587948321,1.1711515886389725,1347.55571,1295.64662,0.0,17.14337,640.05204,1771.37548
2023-06-02 22:00:00,2024-07-17 00:00:00,3.1,4.166977226837454,288.2142403871829,278.44992399844745,496.72458113482287,2.4330335725094727,1351.12547,1339.77779,0.0,22.5224,514.01692,1853.16984
2023-06-02 23:00:00,2024-07-17 00:00:00,3.1,4.166977226837454,288.2142403871829,278.44992399844745,496.72458113482287,2.4330335725094727,1345.99355,1391.77435,0.0,24.88892,407.83078,1923.14237
2023-06-03 00:00:00,2024-07-17 00:00:00,3.1,4.166977226837454,288.2142403871829,278.44992399844745,496.72458113482287,2.4330335725094727,1254.992,1333.15896,0.00739,33.9003,252.10681,1786.70595
2023-06-03 01:00:00,2024-07-17 00:00:00,3.1,3.087334549175595,284.95958966215846,278.9954904074433,84.69853295777384,0.7456376345764275,1264.97928,1412.09707,0.00242,31.62506,119.52964,1805.04346
2023-06-03 02:00:00,2024-07-17 00:00:00,3.1,3.087334549175595,284.95958966215846,278.9954904074433,84.69853295777384,0.7456376345764275,1277.35365,1487.05384,0.0,29.66824,38.05268,1811.44175
