UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-12-29 00:00:00,1701.0,1616.0,0.0,118.0,105.0,1987.0
2023-12-29 01:00:00,1988.0,1688.0,0.0,137.0,0.0,2227.0
2023-12-29 02:00:00,1987.0,1698.0,0.0,64.0,0.0,2399.0
2023-12-29 03:00:00,1949.0,1491.0,0.0,58.0,0.0,2700.0
2023-12-29 04:00:00,1746.0,1237.0,0.0,57.0,0.0,3069.0
2023-12-29 05:00:00,1501.0,1213.0,0.0,11.0,0.0,3228.0
2023-12-29 06:00:00,1380.0,951.0,0.0,11.0,0.0,3819.0
2023-12-29 07:00:00,1284.0,801.0,0.0,12.0,0.0,3964.0
2023-12-29 08:00:00,1272.0,698.0,0.0,11.0,0.0,3992.0
2023-12-29 09:00:00,1282.0,697.0,0.0,11.0,0.0,4041.0
2023-12-29 10:00:00,1290.0,695.0,0.0,11.0,0.0,3911.0
2023-12-29 11:00:00,1287.0,695.0,0.0,12.0,0.0,3906.0
2023-12-29 12:00:00,1278.0,704.0,0.0,11.0,0.0,4091.0
2023-12-29 13:00:00,1275.0,718.0,0.0,11.0,0.0,4233.0
2023-12-29 14:00:00,1289.0,856.0,0.0,12.0,0.0,4285.0
2023-12-29 15:00:00,1293.0,867.0,0.0,11.0,131.0,4281.0
2023-12-29 16:00:00,1277.0,774.0,0.0,11.0,835.0,4044.0
2023-12-29 17:00:00,1276.0,696.0,0.0,11.0,1209.0,3536.0
2023-12-29 18:00:00,1277.0,859.0,0.0,12.0,1126.0,3110.0
2023-12-29 19:00:00,1282.0,1079.0,0.0,11.0,986.0,2561.0
2023-12-29 20:00:00,1301.0,1181.0,0.0,11.0,1081.0,1745.0
2023-12-29 21:00:00,1291.0,1473.0,0.0,12.0,1300.0,1067.0
2023-12-29 22:00:00,1448.0,1631.0,0.0,11.0,1381.0,610.0
2023-12-29 23:00:00,1600.0,2186.0,0.0,11.0,945.0,367.0
