Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
35256,2023-01-09 00:00:00,2024-07-17 00:00:00,3.1,465.73,1510.0,2388.0,0.0,17.0,63.0,1229.0
35257,2023-01-09 01:00:00,2024-07-17 00:00:00,3.1,444.41,1531.0,2497.0,0.0,19.0,0.0,1571.0
35258,2023-01-09 02:00:00,2024-07-17 00:00:00,3.1,392.59,1526.0,1979.0,0.0,18.0,0.0,2197.0
35259,2023-01-09 03:00:00,2024-07-17 00:00:00,3.1,352.3,1418.0,1661.0,0.0,19.0,0.0,2595.0
35260,2023-01-09 04:00:00,2024-07-17 00:00:00,3.1,361.79,1284.0,1869.0,0.0,18.0,0.0,2343.0
35261,2023-01-09 05:00:00,2024-07-17 00:00:00,3.1,402.71,1385.0,2001.0,0.0,20.0,0.0,1902.0
35262,2023-01-09 06:00:00,2024-07-17 00:00:00,3.1,393.34,1428.0,1645.0,0.0,19.0,0.0,1991.0
35263,2023-01-09 07:00:00,2024-07-17 00:00:00,3.1,360.86,1466.0,1204.0,0.0,19.0,0.0,2350.0
35264,2023-01-09 08:00:00,2024-07-17 00:00:00,3.1,322.45,1307.0,928.0,0.0,20.0,0.0,2568.0
35265,2023-01-09 09:00:00,2024-07-17 00:00:00,3.1,315.51,1251.0,884.0,0.0,20.0,0.0,2560.0
35266,2023-01-09 10:00:00,2024-07-17 00:00:00,3.1,320.93,1280.0,867.0,0.0,20.0,0.0,2515.0
35267,2023-01-09 11:00:00,2024-07-17 00:00:00,3.1,323.71,1300.0,865.0,0.0,20.0,0.0,2504.0
35268,2023-01-09 12:00:00,2024-07-17 00:00:00,3.1,322.11,1346.0,860.0,0.0,19.0,0.0,2600.0
35269,2023-01-09 13:00:00,2024-07-17 00:00:00,3.1,322.3,1417.0,881.0,0.0,21.0,0.0,2720.0
35270,2023-01-09 14:00:00,2024-07-17 00:00:00,3.1,302.5,1452.0,893.0,0.0,19.0,0.0,3134.0
35271,2023-01-09 15:00:00,2024-07-17 00:00:00,3.1,325.27,1581.0,1062.0,0.0,21.0,52.0,2979.0
35272,2023-01-09 16:00:00,2024-07-17 00:00:00,3.1,382.75,1893.0,1083.0,0.0,21.0,418.0,2139.0
35273,2023-01-09 17:00:00,2024-07-17 00:00:00,3.1,385.66,1755.0,1151.0,0.0,19.0,476.0,1904.0
35274,2023-01-09 18:00:00,2024-07-17 00:00:00,3.1,406.85,1694.0,1349.0,0.0,22.0,650.0,1436.0
35275,2023-01-09 19:00:00,2024-07-17 00:00:00,3.1,440.62,1919.0,1331.0,0.0,19.0,605.0,1272.0
35276,2023-01-09 20:00:00,2024-07-17 00:00:00,3.1,432.61,1955.0,1335.0,0.0,20.0,451.0,1544.0
35277,2023-01-09 21:00:00,2024-07-17 00:00:00,3.1,470.34,2064.0,1643.0,0.0,18.0,270.0,1374.0
35278,2023-01-09 22:00:00,2024-07-17 00:00:00,3.1,512.55,2240.0,1818.0,0.0,19.0,208.0,1079.0
35279,2023-01-09 23:00:00,2024-07-17 00:00:00,3.1,487.52,2272.0,1393.0,0.0,18.0,183.0,1405.0
