Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
35952,2023-02-07 00:00:00,2024-07-17 00:00:00,3.1,214.59,1147.0,628.0,0.0,21.0,95.0,3254.0
35953,2023-02-07 01:00:00,2024-07-17 00:00:00,3.1,217.54,1218.0,786.0,0.0,19.0,8.0,3561.0
35954,2023-02-07 02:00:00,2024-07-17 00:00:00,3.1,239.12,1339.0,996.0,0.0,20.0,1.0,3441.0
35955,2023-02-07 03:00:00,2024-07-17 00:00:00,3.1,244.87,1340.0,1004.0,0.0,21.0,0.0,3311.0
35956,2023-02-07 04:00:00,2024-07-17 00:00:00,3.1,249.34,1359.0,919.0,0.0,19.0,0.0,3209.0
35957,2023-02-07 05:00:00,2024-07-17 00:00:00,3.1,249.84,1358.0,888.0,0.0,20.0,0.0,3180.0
35958,2023-02-07 06:00:00,2024-07-17 00:00:00,3.1,252.01,1312.0,808.0,0.0,21.0,0.0,3002.0
35959,2023-02-07 07:00:00,2024-07-17 00:00:00,3.1,237.58,1209.0,699.0,0.0,22.0,0.0,3026.0
35960,2023-02-07 08:00:00,2024-07-17 00:00:00,3.1,234.59,1124.0,739.0,0.0,20.0,0.0,2924.0
35961,2023-02-07 09:00:00,2024-07-17 00:00:00,3.1,238.7,1105.0,736.0,0.0,22.0,0.0,2796.0
35962,2023-02-07 10:00:00,2024-07-17 00:00:00,3.1,264.71,1166.0,1014.0,0.0,19.0,0.0,2566.0
35963,2023-02-07 11:00:00,2024-07-17 00:00:00,3.1,292.24,1295.0,1132.0,0.0,19.0,0.0,2355.0
35964,2023-02-07 12:00:00,2024-07-17 00:00:00,3.1,351.89,1560.0,1433.0,0.0,19.0,0.0,1864.0
35965,2023-02-07 13:00:00,2024-07-17 00:00:00,3.1,387.8,1869.0,1695.0,0.0,18.0,0.0,1698.0
35966,2023-02-07 14:00:00,2024-07-17 00:00:00,3.1,389.22,1866.0,2160.0,0.0,19.0,0.0,1652.0
35967,2023-02-07 15:00:00,2024-07-17 00:00:00,3.1,390.78,1978.0,2085.0,0.0,16.0,160.0,1582.0
35968,2023-02-07 16:00:00,2024-07-17 00:00:00,3.1,365.45,1774.0,1827.0,0.0,20.0,676.0,1242.0
35969,2023-02-07 17:00:00,2024-07-17 00:00:00,3.1,362.96,1601.0,1840.0,0.0,18.0,823.0,946.0
35970,2023-02-07 18:00:00,2024-07-17 00:00:00,3.1,384.56,1529.0,2290.0,0.0,17.0,780.0,609.0
35971,2023-02-07 19:00:00,2024-07-17 00:00:00,3.1,414.15,1676.0,2332.0,0.0,18.0,730.0,403.0
35972,2023-02-07 20:00:00,2024-07-17 00:00:00,3.1,424.16,1755.0,2174.0,0.0,19.0,714.0,379.0
35973,2023-02-07 21:00:00,2024-07-17 00:00:00,3.1,424.04,1722.0,2121.0,0.0,19.0,742.0,333.0
35974,2023-02-07 22:00:00,2024-07-17 00:00:00,3.1,421.6,1696.0,1914.0,0.0,21.0,773.0,333.0
35975,2023-02-07 23:00:00,2024-07-17 00:00:00,3.1,417.54,1697.0,1975.0,0.0,20.0,771.0,376.0
