UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-01-30 00:00:00,2024-07-17 00:00:00,3.1,3.53437258803495,263.98735794933094,259.86171561791383,369.2650598012621,0.641921485143958,2302.00614,2860.55098,0.00739,33.9003,200.79936,844.87701
2023-01-30 01:00:00,2024-07-17 00:00:00,3.1,2.609609238152016,259.1084171787797,255.92516469294213,1.5708854978170843,0.183062032304799,2345.51508,2873.04083,0.00242,31.62506,108.06698,871.90562
2023-01-30 02:00:00,2024-07-17 00:00:00,3.1,2.609609238152016,259.1084171787797,255.92516469294213,1.5708854978170843,0.183062032304799,2369.68725,2963.1796,0.0,29.66824,30.48268,866.21231
2023-01-30 03:00:00,2024-07-17 00:00:00,3.1,2.609609238152016,259.1084171787797,255.92516469294213,1.5708854978170843,0.183062032304799,2374.08916,2933.91539,0.0,25.11178,0.0,867.64266
2023-01-30 04:00:00,2024-07-17 00:00:00,3.1,2.5144316044133586,258.3804312002037,255.16008485150272,0.7853115133678312,0.338161496076203,2338.97283,2860.23931,0.0418,29.08897,0.0,831.06175
2023-01-30 05:00:00,2024-07-17 00:00:00,3.1,2.5144316044133586,258.3804312002037,255.16008485150272,0.7853115133678312,0.338161496076203,2290.90926,2776.43812,0.03362,27.84243,0.0,788.08124
2023-01-30 06:00:00,2024-07-17 00:00:00,3.1,2.5144316044133586,258.3804312002037,255.16008485150272,0.7853115133678312,0.338161496076203,2247.98071,2713.83759,0.05605,22.72148,3.44452,727.98801
2023-01-30 07:00:00,2024-07-17 00:00:00,3.1,2.564088178985769,257.786588788898,254.3202986748261,0.0,0.1567991518734286,2235.42561,2645.32145,0.05599,20.14889,15.50635,663.45757
2023-01-30 08:00:00,2024-07-17 00:00:00,3.1,2.564088178985769,257.786588788898,254.3202986748261,0.0,0.1567991518734286,2245.04142,2634.20462,0.05202,24.45578,26.21565,594.26496
2023-01-30 09:00:00,2024-07-17 00:00:00,3.1,2.564088178985769,257.786588788898,254.3202986748261,0.0,0.1567991518734286,2198.19322,2495.36538,0.01523,20.68697,8.66474,557.41095
2023-01-30 10:00:00,2024-07-17 00:00:00,3.1,2.6283352527107784,257.1809040689476,253.37479777737923,0.0,0.2702902946271042,2150.40098,2374.69526,0.02465,23.63783,2.00218,536.53179
2023-01-30 11:00:00,2024-07-17 00:00:00,3.1,2.6283352527107784,257.1809040689476,253.37479777737923,0.0,0.2702902946271042,2144.32031,2374.95241,0.0,33.84834,1.78767,512.08279
2023-01-30 12:00:00,2024-07-17 00:00:00,3.1,2.6283352527107784,257.1809040689476,253.37479777737923,0.0,0.2702902946271042,2125.35622,2404.90108,0.01164,31.31655,0.0,512.14054
2023-01-30 13:00:00,2024-07-17 00:00:00,3.1,2.641810873043516,258.0432866680643,253.78007962470832,12.15601995529251,0.0626107780223994,2081.84085,2416.96173,0.01677,27.31081,0.0,519.45221
2023-01-30 14:00:00,2024-07-17 00:00:00,3.1,2.641810873043516,258.0432866680643,253.78007962470832,12.15601995529251,0.0626107780223994,2080.20885,2418.98391,0.00871,24.38759,49.34033,535.44698
2023-01-30 15:00:00,2024-07-17 00:00:00,3.1,2.641810873043516,258.0432866680643,253.78007962470832,12.15601995529251,0.0626107780223994,2090.2754,2452.65332,0.03213,24.13816,128.29276,536.23675
2023-01-30 16:00:00,2024-07-17 00:00:00,3.1,3.062380982410832,264.9152795743165,258.4011488507996,190.73545560053591,0.100435812666107,2083.5431,2507.43138,0.0891,25.90538,226.37482,564.03004
2023-01-30 17:00:00,2024-07-17 00:00:00,3.1,3.062380982410832,264.9152795743165,258.4011488507996,190.73545560053591,0.100435812666107,2091.41251,2514.81472,0.06501,29.24487,295.51953,631.45658
