UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-01-26 00:00:00,1683.0,1343.0,0.0,19.0,65.0,2978.0
2023-01-26 01:00:00,1923.0,1526.0,0.0,22.0,1.0,2989.0
2023-01-26 02:00:00,1900.0,1480.0,0.0,19.0,0.0,3092.0
2023-01-26 03:00:00,1731.0,1630.0,0.0,21.0,0.0,2984.0
2023-01-26 04:00:00,1640.0,1577.0,0.0,20.0,0.0,2944.0
2023-01-26 05:00:00,1626.0,1403.0,0.0,20.0,0.0,2896.0
2023-01-26 06:00:00,1438.0,1207.0,0.0,20.0,0.0,3029.0
2023-01-26 07:00:00,1326.0,1186.0,0.0,21.0,0.0,2768.0
2023-01-26 08:00:00,1341.0,1136.0,0.0,20.0,0.0,2807.0
2023-01-26 09:00:00,1340.0,1137.0,0.0,19.0,0.0,2784.0
2023-01-26 10:00:00,1300.0,1134.0,0.0,20.0,0.0,2830.0
2023-01-26 11:00:00,1292.0,1128.0,0.0,19.0,0.0,2881.0
2023-01-26 12:00:00,1294.0,1176.0,0.0,20.0,0.0,2989.0
2023-01-26 13:00:00,1342.0,1334.0,0.0,18.0,0.0,3031.0
2023-01-26 14:00:00,1451.0,1557.0,0.0,20.0,0.0,3037.0
2023-01-26 15:00:00,1618.0,1666.0,0.0,17.0,89.0,2887.0
2023-01-26 16:00:00,1542.0,1199.0,0.0,19.0,550.0,2698.0
2023-01-26 17:00:00,1430.0,1188.0,0.0,19.0,673.0,2529.0
2023-01-26 18:00:00,1424.0,1284.0,0.0,17.0,645.0,2349.0
2023-01-26 19:00:00,1412.0,1297.0,0.0,17.0,622.0,2315.0
2023-01-26 20:00:00,1326.0,1247.0,0.0,17.0,596.0,2170.0
2023-01-26 21:00:00,1316.0,1280.0,0.0,17.0,587.0,1983.0
2023-01-26 22:00:00,1317.0,1274.0,0.0,16.0,641.0,2057.0
2023-01-26 23:00:00,1314.0,1150.0,0.0,17.0,546.0,2390.0
