UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-04-18 00:00:00,1471.0,2492.0,0.0,18.0,594.0,169.0
2023-04-18 01:00:00,1564.0,2895.0,0.0,19.0,183.0,129.0
2023-04-18 02:00:00,1678.0,2751.0,0.0,20.0,27.0,354.0
2023-04-18 03:00:00,1618.0,2460.0,0.0,19.0,21.0,955.0
2023-04-18 04:00:00,1385.0,1951.0,0.0,19.0,10.0,1748.0
2023-04-18 05:00:00,1230.0,1214.0,0.0,18.0,0.0,2294.0
2023-04-18 06:00:00,1027.0,893.0,0.0,19.0,0.0,2344.0
2023-04-18 07:00:00,944.0,698.0,0.0,19.0,0.0,2506.0
2023-04-18 08:00:00,946.0,718.0,0.0,18.0,0.0,2164.0
2023-04-18 09:00:00,939.0,706.0,0.0,19.0,0.0,1984.0
2023-04-18 10:00:00,963.0,851.0,0.0,20.0,0.0,2019.0
2023-04-18 11:00:00,1203.0,946.0,0.0,19.0,0.0,1700.0
2023-04-18 12:00:00,1453.0,1077.0,0.0,18.0,0.0,1397.0
2023-04-18 13:00:00,1651.0,1337.0,0.0,20.0,27.0,1023.0
2023-04-18 14:00:00,1691.0,1347.0,0.0,19.0,339.0,848.0
2023-04-18 15:00:00,1661.0,1552.0,0.0,18.0,316.0,726.0
2023-04-18 16:00:00,1546.0,1433.0,0.0,19.0,300.0,1013.0
2023-04-18 17:00:00,1394.0,909.0,0.0,21.0,475.0,1752.0
2023-04-18 18:00:00,1227.0,695.0,0.0,19.0,463.0,2044.0
2023-04-18 19:00:00,955.0,598.0,0.0,19.0,496.0,2373.0
2023-04-18 20:00:00,836.0,593.0,0.0,16.0,503.0,2648.0
2023-04-18 21:00:00,860.0,559.0,0.0,12.0,602.0,2715.0
2023-04-18 22:00:00,856.0,525.0,0.0,19.0,601.0,2793.0
2023-04-18 23:00:00,850.0,536.0,0.0,20.0,548.0,3090.0
