UTC time,nat_gas,hydro
2023-03-21 00:00:00,175.0,96.0
2023-03-21 01:00:00,186.0,97.0
2023-03-21 02:00:00,229.0,96.0
2023-03-21 03:00:00,306.0,96.0
2023-03-21 04:00:00,299.0,96.0
2023-03-21 05:00:00,233.0,96.0
2023-03-21 06:00:00,230.0,97.0
2023-03-21 07:00:00,215.0,97.0
2023-03-21 08:00:00,206.0,96.0
2023-03-21 09:00:00,215.0,96.0
2023-03-21 10:00:00,217.0,97.0
2023-03-21 11:00:00,226.0,97.0
2023-03-21 12:00:00,232.0,96.0
2023-03-21 13:00:00,236.0,96.0
2023-03-21 14:00:00,234.0,96.0
2023-03-21 15:00:00,234.0,96.0
2023-03-21 16:00:00,280.0,96.0
2023-03-21 17:00:00,235.0,96.0
2023-03-21 18:00:00,240.0,96.0
2023-03-21 19:00:00,211.0,96.0
2023-03-21 20:00:00,177.0,96.0
2023-03-21 21:00:00,195.0,96.0
2023-03-21 22:00:00,182.0,96.0
2023-03-21 23:00:00,179.0,96.0
