UTC time,nat_gas,hydro
2023-04-12 00:00:00,79.0,98.0
2023-04-12 01:00:00,86.0,98.0
2023-04-12 02:00:00,96.0,98.0
2023-04-12 03:00:00,144.0,98.0
2023-04-12 04:00:00,260.0,97.0
2023-04-12 05:00:00,184.0,97.0
2023-04-12 06:00:00,111.0,97.0
2023-04-12 07:00:00,111.0,98.0
2023-04-12 08:00:00,109.0,98.0
2023-04-12 09:00:00,110.0,98.0
2023-04-12 10:00:00,106.0,97.0
2023-04-12 11:00:00,106.0,97.0
2023-04-12 12:00:00,106.0,98.0
2023-04-12 13:00:00,110.0,97.0
2023-04-12 14:00:00,110.0,97.0
2023-04-12 15:00:00,112.0,97.0
2023-04-12 16:00:00,160.0,97.0
2023-04-12 17:00:00,163.0,97.0
2023-04-12 18:00:00,135.0,97.0
2023-04-12 19:00:00,96.0,97.0
2023-04-12 20:00:00,78.0,97.0
2023-04-12 21:00:00,78.0,97.0
2023-04-12 22:00:00,77.0,98.0
2023-04-12 23:00:00,76.0,98.0
