UTC time,nat_gas,hydro
2023-12-30 00:00:00,220.0,65.0
2023-12-30 01:00:00,232.0,65.0
2023-12-30 02:00:00,236.0,65.0
2023-12-30 03:00:00,234.0,65.0
2023-12-30 04:00:00,236.0,65.0
2023-12-30 05:00:00,235.0,65.0
2023-12-30 06:00:00,235.0,65.0
2023-12-30 07:00:00,233.0,64.0
2023-12-30 08:00:00,234.0,53.0
2023-12-30 09:00:00,223.0,50.0
2023-12-30 10:00:00,214.0,47.0
2023-12-30 11:00:00,206.0,48.0
2023-12-30 12:00:00,206.0,48.0
2023-12-30 13:00:00,206.0,48.0
2023-12-30 14:00:00,213.0,48.0
2023-12-30 15:00:00,208.0,48.0
2023-12-30 16:00:00,203.0,48.0
2023-12-30 17:00:00,223.0,48.0
2023-12-30 18:00:00,226.0,48.0
2023-12-30 19:00:00,224.0,48.0
2023-12-30 20:00:00,225.0,48.0
2023-12-30 21:00:00,230.0,48.0
2023-12-30 22:00:00,214.0,48.0
2023-12-30 23:00:00,207.0,48.0
