UTC time,nat_gas,hydro
2023-05-09 00:00:00,238.0,97.0
2023-05-09 01:00:00,249.0,97.0
2023-05-09 02:00:00,178.0,97.0
2023-05-09 03:00:00,274.0,97.0
2023-05-09 04:00:00,231.0,97.0
2023-05-09 05:00:00,173.0,97.0
2023-05-09 06:00:00,167.0,97.0
2023-05-09 07:00:00,167.0,97.0
2023-05-09 08:00:00,167.0,97.0
2023-05-09 09:00:00,167.0,97.0
2023-05-09 10:00:00,169.0,97.0
2023-05-09 11:00:00,174.0,97.0
2023-05-09 12:00:00,170.0,97.0
2023-05-09 13:00:00,170.0,97.0
2023-05-09 14:00:00,170.0,97.0
2023-05-09 15:00:00,168.0,97.0
2023-05-09 16:00:00,168.0,97.0
2023-05-09 17:00:00,168.0,97.0
2023-05-09 18:00:00,153.0,97.0
2023-05-09 19:00:00,82.0,97.0
2023-05-09 20:00:00,75.0,97.0
2023-05-09 21:00:00,75.0,97.0
2023-05-09 22:00:00,75.0,97.0
2023-05-09 23:00:00,75.0,97.0
