UTC time,nat_gas,hydro
2023-02-24 00:00:00,182.0,49.0
2023-02-24 01:00:00,196.0,77.0
2023-02-24 02:00:00,242.0,46.0
2023-02-24 03:00:00,381.0,46.0
2023-02-24 04:00:00,432.0,46.0
2023-02-24 05:00:00,359.0,47.0
2023-02-24 06:00:00,286.0,47.0
2023-02-24 07:00:00,281.0,47.0
2023-02-24 08:00:00,246.0,47.0
2023-02-24 09:00:00,235.0,46.0
2023-02-24 10:00:00,236.0,45.0
2023-02-24 11:00:00,234.0,45.0
2023-02-24 12:00:00,236.0,46.0
2023-02-24 13:00:00,251.0,47.0
2023-02-24 14:00:00,291.0,48.0
2023-02-24 15:00:00,354.0,48.0
2023-02-24 16:00:00,253.0,48.0
2023-02-24 17:00:00,238.0,48.0
2023-02-24 18:00:00,233.0,48.0
2023-02-24 19:00:00,233.0,48.0
2023-02-24 20:00:00,232.0,48.0
2023-02-24 21:00:00,232.0,48.0
2023-02-24 22:00:00,234.0,48.0
2023-02-24 23:00:00,233.0,48.0
