Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
43680,2023-12-26 00:00:00,2024-07-17 00:00:00,3.1,347.73,203.0,13.0
43681,2023-12-26 01:00:00,2024-07-17 00:00:00,3.1,348.24,208.0,13.0
43682,2023-12-26 02:00:00,2024-07-17 00:00:00,3.1,347.73,203.0,13.0
43683,2023-12-26 03:00:00,2024-07-17 00:00:00,3.1,349.53,222.0,13.0
43684,2023-12-26 04:00:00,2024-07-17 00:00:00,3.1,348.33,209.0,13.0
43685,2023-12-26 05:00:00,2024-07-17 00:00:00,3.1,348.53,211.0,13.0
43686,2023-12-26 06:00:00,2024-07-17 00:00:00,3.1,348.14,207.0,13.0
43687,2023-12-26 07:00:00,2024-07-17 00:00:00,3.1,347.83,204.0,13.0
43688,2023-12-26 08:00:00,2024-07-17 00:00:00,3.1,346.88,195.0,13.0
43689,2023-12-26 09:00:00,2024-07-17 00:00:00,3.1,348.04,206.0,13.0
43690,2023-12-26 10:00:00,2024-07-17 00:00:00,3.1,348.24,208.0,13.0
43691,2023-12-26 11:00:00,2024-07-17 00:00:00,3.1,347.42,200.0,13.0
43692,2023-12-26 12:00:00,2024-07-17 00:00:00,3.1,364.28,191.0,3.0
43693,2023-12-26 13:00:00,2024-07-17 00:00:00,3.1,364.34,193.0,3.0
43694,2023-12-26 14:00:00,2024-07-17 00:00:00,3.1,363.24,215.0,4.0
43695,2023-12-26 15:00:00,2024-07-17 00:00:00,3.1,348.9,215.0,13.0
43696,2023-12-26 16:00:00,2024-07-17 00:00:00,3.1,347.42,200.0,13.0
43697,2023-12-26 17:00:00,2024-07-17 00:00:00,3.1,346.65,193.0,13.0
43698,2023-12-26 18:00:00,2024-07-17 00:00:00,3.1,348.72,213.0,13.0
43699,2023-12-26 19:00:00,2024-07-17 00:00:00,3.1,345.83,186.0,13.0
43700,2023-12-26 20:00:00,2024-07-17 00:00:00,3.1,345.58,184.0,13.0
43701,2023-12-26 21:00:00,2024-07-17 00:00:00,3.1,343.72,170.0,13.0
43702,2023-12-26 22:00:00,2024-07-17 00:00:00,3.1,343.57,169.0,13.0
43703,2023-12-26 23:00:00,2024-07-17 00:00:00,3.1,345.33,182.0,13.0
