UTC time,nat_gas,hydro
2023-08-23 00:00:00,180.0,103.0
2023-08-23 01:00:00,208.0,105.0
2023-08-23 02:00:00,236.0,105.0
2023-08-23 03:00:00,274.0,105.0
2023-08-23 04:00:00,249.0,104.0
2023-08-23 05:00:00,231.0,91.0
2023-08-23 06:00:00,217.0,89.0
2023-08-23 07:00:00,203.0,89.0
2023-08-23 08:00:00,193.0,74.0
2023-08-23 09:00:00,185.0,73.0
2023-08-23 10:00:00,187.0,74.0
2023-08-23 11:00:00,185.0,74.0
2023-08-23 12:00:00,185.0,73.0
2023-08-23 13:00:00,208.0,73.0
2023-08-23 14:00:00,218.0,58.0
2023-08-23 15:00:00,201.0,58.0
2023-08-23 16:00:00,191.0,44.0
2023-08-23 17:00:00,179.0,42.0
2023-08-23 18:00:00,167.0,42.0
2023-08-23 19:00:00,195.0,43.0
2023-08-23 20:00:00,226.0,58.0
2023-08-23 21:00:00,223.0,73.0
2023-08-23 22:00:00,231.0,73.0
2023-08-23 23:00:00,314.0,81.0
