Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
41208,2023-09-14 00:00:00,2024-07-17 00:00:00,3.1,382.67,264.0,79.0
41209,2023-09-14 01:00:00,2024-07-17 00:00:00,3.1,395.14,313.0,80.0
41210,2023-09-14 02:00:00,2024-07-17 00:00:00,3.1,398.18,326.0,80.0
41211,2023-09-14 03:00:00,2024-07-17 00:00:00,3.1,397.72,324.0,80.0
41212,2023-09-14 04:00:00,2024-07-17 00:00:00,3.1,395.12,309.0,79.0
41213,2023-09-14 05:00:00,2024-07-17 00:00:00,3.1,399.77,329.0,79.0
41214,2023-09-14 06:00:00,2024-07-17 00:00:00,3.1,394.38,306.0,79.0
41215,2023-09-14 07:00:00,2024-07-17 00:00:00,3.1,378.38,254.0,80.0
41216,2023-09-14 08:00:00,2024-07-17 00:00:00,3.1,370.08,228.0,79.0
41217,2023-09-14 09:00:00,2024-07-17 00:00:00,3.1,368.1,223.0,79.0
41218,2023-09-14 10:00:00,2024-07-17 00:00:00,3.1,372.76,235.0,79.0
41219,2023-09-14 11:00:00,2024-07-17 00:00:00,3.1,365.73,220.0,80.0
41220,2023-09-14 12:00:00,2024-07-17 00:00:00,3.1,361.89,211.0,80.0
41221,2023-09-14 13:00:00,2024-07-17 00:00:00,3.1,368.57,227.0,80.0
41222,2023-09-14 14:00:00,2024-07-17 00:00:00,3.1,373.13,239.0,80.0
41223,2023-09-14 15:00:00,2024-07-17 00:00:00,3.1,369.74,230.0,80.0
41224,2023-09-14 16:00:00,2024-07-17 00:00:00,3.1,370.51,232.0,80.0
41225,2023-09-14 17:00:00,2024-07-17 00:00:00,3.1,370.89,233.0,80.0
41226,2023-09-14 18:00:00,2024-07-17 00:00:00,3.1,370.51,232.0,80.0
41227,2023-09-14 19:00:00,2024-07-17 00:00:00,3.1,381.63,264.0,80.0
41228,2023-09-14 20:00:00,2024-07-17 00:00:00,3.1,403.7,352.0,80.0
41229,2023-09-14 21:00:00,2024-07-17 00:00:00,3.1,386.44,280.0,80.0
41230,2023-09-14 22:00:00,2024-07-17 00:00:00,3.1,397.73,320.0,79.0
41231,2023-09-14 23:00:00,2024-07-17 00:00:00,3.1,399.33,327.0,79.0
