UTC time,nat_gas,hydro
2023-03-07 00:00:00,170.0,48.0
2023-03-07 01:00:00,184.0,48.0
2023-03-07 02:00:00,192.0,48.0
2023-03-07 03:00:00,192.0,48.0
2023-03-07 04:00:00,193.0,48.0
2023-03-07 05:00:00,200.0,48.0
2023-03-07 06:00:00,196.0,48.0
2023-03-07 07:00:00,189.0,48.0
2023-03-07 08:00:00,181.0,48.0
2023-03-07 09:00:00,187.0,48.0
2023-03-07 10:00:00,182.0,48.0
2023-03-07 11:00:00,186.0,48.0
2023-03-07 12:00:00,195.0,48.0
2023-03-07 13:00:00,211.0,48.0
2023-03-07 14:00:00,228.0,48.0
2023-03-07 15:00:00,235.0,48.0
2023-03-07 16:00:00,182.0,48.0
2023-03-07 17:00:00,176.0,48.0
2023-03-07 18:00:00,198.0,48.0
2023-03-07 19:00:00,233.0,48.0
2023-03-07 20:00:00,233.0,48.0
2023-03-07 21:00:00,233.0,48.0
2023-03-07 22:00:00,233.0,48.0
2023-03-07 23:00:00,233.0,48.0
