Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
40848,2023-08-30 00:00:00,2024-07-17 00:00:00,3.1,401.42,196.0,46.0
40849,2023-08-30 01:00:00,2024-07-17 00:00:00,3.1,401.42,196.0,46.0
40850,2023-08-30 02:00:00,2024-07-17 00:00:00,3.1,402.15,198.0,46.0
40851,2023-08-30 03:00:00,2024-07-17 00:00:00,3.1,402.15,198.0,46.0
40852,2023-08-30 04:00:00,2024-07-17 00:00:00,3.1,395.98,182.0,46.0
40853,2023-08-30 05:00:00,2024-07-17 00:00:00,3.1,410.06,198.0,41.0
40854,2023-08-30 06:00:00,2024-07-17 00:00:00,3.1,425.22,192.0,31.0
40855,2023-08-30 07:00:00,2024-07-17 00:00:00,3.1,420.79,172.0,30.0
40856,2023-08-30 08:00:00,2024-07-17 00:00:00,3.1,421.47,174.0,30.0
40857,2023-08-30 09:00:00,2024-07-17 00:00:00,3.1,424.06,182.0,30.0
40858,2023-08-30 10:00:00,2024-07-17 00:00:00,3.1,423.11,179.0,30.0
40859,2023-08-30 11:00:00,2024-07-17 00:00:00,3.1,420.79,172.0,30.0
40860,2023-08-30 12:00:00,2024-07-17 00:00:00,3.1,424.37,183.0,30.0
40861,2023-08-30 13:00:00,2024-07-17 00:00:00,3.1,424.37,183.0,30.0
40862,2023-08-30 14:00:00,2024-07-17 00:00:00,3.1,430.73,199.0,29.0
40863,2023-08-30 15:00:00,2024-07-17 00:00:00,3.1,427.03,192.0,30.0
40864,2023-08-30 16:00:00,2024-07-17 00:00:00,3.1,419.75,169.0,30.0
40865,2023-08-30 17:00:00,2024-07-17 00:00:00,3.1,419.04,167.0,30.0
40866,2023-08-30 18:00:00,2024-07-17 00:00:00,3.1,418.67,166.0,30.0
40867,2023-08-30 19:00:00,2024-07-17 00:00:00,3.1,415.15,162.0,31.0
40868,2023-08-30 20:00:00,2024-07-17 00:00:00,3.1,420.21,176.0,31.0
40869,2023-08-30 21:00:00,2024-07-17 00:00:00,3.1,411.24,177.0,36.0
40870,2023-08-30 22:00:00,2024-07-17 00:00:00,3.1,396.8,180.0,45.0
40871,2023-08-30 23:00:00,2024-07-17 00:00:00,3.1,413.71,189.0,37.0
