UTC time,nat_gas,hydro
2023-07-12 00:00:00,281.0,94.0
2023-07-12 01:00:00,277.0,94.0
2023-07-12 02:00:00,278.0,85.0
2023-07-12 03:00:00,319.0,84.0
2023-07-12 04:00:00,315.0,84.0
2023-07-12 05:00:00,259.0,84.0
2023-07-12 06:00:00,226.0,84.0
2023-07-12 07:00:00,212.0,84.0
2023-07-12 08:00:00,212.0,84.0
2023-07-12 09:00:00,203.0,84.0
2023-07-12 10:00:00,200.0,84.0
2023-07-12 11:00:00,196.0,84.0
2023-07-12 12:00:00,198.0,84.0
2023-07-12 13:00:00,201.0,84.0
2023-07-12 14:00:00,202.0,84.0
2023-07-12 15:00:00,170.0,80.0
2023-07-12 16:00:00,165.0,79.0
2023-07-12 17:00:00,165.0,79.0
2023-07-12 18:00:00,166.0,79.0
2023-07-12 19:00:00,170.0,79.0
2023-07-12 20:00:00,200.0,79.0
2023-07-12 21:00:00,227.0,84.0
2023-07-12 22:00:00,218.0,94.0
2023-07-12 23:00:00,228.0,99.0
