UTC time,nat_gas,hydro
2023-11-11 00:00:00,64.0,11.0
2023-11-11 01:00:00,136.0,10.0
2023-11-11 02:00:00,139.0,11.0
2023-11-11 03:00:00,115.0,11.0
2023-11-11 04:00:00,139.0,11.0
2023-11-11 05:00:00,139.0,11.0
2023-11-11 06:00:00,138.0,11.0
2023-11-11 07:00:00,85.0,11.0
2023-11-11 08:00:00,72.0,1.0
2023-11-11 09:00:00,58.0,1.0
2023-11-11 10:00:00,42.0,2.0
2023-11-11 11:00:00,38.0,12.0
2023-11-11 12:00:00,39.0,12.0
2023-11-11 13:00:00,39.0,12.0
2023-11-11 14:00:00,43.0,12.0
2023-11-11 15:00:00,56.0,12.0
2023-11-11 16:00:00,40.0,12.0
2023-11-11 17:00:00,40.0,12.0
2023-11-11 18:00:00,40.0,12.0
2023-11-11 19:00:00,40.0,12.0
2023-11-11 20:00:00,40.0,12.0
2023-11-11 21:00:00,40.0,12.0
2023-11-11 22:00:00,40.0,12.0
2023-11-11 23:00:00,40.0,12.0
