UTC time,nat_gas,hydro
2023-09-21 00:00:00,192.0,48.0
2023-09-21 01:00:00,253.0,48.0
2023-09-21 02:00:00,310.0,48.0
2023-09-21 03:00:00,335.0,48.0
2023-09-21 04:00:00,275.0,48.0
2023-09-21 05:00:00,285.0,48.0
2023-09-21 06:00:00,227.0,48.0
2023-09-21 07:00:00,228.0,48.0
2023-09-21 08:00:00,220.0,48.0
2023-09-21 09:00:00,208.0,48.0
2023-09-21 10:00:00,199.0,48.0
2023-09-21 11:00:00,190.0,48.0
2023-09-21 12:00:00,190.0,48.0
2023-09-21 13:00:00,219.0,48.0
2023-09-21 14:00:00,232.0,48.0
2023-09-21 15:00:00,219.0,48.0
2023-09-21 16:00:00,231.0,48.0
2023-09-21 17:00:00,230.0,48.0
2023-09-21 18:00:00,231.0,47.0
2023-09-21 19:00:00,226.0,47.0
2023-09-21 20:00:00,256.0,47.0
2023-09-21 21:00:00,230.0,47.0
2023-09-21 22:00:00,228.0,47.0
2023-09-21 23:00:00,238.0,47.0
