UTC time,nat_gas,hydro
2023-09-07 00:00:00,213.0,40.0
2023-09-07 01:00:00,271.0,40.0
2023-09-07 02:00:00,309.0,40.0
2023-09-07 03:00:00,298.0,44.0
2023-09-07 04:00:00,321.0,45.0
2023-09-07 05:00:00,272.0,44.0
2023-09-07 06:00:00,236.0,40.0
2023-09-07 07:00:00,227.0,40.0
2023-09-07 08:00:00,224.0,40.0
2023-09-07 09:00:00,207.0,40.0
2023-09-07 10:00:00,201.0,40.0
2023-09-07 11:00:00,204.0,40.0
2023-09-07 12:00:00,202.0,40.0
2023-09-07 13:00:00,223.0,40.0
2023-09-07 14:00:00,238.0,41.0
2023-09-07 15:00:00,217.0,54.0
2023-09-07 16:00:00,210.0,62.0
2023-09-07 17:00:00,234.0,62.0
2023-09-07 18:00:00,227.0,59.0
2023-09-07 19:00:00,224.0,58.0
2023-09-07 20:00:00,228.0,59.0
2023-09-07 21:00:00,211.0,62.0
2023-09-07 22:00:00,266.0,62.0
2023-09-07 23:00:00,278.0,60.0
