Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
38880,2023-06-09 00:00:00,2024-07-17 00:00:00,3.1,248.32,200.0,98.0
38881,2023-06-09 01:00:00,2024-07-17 00:00:00,3.1,261.11,235.0,98.0
38882,2023-06-09 02:00:00,2024-07-17 00:00:00,3.1,253.71,216.0,99.0
38883,2023-06-09 03:00:00,2024-07-17 00:00:00,3.1,261.44,236.0,98.0
38884,2023-06-09 04:00:00,2024-07-17 00:00:00,3.1,261.44,236.0,98.0
38885,2023-06-09 05:00:00,2024-07-17 00:00:00,3.1,261.44,236.0,98.0
38886,2023-06-09 06:00:00,2024-07-17 00:00:00,3.1,259.67,233.0,99.0
38887,2023-06-09 07:00:00,2024-07-17 00:00:00,3.1,258.77,228.0,98.0
38888,2023-06-09 08:00:00,2024-07-17 00:00:00,3.1,250.33,205.0,98.0
38889,2023-06-09 09:00:00,2024-07-17 00:00:00,3.1,240.11,183.0,99.0
38890,2023-06-09 10:00:00,2024-07-17 00:00:00,3.1,238.71,180.0,99.0
38891,2023-06-09 11:00:00,2024-07-17 00:00:00,3.1,235.7,172.0,98.0
38892,2023-06-09 12:00:00,2024-07-17 00:00:00,3.1,235.82,174.0,99.0
38893,2023-06-09 13:00:00,2024-07-17 00:00:00,3.1,243.22,188.0,98.0
38894,2023-06-09 14:00:00,2024-07-17 00:00:00,3.1,245.82,194.0,98.0
38895,2023-06-09 15:00:00,2024-07-17 00:00:00,3.1,242.37,188.0,99.0
38896,2023-06-09 16:00:00,2024-07-17 00:00:00,3.1,245.4,193.0,98.0
38897,2023-06-09 17:00:00,2024-07-17 00:00:00,3.1,249.93,204.0,98.0
38898,2023-06-09 18:00:00,2024-07-17 00:00:00,3.1,244.55,193.0,99.0
38899,2023-06-09 19:00:00,2024-07-17 00:00:00,3.1,231.6,164.0,98.0
38900,2023-06-09 20:00:00,2024-07-17 00:00:00,3.1,232.13,165.0,98.0
38901,2023-06-09 21:00:00,2024-07-17 00:00:00,3.1,232.13,165.0,98.0
38902,2023-06-09 22:00:00,2024-07-17 00:00:00,3.1,224.98,166.0,107.0
38903,2023-06-09 23:00:00,2024-07-17 00:00:00,3.1,231.77,166.0,99.0
