Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
43464,2023-12-17 00:00:00,2024-07-17 00:00:00,3.1,352.23,218.0,11.0
43465,2023-12-17 01:00:00,2024-07-17 00:00:00,3.1,353.59,237.0,11.0
43466,2023-12-17 02:00:00,2024-07-17 00:00:00,3.1,353.52,236.0,11.0
43467,2023-12-17 03:00:00,2024-07-17 00:00:00,3.1,353.72,239.0,11.0
43468,2023-12-17 04:00:00,2024-07-17 00:00:00,3.1,353.52,236.0,11.0
43469,2023-12-17 05:00:00,2024-07-17 00:00:00,3.1,353.52,236.0,11.0
43470,2023-12-17 06:00:00,2024-07-17 00:00:00,3.1,353.52,236.0,11.0
43471,2023-12-17 07:00:00,2024-07-17 00:00:00,3.1,353.72,239.0,11.0
43472,2023-12-17 08:00:00,2024-07-17 00:00:00,3.1,353.72,239.0,11.0
43473,2023-12-17 09:00:00,2024-07-17 00:00:00,3.1,353.72,239.0,11.0
43474,2023-12-17 10:00:00,2024-07-17 00:00:00,3.1,353.65,238.0,11.0
43475,2023-12-17 11:00:00,2024-07-17 00:00:00,3.1,352.75,225.0,11.0
43476,2023-12-17 12:00:00,2024-07-17 00:00:00,3.1,352.07,216.0,11.0
43477,2023-12-17 13:00:00,2024-07-17 00:00:00,3.1,352.07,216.0,11.0
43478,2023-12-17 14:00:00,2024-07-17 00:00:00,3.1,352.38,220.0,11.0
43479,2023-12-17 15:00:00,2024-07-17 00:00:00,3.1,368.34,222.0,1.0
43480,2023-12-17 16:00:00,2024-07-17 00:00:00,3.1,368.29,216.0,1.0
43481,2023-12-17 17:00:00,2024-07-17 00:00:00,3.1,368.45,237.0,1.0
43482,2023-12-17 18:00:00,2024-07-17 00:00:00,3.1,353.59,237.0,11.0
43483,2023-12-17 19:00:00,2024-07-17 00:00:00,3.1,353.59,237.0,11.0
43484,2023-12-17 20:00:00,2024-07-17 00:00:00,3.1,353.39,234.0,11.0
43485,2023-12-17 21:00:00,2024-07-17 00:00:00,3.1,353.59,237.0,11.0
43486,2023-12-17 22:00:00,2024-07-17 00:00:00,3.1,353.59,237.0,11.0
43487,2023-12-17 23:00:00,2024-07-17 00:00:00,3.1,353.65,238.0,11.0
