Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
37272,2023-04-03 00:00:00,2024-07-17 00:00:00,3.1,232.49,164.0,97.0
37273,2023-04-03 01:00:00,2024-07-17 00:00:00,3.1,232.49,164.0,97.0
37274,2023-04-03 02:00:00,2024-07-17 00:00:00,3.1,248.34,198.0,97.0
37275,2023-04-03 03:00:00,2024-07-17 00:00:00,3.1,262.87,238.0,97.0
37276,2023-04-03 04:00:00,2024-07-17 00:00:00,3.1,261.24,233.0,97.0
37277,2023-04-03 05:00:00,2024-07-17 00:00:00,3.1,260.58,231.0,97.0
37278,2023-04-03 06:00:00,2024-07-17 00:00:00,3.1,254.97,215.0,97.0
37279,2023-04-03 07:00:00,2024-07-17 00:00:00,3.1,238.53,176.0,97.0
37280,2023-04-03 08:00:00,2024-07-17 00:00:00,3.1,246.67,192.0,96.0
37281,2023-04-03 09:00:00,2024-07-17 00:00:00,3.1,247.09,195.0,97.0
37282,2023-04-03 10:00:00,2024-07-17 00:00:00,3.1,247.09,195.0,97.0
37283,2023-04-03 11:00:00,2024-07-17 00:00:00,3.1,245.38,191.0,97.0
37284,2023-04-03 12:00:00,2024-07-17 00:00:00,3.1,251.16,205.0,97.0
37285,2023-04-03 13:00:00,2024-07-17 00:00:00,3.1,257.49,222.0,97.0
37286,2023-04-03 14:00:00,2024-07-17 00:00:00,3.1,268.33,256.0,97.0
37287,2023-04-03 15:00:00,2024-07-17 00:00:00,3.1,280.05,302.0,97.0
37288,2023-04-03 16:00:00,2024-07-17 00:00:00,3.1,262.87,238.0,97.0
37289,2023-04-03 17:00:00,2024-07-17 00:00:00,3.1,263.01,236.0,96.0
37290,2023-04-03 18:00:00,2024-07-17 00:00:00,3.1,251.6,204.0,96.0
37291,2023-04-03 19:00:00,2024-07-17 00:00:00,3.1,251.99,205.0,96.0
37292,2023-04-03 20:00:00,2024-07-17 00:00:00,3.1,241.77,181.0,96.0
37293,2023-04-03 21:00:00,2024-07-17 00:00:00,3.1,235.45,168.0,96.0
37294,2023-04-03 22:00:00,2024-07-17 00:00:00,3.1,235.45,168.0,96.0
37295,2023-04-03 23:00:00,2024-07-17 00:00:00,3.1,235.45,168.0,96.0
