UTC time,nat_gas,hydro
2023-06-03 00:00:00,162.0,99.0
2023-06-03 01:00:00,162.0,99.0
2023-06-03 02:00:00,181.0,99.0
2023-06-03 03:00:00,215.0,98.0
2023-06-03 04:00:00,222.0,99.0
2023-06-03 05:00:00,225.0,99.0
2023-06-03 06:00:00,228.0,99.0
2023-06-03 07:00:00,225.0,99.0
2023-06-03 08:00:00,202.0,98.0
2023-06-03 09:00:00,177.0,99.0
2023-06-03 10:00:00,171.0,99.0
2023-06-03 11:00:00,179.0,99.0
2023-06-03 12:00:00,177.0,98.0
2023-06-03 13:00:00,204.0,98.0
2023-06-03 14:00:00,182.0,98.0
2023-06-03 15:00:00,164.0,98.0
2023-06-03 16:00:00,164.0,99.0
2023-06-03 17:00:00,164.0,99.0
2023-06-03 18:00:00,163.0,99.0
2023-06-03 19:00:00,164.0,99.0
2023-06-03 20:00:00,175.0,98.0
2023-06-03 21:00:00,175.0,98.0
2023-06-03 22:00:00,182.0,98.0
2023-06-03 23:00:00,190.0,98.0
