UTC time,nat_gas,hydro
2023-08-03 00:00:00,236.0,100.0
2023-08-03 01:00:00,262.0,100.0
2023-08-03 02:00:00,240.0,99.0
2023-08-03 03:00:00,292.0,99.0
2023-08-03 04:00:00,263.0,99.0
2023-08-03 05:00:00,233.0,99.0
2023-08-03 06:00:00,230.0,99.0
2023-08-03 07:00:00,216.0,99.0
2023-08-03 08:00:00,221.0,99.0
2023-08-03 09:00:00,217.0,85.0
2023-08-03 10:00:00,210.0,84.0
2023-08-03 11:00:00,210.0,84.0
2023-08-03 12:00:00,209.0,83.0
2023-08-03 13:00:00,218.0,80.0
2023-08-03 14:00:00,221.0,80.0
2023-08-03 15:00:00,186.0,81.0
2023-08-03 16:00:00,167.0,81.0
2023-08-03 17:00:00,166.0,81.0
2023-08-03 18:00:00,169.0,81.0
2023-08-03 19:00:00,190.0,81.0
2023-08-03 20:00:00,176.0,82.0
2023-08-03 21:00:00,175.0,96.0
2023-08-03 22:00:00,177.0,97.0
2023-08-03 23:00:00,190.0,97.0
