UTC time,nat_gas,hydro
2023-01-12 00:00:00,235.0,54.0
2023-01-12 01:00:00,233.0,54.0
2023-01-12 02:00:00,238.0,54.0
2023-01-12 03:00:00,235.0,54.0
2023-01-12 04:00:00,225.0,54.0
2023-01-12 05:00:00,224.0,51.0
2023-01-12 06:00:00,223.0,51.0
2023-01-12 07:00:00,216.0,51.0
2023-01-12 08:00:00,211.0,51.0
2023-01-12 09:00:00,220.0,52.0
2023-01-12 10:00:00,218.0,52.0
2023-01-12 11:00:00,219.0,52.0
2023-01-12 12:00:00,222.0,52.0
2023-01-12 13:00:00,223.0,52.0
2023-01-12 14:00:00,229.0,52.0
2023-01-12 15:00:00,238.0,52.0
2023-01-12 16:00:00,227.0,52.0
2023-01-12 17:00:00,188.0,52.0
2023-01-12 18:00:00,179.0,52.0
2023-01-12 19:00:00,174.0,52.0
2023-01-12 20:00:00,169.0,65.0
2023-01-12 21:00:00,169.0,76.0
2023-01-12 22:00:00,168.0,77.0
2023-01-12 23:00:00,170.0,77.0
