UTC time,nat_gas,hydro
2023-07-20 00:00:00,337.0,99.0
2023-07-20 01:00:00,338.0,100.0
2023-07-20 02:00:00,340.0,100.0
2023-07-20 03:00:00,341.0,99.0
2023-07-20 04:00:00,346.0,100.0
2023-07-20 05:00:00,336.0,100.0
2023-07-20 06:00:00,308.0,100.0
2023-07-20 07:00:00,282.0,86.0
2023-07-20 08:00:00,238.0,85.0
2023-07-20 09:00:00,238.0,85.0
2023-07-20 10:00:00,236.0,85.0
2023-07-20 11:00:00,238.0,84.0
2023-07-20 12:00:00,239.0,84.0
2023-07-20 13:00:00,238.0,84.0
2023-07-20 14:00:00,230.0,84.0
2023-07-20 15:00:00,213.0,84.0
2023-07-20 16:00:00,199.0,84.0
2023-07-20 17:00:00,210.0,85.0
2023-07-20 18:00:00,225.0,84.0
2023-07-20 19:00:00,224.0,85.0
2023-07-20 20:00:00,237.0,99.0
2023-07-20 21:00:00,285.0,99.0
2023-07-20 22:00:00,323.0,100.0
2023-07-20 23:00:00,321.0,100.0
