UTC time,nat_gas,hydro
2023-04-09 00:00:00,170.0,97.0
2023-04-09 01:00:00,173.0,97.0
2023-04-09 02:00:00,224.0,97.0
2023-04-09 03:00:00,292.0,97.0
2023-04-09 04:00:00,322.0,97.0
2023-04-09 05:00:00,247.0,97.0
2023-04-09 06:00:00,236.0,97.0
2023-04-09 07:00:00,236.0,98.0
2023-04-09 08:00:00,233.0,97.0
2023-04-09 09:00:00,234.0,97.0
2023-04-09 10:00:00,222.0,97.0
2023-04-09 11:00:00,215.0,97.0
2023-04-09 12:00:00,219.0,97.0
2023-04-09 13:00:00,231.0,97.0
2023-04-09 14:00:00,231.0,97.0
2023-04-09 15:00:00,203.0,97.0
2023-04-09 16:00:00,188.0,98.0
2023-04-09 17:00:00,127.0,97.0
2023-04-09 18:00:00,103.0,97.0
2023-04-09 19:00:00,86.0,97.0
2023-04-09 20:00:00,80.0,97.0
2023-04-09 21:00:00,78.0,97.0
2023-04-09 22:00:00,79.0,97.0
2023-04-09 23:00:00,79.0,98.0
