UTC time,nat_gas,hydro
2023-12-11 00:00:00,213.0,11.0
2023-12-11 01:00:00,283.0,11.0
2023-12-11 02:00:00,290.0,11.0
2023-12-11 03:00:00,290.0,11.0
2023-12-11 04:00:00,289.0,11.0
2023-12-11 05:00:00,288.0,11.0
2023-12-11 06:00:00,287.0,11.0
2023-12-11 07:00:00,237.0,11.0
2023-12-11 08:00:00,227.0,11.0
2023-12-11 09:00:00,235.0,11.0
2023-12-11 10:00:00,236.0,11.0
2023-12-11 11:00:00,236.0,11.0
2023-12-11 12:00:00,236.0,11.0
2023-12-11 13:00:00,237.0,11.0
2023-12-11 14:00:00,284.0,11.0
2023-12-11 15:00:00,333.0,11.0
2023-12-11 16:00:00,335.0,11.0
2023-12-11 17:00:00,321.0,11.0
2023-12-11 18:00:00,299.0,11.0
2023-12-11 19:00:00,300.0,11.0
2023-12-11 20:00:00,235.0,1.0
2023-12-11 21:00:00,233.0,1.0
2023-12-11 22:00:00,236.0,1.0
2023-12-11 23:00:00,248.0,11.0
