UTC time,nat_gas,hydro
2023-10-04 00:00:00,184.0,49.0
2023-10-04 01:00:00,259.0,49.0
2023-10-04 02:00:00,322.0,49.0
2023-10-04 03:00:00,321.0,49.0
2023-10-04 04:00:00,308.0,49.0
2023-10-04 05:00:00,282.0,49.0
2023-10-04 06:00:00,242.0,49.0
2023-10-04 07:00:00,195.0,49.0
2023-10-04 08:00:00,185.0,49.0
2023-10-04 09:00:00,187.0,49.0
2023-10-04 10:00:00,192.0,49.0
2023-10-04 11:00:00,193.0,49.0
2023-10-04 12:00:00,192.0,49.0
2023-10-04 13:00:00,208.0,49.0
2023-10-04 14:00:00,213.0,49.0
2023-10-04 15:00:00,200.0,49.0
2023-10-04 16:00:00,188.0,53.0
2023-10-04 17:00:00,169.0,53.0
2023-10-04 18:00:00,164.0,53.0
2023-10-04 19:00:00,166.0,53.0
2023-10-04 20:00:00,161.0,48.0
2023-10-04 21:00:00,162.0,44.0
2023-10-04 22:00:00,164.0,44.0
2023-10-04 23:00:00,189.0,41.0
