Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
37128,2023-03-28 00:00:00,2024-07-17 00:00:00,3.1,320.7,170.0,97.0
37129,2023-03-28 01:00:00,2024-07-17 00:00:00,3.1,331.4,188.0,97.0
37130,2023-03-28 02:00:00,2024-07-17 00:00:00,3.1,366.16,268.0,97.0
37131,2023-03-28 03:00:00,2024-07-17 00:00:00,3.1,386.09,338.0,97.0
37132,2023-03-28 04:00:00,2024-07-17 00:00:00,3.1,380.55,316.0,97.0
37133,2023-03-28 05:00:00,2024-07-17 00:00:00,3.1,384.14,330.0,97.0
37134,2023-03-28 06:00:00,2024-07-17 00:00:00,3.1,374.1,293.0,97.0
37135,2023-03-28 07:00:00,2024-07-17 00:00:00,3.1,336.77,198.0,97.0
37136,2023-03-28 08:00:00,2024-07-17 00:00:00,3.1,353.85,235.0,97.0
37137,2023-03-28 09:00:00,2024-07-17 00:00:00,3.1,354.66,237.0,97.0
37138,2023-03-28 10:00:00,2024-07-17 00:00:00,3.1,354.66,237.0,97.0
37139,2023-03-28 11:00:00,2024-07-17 00:00:00,3.1,353.85,235.0,97.0
37140,2023-03-28 12:00:00,2024-07-17 00:00:00,3.1,353.85,235.0,97.0
37141,2023-03-28 13:00:00,2024-07-17 00:00:00,3.1,373.2,290.0,97.0
37142,2023-03-28 14:00:00,2024-07-17 00:00:00,3.1,389.33,352.0,97.0
37143,2023-03-28 15:00:00,2024-07-17 00:00:00,3.1,384.49,328.0,96.0
37144,2023-03-28 16:00:00,2024-07-17 00:00:00,3.1,346.62,216.0,96.0
37145,2023-03-28 17:00:00,2024-07-17 00:00:00,3.1,359.57,247.0,96.0
37146,2023-03-28 18:00:00,2024-07-17 00:00:00,3.1,388.79,346.0,96.0
37147,2023-03-28 19:00:00,2024-07-17 00:00:00,3.1,377.03,300.0,96.0
37148,2023-03-28 20:00:00,2024-07-17 00:00:00,3.1,354.85,235.0,96.0
37149,2023-03-28 21:00:00,2024-07-17 00:00:00,3.1,355.25,236.0,96.0
37150,2023-03-28 22:00:00,2024-07-17 00:00:00,3.1,354.44,234.0,96.0
37151,2023-03-28 23:00:00,2024-07-17 00:00:00,3.1,354.44,234.0,96.0
