Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
40224,2023-08-04 00:00:00,2024-07-17 00:00:00,3.1,333.58,190.0,96.0
40225,2023-08-04 01:00:00,2024-07-17 00:00:00,3.1,339.88,202.0,96.0
40226,2023-08-04 02:00:00,2024-07-17 00:00:00,3.1,340.88,204.0,96.0
40227,2023-08-04 03:00:00,2024-07-17 00:00:00,3.1,356.46,239.0,96.0
40228,2023-08-04 04:00:00,2024-07-17 00:00:00,3.1,362.55,255.0,96.0
40229,2023-08-04 05:00:00,2024-07-17 00:00:00,3.1,355.61,227.0,92.0
40230,2023-08-04 06:00:00,2024-07-17 00:00:00,3.1,352.76,218.0,91.0
40231,2023-08-04 07:00:00,2024-07-17 00:00:00,3.1,339.62,191.0,91.0
40232,2023-08-04 08:00:00,2024-07-17 00:00:00,3.1,331.77,177.0,91.0
40233,2023-08-04 09:00:00,2024-07-17 00:00:00,3.1,332.36,178.0,91.0
40234,2023-08-04 10:00:00,2024-07-17 00:00:00,3.1,335.92,166.0,82.0
40235,2023-08-04 11:00:00,2024-07-17 00:00:00,3.1,339.62,170.0,81.0
40236,2023-08-04 12:00:00,2024-07-17 00:00:00,3.1,349.16,187.0,81.0
40237,2023-08-04 13:00:00,2024-07-17 00:00:00,3.1,356.39,204.0,82.0
40238,2023-08-04 14:00:00,2024-07-17 00:00:00,3.1,356.15,201.0,81.0
40239,2023-08-04 15:00:00,2024-07-17 00:00:00,3.1,341.98,174.0,81.0
40240,2023-08-04 16:00:00,2024-07-17 00:00:00,3.1,337.8,167.0,81.0
40241,2023-08-04 17:00:00,2024-07-17 00:00:00,3.1,333.42,166.0,84.0
40242,2023-08-04 18:00:00,2024-07-17 00:00:00,3.1,333.42,166.0,84.0
40243,2023-08-04 19:00:00,2024-07-17 00:00:00,3.1,333.42,166.0,84.0
40244,2023-08-04 20:00:00,2024-07-17 00:00:00,3.1,332.19,166.0,85.0
40245,2023-08-04 21:00:00,2024-07-17 00:00:00,3.1,322.72,175.0,98.0
40246,2023-08-04 22:00:00,2024-07-17 00:00:00,3.1,321.63,175.0,99.0
40247,2023-08-04 23:00:00,2024-07-17 00:00:00,3.1,335.18,201.0,100.0
