UTC time,nat_gas,hydro
2023-07-04 00:00:00,268.0,95.0
2023-07-04 01:00:00,259.0,96.0
2023-07-04 02:00:00,265.0,96.0
2023-07-04 03:00:00,302.0,86.0
2023-07-04 04:00:00,286.0,81.0
2023-07-04 05:00:00,300.0,76.0
2023-07-04 06:00:00,262.0,75.0
2023-07-04 07:00:00,208.0,75.0
2023-07-04 08:00:00,223.0,75.0
2023-07-04 09:00:00,214.0,66.0
2023-07-04 10:00:00,200.0,65.0
2023-07-04 11:00:00,191.0,65.0
2023-07-04 12:00:00,205.0,65.0
2023-07-04 13:00:00,208.0,64.0
2023-07-04 14:00:00,206.0,65.0
2023-07-04 15:00:00,184.0,65.0
2023-07-04 16:00:00,189.0,65.0
2023-07-04 17:00:00,194.0,65.0
2023-07-04 18:00:00,191.0,65.0
2023-07-04 19:00:00,194.0,65.0
2023-07-04 20:00:00,217.0,70.0
2023-07-04 21:00:00,255.0,70.0
2023-07-04 22:00:00,228.0,70.0
2023-07-04 23:00:00,243.0,70.0
