Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
39360,2023-06-29 00:00:00,2024-07-17 00:00:00,3.1,279.78,307.0,99.0
39361,2023-06-29 01:00:00,2024-07-17 00:00:00,3.1,274.88,289.0,100.0
39362,2023-06-29 02:00:00,2024-07-17 00:00:00,3.1,278.87,306.0,100.0
39363,2023-06-29 03:00:00,2024-07-17 00:00:00,3.1,269.09,264.0,99.0
39364,2023-06-29 04:00:00,2024-07-17 00:00:00,3.1,257.64,227.0,99.0
39365,2023-06-29 05:00:00,2024-07-17 00:00:00,3.1,257.64,227.0,99.0
39366,2023-06-29 06:00:00,2024-07-17 00:00:00,3.1,255.89,222.0,99.0
39367,2023-06-29 07:00:00,2024-07-17 00:00:00,3.1,249.51,205.0,99.0
39368,2023-06-29 08:00:00,2024-07-17 00:00:00,3.1,249.51,205.0,99.0
39369,2023-06-29 09:00:00,2024-07-17 00:00:00,3.1,246.25,197.0,99.0
39370,2023-06-29 10:00:00,2024-07-17 00:00:00,3.1,247.49,200.0,99.0
39371,2023-06-29 11:00:00,2024-07-17 00:00:00,3.1,245.41,195.0,99.0
39372,2023-06-29 12:00:00,2024-07-17 00:00:00,3.1,245.83,196.0,99.0
39373,2023-06-29 13:00:00,2024-07-17 00:00:00,3.1,245.41,195.0,99.0
39374,2023-06-29 14:00:00,2024-07-17 00:00:00,3.1,259.67,233.0,99.0
39375,2023-06-29 15:00:00,2024-07-17 00:00:00,3.1,255.53,221.0,99.0
39376,2023-06-29 16:00:00,2024-07-17 00:00:00,3.1,270.19,268.0,99.0
39377,2023-06-29 17:00:00,2024-07-17 00:00:00,3.1,269.92,267.0,99.0
39378,2023-06-29 18:00:00,2024-07-17 00:00:00,3.1,271.8,274.0,99.0
39379,2023-06-29 19:00:00,2024-07-17 00:00:00,3.1,270.46,269.0,99.0
39380,2023-06-29 20:00:00,2024-07-17 00:00:00,3.1,270.19,268.0,99.0
39381,2023-06-29 21:00:00,2024-07-17 00:00:00,3.1,270.93,268.0,98.0
39382,2023-06-29 22:00:00,2024-07-17 00:00:00,3.1,274.11,283.0,99.0
39383,2023-06-29 23:00:00,2024-07-17 00:00:00,3.1,280.22,309.0,99.0
