UTC time,nat_gas,hydro
2023-03-12 00:00:00,172.0,96.0
2023-03-12 01:00:00,197.0,96.0
2023-03-12 02:00:00,227.0,96.0
2023-03-12 03:00:00,296.0,96.0
2023-03-12 04:00:00,273.0,96.0
2023-03-12 05:00:00,237.0,96.0
2023-03-12 06:00:00,285.0,96.0
2023-03-12 07:00:00,259.0,96.0
2023-03-12 08:00:00,235.0,96.0
2023-03-12 09:00:00,235.0,96.0
2023-03-12 10:00:00,232.0,96.0
2023-03-12 11:00:00,230.0,96.0
2023-03-12 12:00:00,232.0,96.0
2023-03-12 13:00:00,232.0,96.0
2023-03-12 14:00:00,233.0,96.0
2023-03-12 15:00:00,226.0,96.0
2023-03-12 16:00:00,218.0,95.0
2023-03-12 17:00:00,188.0,96.0
2023-03-12 18:00:00,232.0,96.0
2023-03-12 19:00:00,233.0,96.0
2023-03-12 20:00:00,244.0,96.0
2023-03-12 21:00:00,252.0,96.0
2023-03-12 22:00:00,268.0,92.0
2023-03-12 23:00:00,269.0,77.0
