UTC time,nat_gas,hydro
2023-09-30 00:00:00,212.0,49.0
2023-09-30 01:00:00,261.0,49.0
2023-09-30 02:00:00,293.0,49.0
2023-09-30 03:00:00,253.0,49.0
2023-09-30 04:00:00,221.0,49.0
2023-09-30 05:00:00,228.0,49.0
2023-09-30 06:00:00,214.0,49.0
2023-09-30 07:00:00,200.0,49.0
2023-09-30 08:00:00,198.0,49.0
2023-09-30 09:00:00,194.0,49.0
2023-09-30 10:00:00,190.0,49.0
2023-09-30 11:00:00,195.0,49.0
2023-09-30 12:00:00,199.0,49.0
2023-09-30 13:00:00,195.0,49.0
2023-09-30 14:00:00,199.0,49.0
2023-09-30 15:00:00,195.0,49.0
2023-09-30 16:00:00,198.0,49.0
2023-09-30 17:00:00,212.0,49.0
2023-09-30 18:00:00,190.0,49.0
2023-09-30 19:00:00,226.0,49.0
2023-09-30 20:00:00,177.0,49.0
2023-09-30 21:00:00,164.0,49.0
2023-09-30 22:00:00,164.0,49.0
2023-09-30 23:00:00,164.0,49.0
