UTC time,nat_gas,hydro
2023-01-21 00:00:00,172.0,95.0
2023-01-21 01:00:00,178.0,94.0
2023-01-21 02:00:00,185.0,94.0
2023-01-21 03:00:00,189.0,94.0
2023-01-21 04:00:00,181.0,94.0
2023-01-21 05:00:00,188.0,94.0
2023-01-21 06:00:00,205.0,94.0
2023-01-21 07:00:00,207.0,94.0
2023-01-21 08:00:00,191.0,94.0
2023-01-21 09:00:00,241.0,94.0
2023-01-21 10:00:00,243.0,94.0
2023-01-21 11:00:00,242.0,94.0
2023-01-21 12:00:00,232.0,94.0
2023-01-21 13:00:00,238.0,94.0
2023-01-21 14:00:00,242.0,94.0
2023-01-21 15:00:00,239.0,94.0
2023-01-21 16:00:00,228.0,94.0
2023-01-21 17:00:00,221.0,94.0
2023-01-21 18:00:00,206.0,94.0
2023-01-21 19:00:00,222.0,94.0
2023-01-21 20:00:00,213.0,94.0
2023-01-21 21:00:00,202.0,94.0
2023-01-21 22:00:00,200.0,94.0
2023-01-21 23:00:00,194.0,94.0
