UTC time,nat_gas,hydro
2023-08-07 00:00:00,249.0,100.0
2023-08-07 01:00:00,279.0,100.0
2023-08-07 02:00:00,317.0,100.0
2023-08-07 03:00:00,369.0,100.0
2023-08-07 04:00:00,371.0,99.0
2023-08-07 05:00:00,309.0,86.0
2023-08-07 06:00:00,238.0,85.0
2023-08-07 07:00:00,223.0,84.0
2023-08-07 08:00:00,222.0,84.0
2023-08-07 09:00:00,210.0,84.0
2023-08-07 10:00:00,202.0,84.0
2023-08-07 11:00:00,197.0,84.0
2023-08-07 12:00:00,213.0,84.0
2023-08-07 13:00:00,234.0,84.0
2023-08-07 14:00:00,234.0,84.0
2023-08-07 15:00:00,207.0,84.0
2023-08-07 16:00:00,189.0,84.0
2023-08-07 17:00:00,214.0,84.0
2023-08-07 18:00:00,241.0,84.0
2023-08-07 19:00:00,265.0,85.0
2023-08-07 20:00:00,328.0,98.0
2023-08-07 21:00:00,362.0,100.0
2023-08-07 22:00:00,350.0,99.0
2023-08-07 23:00:00,356.0,100.0
