Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
38088,2023-05-07 00:00:00,2024-07-17 00:00:00,3.1,227.2,75.0,97.0
38089,2023-05-07 01:00:00,2024-07-17 00:00:00,3.1,227.2,75.0,97.0
38090,2023-05-07 02:00:00,2024-07-17 00:00:00,3.1,227.2,75.0,97.0
38091,2023-05-07 03:00:00,2024-07-17 00:00:00,3.1,227.2,75.0,97.0
38092,2023-05-07 04:00:00,2024-07-17 00:00:00,3.1,228.72,76.0,97.0
38093,2023-05-07 05:00:00,2024-07-17 00:00:00,3.1,228.72,76.0,97.0
38094,2023-05-07 06:00:00,2024-07-17 00:00:00,3.1,228.72,76.0,97.0
38095,2023-05-07 07:00:00,2024-07-17 00:00:00,3.1,228.72,76.0,97.0
38096,2023-05-07 08:00:00,2024-07-17 00:00:00,3.1,228.72,76.0,97.0
38097,2023-05-07 09:00:00,2024-07-17 00:00:00,3.1,228.72,76.0,97.0
38098,2023-05-07 10:00:00,2024-07-17 00:00:00,3.1,228.72,76.0,97.0
38099,2023-05-07 11:00:00,2024-07-17 00:00:00,3.1,227.54,76.0,98.0
38100,2023-05-07 12:00:00,2024-07-17 00:00:00,3.1,227.54,76.0,98.0
38101,2023-05-07 13:00:00,2024-07-17 00:00:00,3.1,227.54,76.0,98.0
38102,2023-05-07 14:00:00,2024-07-17 00:00:00,3.1,228.72,76.0,97.0
38103,2023-05-07 15:00:00,2024-07-17 00:00:00,3.1,227.54,76.0,98.0
38104,2023-05-07 16:00:00,2024-07-17 00:00:00,3.1,230.22,77.0,97.0
38105,2023-05-07 17:00:00,2024-07-17 00:00:00,3.1,229.04,77.0,98.0
38106,2023-05-07 18:00:00,2024-07-17 00:00:00,3.1,228.72,76.0,97.0
38107,2023-05-07 19:00:00,2024-07-17 00:00:00,3.1,226.02,75.0,98.0
38108,2023-05-07 20:00:00,2024-07-17 00:00:00,3.1,226.02,75.0,98.0
38109,2023-05-07 21:00:00,2024-07-17 00:00:00,3.1,226.02,75.0,98.0
38110,2023-05-07 22:00:00,2024-07-17 00:00:00,3.1,230.22,77.0,97.0
38111,2023-05-07 23:00:00,2024-07-17 00:00:00,3.1,227.54,76.0,98.0
