Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
39912,2023-07-22 00:00:00,2024-07-17 00:00:00,3.1,377.48,311.0,99.0
39913,2023-07-22 01:00:00,2024-07-17 00:00:00,3.1,374.94,305.0,100.0
39914,2023-07-22 02:00:00,2024-07-17 00:00:00,3.1,374.37,303.0,100.0
39915,2023-07-22 03:00:00,2024-07-17 00:00:00,3.1,381.38,329.0,100.0
39916,2023-07-22 04:00:00,2024-07-17 00:00:00,3.1,380.35,325.0,100.0
39917,2023-07-22 05:00:00,2024-07-17 00:00:00,3.1,379.57,322.0,100.0
39918,2023-07-22 06:00:00,2024-07-17 00:00:00,3.1,378.78,319.0,100.0
39919,2023-07-22 07:00:00,2024-07-17 00:00:00,3.1,366.39,277.0,100.0
39920,2023-07-22 08:00:00,2024-07-17 00:00:00,3.1,352.13,238.0,100.0
39921,2023-07-22 09:00:00,2024-07-17 00:00:00,3.1,350.2,231.0,99.0
39922,2023-07-22 10:00:00,2024-07-17 00:00:00,3.1,355.73,210.0,85.0
39923,2023-07-22 11:00:00,2024-07-17 00:00:00,3.1,356.4,209.0,84.0
39924,2023-07-22 12:00:00,2024-07-17 00:00:00,3.1,351.19,198.0,84.0
39925,2023-07-22 13:00:00,2024-07-17 00:00:00,3.1,357.31,211.0,84.0
39926,2023-07-22 14:00:00,2024-07-17 00:00:00,3.1,356.86,210.0,84.0
39927,2023-07-22 15:00:00,2024-07-17 00:00:00,3.1,351.19,198.0,84.0
39928,2023-07-22 16:00:00,2024-07-17 00:00:00,3.1,348.17,192.0,84.0
39929,2023-07-22 17:00:00,2024-07-17 00:00:00,3.1,350.7,197.0,84.0
39930,2023-07-22 18:00:00,2024-07-17 00:00:00,3.1,349.19,194.0,84.0
39931,2023-07-22 19:00:00,2024-07-17 00:00:00,3.1,352.47,203.0,85.0
39932,2023-07-22 20:00:00,2024-07-17 00:00:00,3.1,353.27,236.0,98.0
39933,2023-07-22 21:00:00,2024-07-17 00:00:00,3.1,361.98,264.0,100.0
39934,2023-07-22 22:00:00,2024-07-17 00:00:00,3.1,377.98,316.0,100.0
39935,2023-07-22 23:00:00,2024-07-17 00:00:00,3.1,378.52,318.0,100.0
