UTC time,nat_gas,hydro
2023-06-19 00:00:00,166.0,98.0
2023-06-19 01:00:00,164.0,98.0
2023-06-19 02:00:00,172.0,98.0
2023-06-19 03:00:00,193.0,98.0
2023-06-19 04:00:00,202.0,98.0
2023-06-19 05:00:00,205.0,98.0
2023-06-19 06:00:00,186.0,98.0
2023-06-19 07:00:00,166.0,98.0
2023-06-19 08:00:00,164.0,98.0
2023-06-19 09:00:00,160.0,98.0
2023-06-19 10:00:00,160.0,98.0
2023-06-19 11:00:00,160.0,98.0
2023-06-19 12:00:00,160.0,98.0
2023-06-19 13:00:00,162.0,98.0
2023-06-19 14:00:00,166.0,98.0
2023-06-19 15:00:00,164.0,98.0
2023-06-19 16:00:00,163.0,98.0
2023-06-19 17:00:00,163.0,98.0
2023-06-19 18:00:00,163.0,98.0
2023-06-19 19:00:00,209.0,98.0
2023-06-19 20:00:00,208.0,98.0
2023-06-19 21:00:00,209.0,98.0
2023-06-19 22:00:00,209.0,98.0
2023-06-19 23:00:00,210.0,98.0
