UTC time,nat_gas,hydro
2023-04-03 00:00:00,164.0,97.0
2023-04-03 01:00:00,164.0,97.0
2023-04-03 02:00:00,198.0,97.0
2023-04-03 03:00:00,238.0,97.0
2023-04-03 04:00:00,233.0,97.0
2023-04-03 05:00:00,231.0,97.0
2023-04-03 06:00:00,215.0,97.0
2023-04-03 07:00:00,176.0,97.0
2023-04-03 08:00:00,192.0,96.0
2023-04-03 09:00:00,195.0,97.0
2023-04-03 10:00:00,195.0,97.0
2023-04-03 11:00:00,191.0,97.0
2023-04-03 12:00:00,205.0,97.0
2023-04-03 13:00:00,222.0,97.0
2023-04-03 14:00:00,256.0,97.0
2023-04-03 15:00:00,302.0,97.0
2023-04-03 16:00:00,238.0,97.0
2023-04-03 17:00:00,236.0,96.0
2023-04-03 18:00:00,204.0,96.0
2023-04-03 19:00:00,205.0,96.0
2023-04-03 20:00:00,181.0,96.0
2023-04-03 21:00:00,168.0,96.0
2023-04-03 22:00:00,168.0,96.0
2023-04-03 23:00:00,168.0,96.0
