UTC time,nat_gas,hydro
2023-11-02 00:00:00,121.0,0.0
2023-11-02 01:00:00,155.0,0.0
2023-11-02 02:00:00,183.0,0.0
2023-11-02 03:00:00,136.0,0.0
2023-11-02 04:00:00,136.0,0.0
2023-11-02 05:00:00,136.0,0.0
2023-11-02 06:00:00,135.0,0.0
2023-11-02 07:00:00,131.0,0.0
2023-11-02 08:00:00,107.5,6.0
2023-11-02 09:00:00,95.75,9.0
2023-11-02 10:00:00,89.875,10.5
2023-11-02 11:00:00,86.9375,11.25
2023-11-02 12:00:00,85.46875,11.625
2023-11-02 13:00:00,109.234375,11.8125
2023-11-02 14:00:00,122.6171875,6.90625
2023-11-02 15:00:00,128.80859375,4.453125
2023-11-02 16:00:00,130.904296875,2.7265625
2023-11-02 17:00:00,118.4521484375,6.36328125
2023-11-02 18:00:00,113.72607421875,8.181640625
2023-11-02 19:00:00,101.363037109375,10.0908203125
2023-11-02 20:00:00,92.6815185546875,13.04541015625
2023-11-02 21:00:00,88.34075927734375,7.022705078125
2023-11-02 22:00:00,126.17037963867188,3.5113525390625
2023-11-02 23:00:00,111.08518981933594,1.75567626953125
