UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-03-07 00:00:00,2024-07-17 00:00:00,3.1,3.4618580326391686,278.6524203932954,276.3556863668266,0.0,0.1014297967162853,1905.55666,3651.48067,5890.50975,0.01762,16.68371,0.0,143.0,505.87038,0.0,257.77972
2023-03-07 01:00:00,2024-07-17 00:00:00,3.1,3.5367595228046964,278.35354514164646,276.1135851874668,0.0,0.2032123358964862,1898.5956,3626.01683,5908.78569,0.0191,17.03774,0.0,120.0,508.86158,0.0,260.58871
2023-03-07 02:00:00,2024-07-17 00:00:00,3.1,3.5367595228046964,278.35354514164646,276.1135851874668,0.0,0.2032123358964862,1893.19721,3608.01958,5913.20555,0.01324,16.8916,0.0,96.0,512.61144,0.0,264.15961
2023-03-07 03:00:00,2024-07-17 00:00:00,3.1,3.5367595228046964,278.35354514164646,276.1135851874668,0.0,0.2032123358964862,1898.47877,3770.27846,5916.88225,0.00163,17.16565,0.0,73.0,511.96513,0.0,275.99979
2023-03-07 04:00:00,2024-07-17 00:00:00,3.1,3.2470145379643047,278.21036830194623,275.7904390606726,2.414320114664619,0.4626895149748733,1899.58021,3942.18278,5918.42943,0.0,17.48512,0.0,57.0,507.23748,0.0,295.68622
2023-03-07 05:00:00,2024-07-17 00:00:00,3.1,3.2470145379643047,278.21036830194623,275.7904390606726,2.414320114664619,0.4626895149748733,1898.8695,4020.28628,5921.45181,0.0,17.85427,51.0,56.0,503.41572,0.0,306.4827
2023-03-07 06:00:00,2024-07-17 00:00:00,3.1,3.2470145379643047,278.21036830194623,275.7904390606726,2.414320114664619,0.4626895149748733,1889.29167,4145.09331,5899.22388,0.0,18.01572,446.00001,73.0,501.84944,0.0,315.25737
2023-03-07 07:00:00,2024-07-17 00:00:00,3.1,3.8655359859995504,281.1984811470744,275.08200223107247,192.3414687351793,0.2020710199373957,1893.5822,4192.2001,5942.60617,0.00777,17.77597,1205.99999,91.0,500.18527,0.0,324.1247
2023-03-07 08:00:00,2024-07-17 00:00:00,3.1,3.8655359859995504,281.1984811470744,275.08200223107247,192.3414687351793,0.2020710199373957,1904.15048,4204.85965,5969.62265,0.00416,16.76965,2017.00007,96.0,500.24963,0.0,332.22079
2023-03-07 09:00:00,2024-07-17 00:00:00,3.1,3.8655359859995504,281.1984811470744,275.08200223107247,192.3414687351793,0.2020710199373957,1893.98279,4160.4875,5965.06075,0.0,16.30037,2586.00002,106.0,512.059,0.01826,338.94543
2023-03-07 10:00:00,2024-07-17 00:00:00,3.1,4.943585706829678,283.3865676746978,275.1976397820191,294.6269499984168,0.2729569479765003,1878.59017,4028.80696,5957.3463,0.0,16.21666,2821.9999,122.0,514.64227,0.02958,340.50995
2023-03-07 11:00:00,2024-07-17 00:00:00,3.1,4.943585706829678,283.3865676746978,275.1976397820191,294.6269499984168,0.2729569479765003,1860.74234,3876.49102,5957.23488,0.0,16.37222,2875.00006,160.0,517.17454,0.03887,339.7107
2023-03-07 12:00:00,2024-07-17 00:00:00,3.1,4.943585706829678,283.3865676746978,275.1976397820191,294.6269499984168,0.2729569479765003,1844.94466,3868.23179,5964.8988,0.0,16.79762,2713.99991,227.99999,519.92018,0.04993,336.12587
