Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
38688,2023-06-01 00:00:00,2024-07-17 00:00:00,3.1,233.68,1129.0,2275.0,5769.0,0.0,132.0,0.0,32.0,245.0,0.0,149.0
38689,2023-06-01 01:00:00,2024-07-17 00:00:00,3.1,235.19,1133.0,2334.0,5770.0,0.0,132.0,0.0,44.0,283.0,0.0,150.0
38690,2023-06-01 02:00:00,2024-07-17 00:00:00,3.1,233.42,1131.0,2281.0,5771.0,0.0,132.0,7.0,36.0,328.0,0.0,144.0
38691,2023-06-01 03:00:00,2024-07-17 00:00:00,3.1,226.99,1133.0,2238.0,5767.0,0.0,132.0,309.0,31.0,325.0,0.0,144.0
38692,2023-06-01 04:00:00,2024-07-17 00:00:00,3.1,206.92,1121.0,2140.0,5767.0,0.0,133.0,1380.0,27.0,332.0,0.0,155.0
38693,2023-06-01 05:00:00,2024-07-17 00:00:00,3.1,175.86,1128.0,1972.0,5764.0,0.0,132.0,3692.0,21.0,334.0,0.0,166.0
38694,2023-06-01 06:00:00,2024-07-17 00:00:00,3.1,145.03,1129.0,1407.0,5760.0,0.0,124.0,5965.0,1.0,336.0,0.0,184.0
38695,2023-06-01 07:00:00,2024-07-17 00:00:00,3.1,140.81,1109.0,1771.0,5759.0,0.0,124.0,8067.0,0.0,331.0,0.0,229.0
38696,2023-06-01 08:00:00,2024-07-17 00:00:00,3.1,138.42,1106.0,2034.0,5760.0,0.0,124.0,9550.0,0.0,337.0,0.0,240.0
38697,2023-06-01 09:00:00,2024-07-17 00:00:00,3.1,139.38,1126.0,2175.0,5760.0,0.0,124.0,10053.0,0.0,337.0,0.0,245.0
38698,2023-06-01 10:00:00,2024-07-17 00:00:00,3.1,142.02,1121.0,2298.0,5721.0,0.0,124.0,10089.0,1.0,334.0,0.0,266.0
38699,2023-06-01 11:00:00,2024-07-17 00:00:00,3.1,150.07,1111.0,2639.0,5694.0,0.0,125.0,9694.0,7.0,334.0,0.0,279.0
38700,2023-06-01 12:00:00,2024-07-17 00:00:00,3.1,145.31,1097.0,2270.0,5694.0,0.0,135.0,9206.0,10.0,329.0,0.0,270.0
38701,2023-06-01 13:00:00,2024-07-17 00:00:00,3.1,150.34,1123.0,2054.0,5692.0,0.0,136.0,7648.0,8.0,332.0,0.0,246.0
38702,2023-06-01 14:00:00,2024-07-17 00:00:00,3.1,150.2,1095.0,1758.0,5693.0,0.0,136.0,6337.0,5.0,334.0,0.0,207.0
38703,2023-06-01 15:00:00,2024-07-17 00:00:00,3.1,169.0,1110.0,1878.0,5691.0,0.0,136.0,4287.0,0.0,337.0,0.0,186.0
38704,2023-06-01 16:00:00,2024-07-17 00:00:00,3.1,203.32,1203.0,2061.0,5694.0,0.0,136.0,1962.0,0.0,325.0,0.0,167.0
38705,2023-06-01 17:00:00,2024-07-17 00:00:00,3.1,242.38,1433.0,2246.0,5694.0,0.0,136.0,542.0,2.0,331.0,0.0,151.0
38706,2023-06-01 18:00:00,2024-07-17 00:00:00,3.1,262.14,1571.0,2354.0,5695.0,0.0,136.0,44.0,7.0,332.0,0.0,151.0
38707,2023-06-01 19:00:00,2024-07-17 00:00:00,3.1,254.36,1405.0,2396.0,5691.0,0.0,138.0,0.0,32.0,335.0,0.0,152.0
38708,2023-06-01 20:00:00,2024-07-17 00:00:00,3.1,240.06,1204.0,2311.0,5694.0,0.0,140.0,0.0,49.0,340.0,0.0,147.0
38709,2023-06-01 21:00:00,2024-07-17 00:00:00,3.1,234.16,1121.0,2263.0,5692.0,0.0,130.0,0.0,51.0,335.0,0.0,148.0
38710,2023-06-01 22:00:00,2024-07-17 00:00:00,3.1,235.6,1103.0,2368.0,5693.0,0.0,126.0,0.0,49.0,335.0,0.0,141.0
38711,2023-06-01 23:00:00,2024-07-17 00:00:00,3.1,232.77,1100.0,2297.0,5690.0,0.0,128.0,0.0,81.0,335.0,0.0,139.0
