UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-01-23 00:00:00,1471.0,2993.0,7819.0,0.0,24.0,0.0,421.0,481.0,0.0,162.0
2023-01-23 01:00:00,1293.0,3134.0,7813.0,0.0,24.0,0.0,443.0,483.0,0.0,153.0
2023-01-23 02:00:00,1212.0,2981.0,7815.0,0.0,24.0,0.0,499.0,488.0,0.0,156.0
2023-01-23 03:00:00,1061.0,3233.0,7814.0,0.0,24.0,0.0,509.0,490.0,0.0,154.0
2023-01-23 04:00:00,1049.0,3863.0,7815.0,0.0,24.0,0.0,486.0,492.0,0.0,155.0
2023-01-23 05:00:00,1030.0,4628.0,7815.0,0.0,24.0,0.0,444.0,487.0,0.0,162.0
2023-01-23 06:00:00,981.0,4837.0,7816.0,0.0,24.0,109.0,450.0,489.0,0.0,179.0
2023-01-23 07:00:00,883.0,4877.0,7814.0,0.0,24.0,850.0,423.0,498.0,0.0,188.0
2023-01-23 08:00:00,874.0,5102.0,7811.0,0.0,24.0,2016.0,416.0,493.0,0.0,196.0
2023-01-23 09:00:00,875.0,5039.0,7817.0,0.0,24.0,3008.0,409.0,491.0,0.0,217.0
2023-01-23 10:00:00,886.0,5474.0,7795.0,0.0,24.0,3557.0,391.0,491.0,0.0,240.0
2023-01-23 11:00:00,882.0,5517.0,7790.0,0.0,24.0,3725.0,348.0,483.0,0.0,265.0
2023-01-23 12:00:00,880.0,5152.0,7790.0,0.0,24.0,3214.0,382.0,512.0,0.0,267.0
2023-01-23 13:00:00,879.0,5606.0,7790.0,0.0,24.0,1813.0,314.0,518.0,0.0,254.0
2023-01-23 14:00:00,886.0,6372.0,7789.0,0.0,24.0,491.0,278.0,501.0,0.0,236.0
2023-01-23 15:00:00,886.0,6003.0,7782.0,0.0,24.0,19.0,308.0,493.0,0.0,208.0
2023-01-23 16:00:00,851.0,5840.0,7784.0,0.0,24.0,0.0,300.0,491.0,0.0,181.0
2023-01-23 17:00:00,838.0,5851.0,7788.0,0.0,24.0,0.0,265.0,492.0,0.0,170.0
2023-01-23 18:00:00,838.0,5889.0,7791.0,0.0,24.0,0.0,255.0,494.0,0.0,169.0
2023-01-23 19:00:00,834.0,5818.0,7792.0,0.0,24.0,0.0,226.0,458.0,0.0,170.0
2023-01-23 20:00:00,834.0,5699.0,7790.0,0.0,24.0,0.0,210.0,463.0,0.0,164.0
2023-01-23 21:00:00,833.0,4860.0,7791.0,0.0,24.0,0.0,215.0,481.0,0.0,164.0
2023-01-23 22:00:00,829.0,4485.0,7787.0,0.0,24.0,0.0,203.0,488.0,0.0,158.0
2023-01-23 23:00:00,830.0,4024.0,7783.0,0.0,24.0,0.0,202.0,483.0,0.0,154.0
